,Date,Price,Open,High,Low,Vol.,Change %,portid_rizhao,portname_rizhao,country_rizhao,ISO3_rizhao,portcalls_container_rizhao,portcalls_dry_bulk_rizhao,portcalls_general_cargo_rizhao,portcalls_roro_rizhao,portcalls_tanker_rizhao,portcalls_cargo_rizhao,portcalls_rizhao,import_container_rizhao,import_dry_bulk_rizhao,import_general_cargo_rizhao,import_roro_rizhao,import_tanker_rizhao,import_cargo_rizhao,import_rizhao,export_container_rizhao,export_dry_bulk_rizhao,export_general_cargo_rizhao,export_roro_rizhao,export_tanker_rizhao,export_cargo_rizhao,export_rizhao,ObjectId_rizhao,portid_santos,portname_santos,country_santos,ISO3_santos,portcalls_container_santos,portcalls_dry_bulk_santos,portcalls_general_cargo_santos,portcalls_roro_santos,portcalls_tanker_santos,portcalls_cargo_santos,portcalls_santos,import_container_santos,import_dry_bulk_santos,import_general_cargo_santos,import_roro_santos,import_tanker_santos,import_cargo_santos,import_santos,export_container_santos,export_dry_bulk_santos,export_general_cargo_santos,export_roro_santos,export_tanker_santos,export_cargo_santos,export_santos,ObjectId_santos
1283,2019-11-08,919.50,924.50,926.75,915.75,0.61K,-0.59%,port1105,Rizhao,China,CHN,2,4,1,0,1,7,8,0.0,185639.847712586,0.0,0.0,9306.73673580865,185639.847712586,194946.584448394,8775.36606011988,547.348324844876,2942.2269425149,0.0,0.0,12264.9413274797,12264.9413274797,250961,port1160,Santos,Brazil,BRA,6,0,0,0,1,6,7,32094.3373991432,0.0,0.0,0.0,4650.89592410852,32094.3373991432,36745.2333232517,47302.9641075027,0.0,0.0,0.0,0.0,47302.9641075027,47302.9641075027,373078
1282,2019-11-11,905.00,916.50,917.25,904.25,0.80K,-1.58%,port1105,Rizhao,China,CHN,1,8,1,0,0,10,10,2961.23749740198,333172.289025712,3728.63348071645,0.0,0.0,339862.16000383,339862.16000383,0.0,17595.3964599568,0.0,0.0,0.0,17595.3964599568,17595.3964599568,250964,port1160,Santos,Brazil,BRA,8,2,2,0,5,12,17,28335.3635046858,0.0,0.0,0.0,26049.4478964724,28335.3635046858,54384.8114011582,102402.663084375,21669.8983779987,9006.30871784246,0.0,20641.1057132059,133078.870180216,153719.975893422,373081
1281,2019-11-12,905.75,906.00,909.25,905.00,0.16K,0.08%,port1105,Rizhao,China,CHN,2,4,0,0,0,6,6,0.0,238751.77242746,0.0,0.0,0.0,238751.77242746,238751.77242746,11943.800335649,3111.06378038155,0.0,0.0,0.0,15054.8641160306,15054.8641160306,250965,port1160,Santos,Brazil,BRA,4,3,1,1,2,9,11,20610.6679488665,0.0,0.0,0.0,12999.2860307496,20610.6679488665,33609.953979616,10265.8297687136,115933.347516522,496.2123354533,550.993874744796,0.0,127246.383495433,127246.383495433,373082
1280,2019-11-13,902.50,906.50,909.25,902.00,0.34K,-0.36%,port1105,Rizhao,China,CHN,1,2,0,0,0,3,3,0.0,87071.744738173,0.0,0.0,0.0,87071.744738173,87071.744738173,27275.4839194149,0.0,0.0,0.0,0.0,27275.4839194149,27275.4839194149,250966,port1160,Santos,Brazil,BRA,6,3,1,1,3,11,14,24525.7494704083,17034.6097360714,0.0,577.547169811321,0.0,42137.906376291,42137.906376291,41419.0793536039,39068.2447002398,16320.1353215729,0.0,27831.0329343306,96807.4593754166,124638.492309747,372857
1279,2019-11-14,900.25,900.75,901.75,900.50,0.04K,-0.25%,port1105,Rizhao,China,CHN,0,3,2,0,0,5,5,0.0,223329.336858188,0.0,0.0,0.0,223329.336858188,223329.336858188,0.0,9572.7001964982,16087.9466408572,0.0,0.0,25660.6468373554,25660.6468373554,250967,port1160,Santos,Brazil,BRA,4,2,1,1,2,8,10,7728.93301100461,0.0,0.0,0.0,0.0,7728.93301100461,7728.93301100461,60896.3123494409,34069.6264457335,0.0,985.467100703027,2628.00569854697,95951.4058958775,98579.4115944244,372877
1278,2019-11-15,918.25,918.25,923.50,915.25,80.82K,2.00%,port1105,Rizhao,China,CHN,1,3,1,0,0,5,5,0.0,130385.652534774,16891.8724245275,0.0,0.0,147277.524959301,147277.524959301,9128.09845846119,0.0,0.0,0.0,0.0,9128.09845846119,9128.09845846119,250968,port1160,Santos,Brazil,BRA,5,6,0,1,4,12,16,37694.5759099906,17654.8509041227,0.0,0.0,29542.4024501635,55349.4268141133,84891.8292642768,17870.2474134017,112578.082620251,0.0,8024.89578651894,18362.7251661871,138473.225820172,156835.950986359,372884
1277,2019-11-18,910.25,919.00,921.75,910.00,83.36K,-0.87%,port1105,Rizhao,China,CHN,3,5,0,0,0,8,8,1457.54385104076,209820.060157466,0.0,0.0,0.0,211277.604008507,211277.604008507,10516.5958254027,0.0,0.0,0.0,0.0,10516.5958254027,10516.5958254027,250971,port1160,Santos,Brazil,BRA,6,3,0,0,0,9,9,42128.5449867885,11321.6494220416,0.0,0.0,0.0,53450.19440883,53450.19440883,80583.1007549413,36731.5865534986,0.0,0.0,0.0,117314.68730844,117314.68730844,372887
1276,2019-11-19,911.50,910.50,917.00,910.00,90.81K,0.14%,port1105,Rizhao,China,CHN,0,7,3,0,1,10,11,0.0,320760.653546038,1057.21902520975,0.0,2900.71026197348,321817.872571248,324718.582833222,0.0,26267.1034622188,1708.81560280756,0.0,3430.81720478486,27975.9190650263,31406.7362698112,250972,port1160,Santos,Brazil,BRA,4,5,4,2,2,15,17,5103.93448560787,522.974703281528,0.0,2287.48529306661,9067.05977324526,7914.39448195601,16981.4542552013,13981.3288906782,65140.5184034719,91795.8505285661,1977.54445892396,0.0,172895.24228164,172895.24228164,372888
1275,2019-11-20,905.00,910.50,915.75,904.25,118.39K,-0.71%,port1105,Rizhao,China,CHN,1,3,1,0,2,5,7,0.0,221547.631882965,0.0,0.0,4630.52266602561,221547.631882965,226178.15454899,0.0,0.0,4982.96771032573,0.0,0.0,4982.96771032573,4982.96771032573,250973,port1160,Santos,Brazil,BRA,5,5,0,1,1,11,12,35884.1183715101,11150.5336306619,0.0,0.0,14134.7977004965,47034.652002172,61169.4497026684,555.058687223907,96049.6424458213,0.0,2960.20041038184,0.0,99564.901543427,99564.901543427,372889
1274,2019-11-21,901.00,905.25,909.25,900.25,97.03K,-0.44%,port1105,Rizhao,China,CHN,2,6,0,0,0,8,8,21271.2758781379,180482.936484214,0.0,0.0,0.0,201754.212362352,201754.212362352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250974,port1160,Santos,Brazil,BRA,6,7,2,0,5,15,20,37606.8963818736,35068.0686018941,9709.39518856964,0.0,17797.1562894087,82384.3601723373,100181.516461746,44705.4178148721,158635.609187195,1036.25707028431,0.0,2206.27111889519,204377.284072351,206583.555191247,372890
1273,2019-11-22,897.00,900.50,903.50,895.50,84.25K,-0.44%,port1105,Rizhao,China,CHN,2,2,0,0,0,4,4,0.0,138083.86796372,0.0,0.0,0.0,138083.86796372,138083.86796372,6118.41926794425,0.0,0.0,0.0,0.0,6118.41926794425,6118.41926794425,250975,port1160,Santos,Brazil,BRA,5,4,0,0,2,9,11,13026.7975567856,12240.4320504516,0.0,0.0,8403.95594081661,25267.2296072372,33671.1855480538,54893.0231436669,40769.4064222448,0.0,0.0,9799.08207547931,95662.4295659117,105461.511641391,372891
1272,2019-11-25,892.50,898.00,902.50,892.00,77.56K,-0.50%,port1105,Rizhao,China,CHN,3,5,0,0,1,8,9,0.0,199184.27711109,0.0,0.0,9955.59421989293,199184.27711109,209139.871330983,41942.8554825731,0.0,0.0,0.0,0.0,41942.8554825731,41942.8554825731,250978,port1160,Santos,Brazil,BRA,7,5,0,0,2,12,14,47814.6603682842,0.0,0.0,0.0,684.045345506354,47814.6603682842,48498.7057137906,50587.6667398039,174084.38878224,0.0,0.0,361.92171344666,224672.055522044,225033.977235491,372894
1271,2019-11-26,884.25,892.75,895.00,882.75,104.62K,-0.92%,port1105,Rizhao,China,CHN,2,5,0,0,0,7,7,0.0,229340.92837533,0.0,0.0,0.0,229340.92837533,229340.92837533,33499.6488108181,28200.8278037416,0.0,0.0,0.0,61700.4766145597,61700.4766145597,250979,port1160,Santos,Brazil,BRA,5,3,1,1,3,10,13,21234.6280180595,26927.7372073089,0.0,0.0,4701.63844789179,48162.3652253684,52864.0036732602,38752.8371964137,6811.89441075741,6596.68652468504,2474.84781939088,4540.93526370705,54636.2659512471,59177.2012149541,372895
1270,2019-11-27,882.00,884.75,887.50,881.25,88.22K,-0.25%,port1105,Rizhao,China,CHN,1,2,3,0,0,6,6,0.0,43489.8667106514,3607.53683010634,0.0,0.0,47097.4035407578,47097.4035407578,30634.9113102591,9881.58839461936,7537.63549214618,0.0,0.0,48054.1351970246,48054.1351970246,250980,port1160,Santos,Brazil,BRA,5,4,1,0,4,10,14,52422.7998977054,9857.70484421533,2304.78805439316,0.0,17355.5219929335,64585.2927963139,81940.8147892474,12818.1356963712,119461.899061747,0.0,0.0,8660.78198857657,132280.034758118,140940.816746695,372896
1269,2019-11-29,876.75,883.25,884.75,875.75,67.00K,-0.60%,port1105,Rizhao,China,CHN,1,4,1,0,0,6,6,0.0,160044.506552104,0.0,0.0,0.0,160044.506552104,160044.506552104,3808.02321752589,1499.06250776942,9203.23410972347,0.0,0.0,14510.3198350188,14510.3198350188,250982,port1160,Santos,Brazil,BRA,5,4,1,1,3,11,14,29366.455547409,5295.55548802668,0.0,0.0,13466.6813429201,34662.0110354357,48128.6923783558,37022.6924411708,46775.2972096511,2261.36157699585,927.526964299395,8358.10765052043,86986.8781921171,95344.9858426376,372898
1268,2019-12-02,870.50,877.75,883.00,867.50,125.37K,-0.71%,port1105,Rizhao,China,CHN,0,5,0,0,0,5,5,0.0,226627.187273327,0.0,0.0,0.0,226627.187273327,226627.187273327,0.0,37828.6274359236,0.0,0.0,0.0,37828.6274359236,37828.6274359236,250985,port1160,Santos,Brazil,BRA,7,3,0,0,4,10,14,42444.1892179822,8203.54891773966,0.0,0.0,7615.05795212151,50647.7381357218,58262.7960878434,53632.7018147918,57379.8005607027,0.0,0.0,11381.189997149,111012.502375494,122393.692372643,372901
1267,2019-12-03,871.00,873.50,875.75,868.25,111.14K,0.06%,port1105,Rizhao,China,CHN,2,2,1,0,1,5,6,0.0,11976.4607688669,3936.23746326846,0.0,2900.71026197348,15912.6982321354,18813.4084941089,30882.9997113829,7777.03087678401,0.0,0.0,3430.81720478486,38660.0305881669,42090.8477929518,250986,port1160,Santos,Brazil,BRA,4,5,1,1,4,11,15,984.373839236665,19657.3638910573,380.115351360491,0.0,14628.5644608127,21021.8530816544,35650.4175424671,4782.95414492987,113414.708693417,0.0,1708.71225281912,16302.4052371474,119906.375091166,136208.780328314,372902
1266,2019-12-04,878.00,872.25,880.00,871.50,102.63K,0.80%,port1105,Rizhao,China,CHN,1,2,0,0,0,3,3,0.0,122440.393755405,0.0,0.0,0.0,122440.393755405,122440.393755405,0.0,4380.81862071493,0.0,0.0,0.0,4380.81862071493,4380.81862071493,250987,port1160,Santos,Brazil,BRA,5,2,2,1,1,10,11,61356.4475454388,0.0,416.279831750175,0.0,6365.62356216438,61772.727377189,68138.3509393534,13906.4689957637,57993.2697617714,483.056117153345,990.317786959647,0.0,73373.1126616481,73373.1126616481,372903
1265,2019-12-05,884.25,878.00,888.75,877.25,108.17K,0.71%,port1105,Rizhao,China,CHN,3,4,1,0,0,8,8,0.0,141640.974098335,6337.26315780993,0.0,0.0,147978.237256145,147978.237256145,4478.38524675467,0.0,0.0,0.0,0.0,4478.38524675467,4478.38524675467,250988,port1160,Santos,Brazil,BRA,7,3,1,0,3,11,14,13039.1849316139,0.0,0.0,0.0,10074.1273849967,13039.1849316139,23113.3123166106,46840.9185526944,103850.015545739,29622.4455232832,0.0,684.045345506354,180313.379621716,180997.424967223,372904
1264,2019-12-06,889.50,884.75,894.00,884.50,159.57K,0.59%,port1105,Rizhao,China,CHN,0,3,2,0,0,5,5,0.0,146894.391982412,0.0,0.0,0.0,146894.391982412,146894.391982412,0.0,0.0,1694.6115076474,0.0,0.0,1694.6115076474,1694.6115076474,250989,port1160,Santos,Brazil,BRA,6,1,1,1,3,9,12,51169.7944673023,17907.3752654889,0.0,0.0,8968.28951590682,69077.1697327913,78045.4592486981,62881.5981782356,0.0,8664.94905427329,2276.7299581206,1688.39108767628,73823.2771906295,75511.6682783058,372905
1263,2019-12-09,897.25,891.75,903.50,889.75,179.22K,0.87%,port1105,Rizhao,China,CHN,0,4,1,0,2,5,7,0.0,163968.070008337,0.0,0.0,19291.4966075706,163968.070008337,183259.566615907,0.0,12174.8506912136,0.0,0.0,0.0,12174.8506912136,12174.8506912136,250992,port1160,Santos,Brazil,BRA,4,3,0,0,1,7,8,12863.6038202297,522.974703281528,0.0,0.0,1864.00030841926,13386.5785235112,15250.5788319305,33636.5485717596,33248.4262191112,0.0,0.0,0.0,66884.9747908708,66884.9747908708,372908
1262,2019-12-10,901.25,897.50,902.25,896.25,100.65K,0.45%,port1105,Rizhao,China,CHN,3,4,0,0,0,7,7,12232.3978580014,278610.059052482,0.0,0.0,0.0,290842.456910483,290842.456910483,10530.0352283517,9602.29761471435,0.0,0.0,0.0,20132.3328430661,20132.3328430661,250993,port1160,Santos,Brazil,BRA,6,3,1,0,3,10,13,4243.27879079562,18180.4625758206,0.0,0.0,6157.79946363613,22423.7413666162,28581.5408302524,67689.4113674208,0.0,8934.75188564827,0.0,9063.02536646986,76624.1632530691,85687.188619539,372909
1261,2019-12-11,893.50,898.75,902.00,892.00,154.95K,-0.86%,port1105,Rizhao,China,CHN,2,3,0,0,0,5,5,0.0,144912.479591625,0.0,0.0,0.0,144912.479591625,144912.479591625,0.0,31984.2591550153,0.0,0.0,0.0,31984.2591550153,31984.2591550153,250994,port1160,Santos,Brazil,BRA,6,3,2,0,3,11,14,10482.1383002868,998.875616161458,4100.46971758966,0.0,17230.3659146715,15581.4836340379,32811.8495487095,42924.0458027084,30196.4768713153,8008.84484724231,0.0,171.254731274567,81129.367521266,81300.6222525406,372910
1260,2019-12-12,898.25,893.00,901.75,888.25,129.66K,0.53%,port1105,Rizhao,China,CHN,0,7,0,0,0,7,7,0.0,274067.021391494,0.0,0.0,0.0,274067.021391494,274067.021391494,0.0,5400.57539798291,0.0,0.0,0.0,5400.57539798291,5400.57539798291,250995,port1160,Santos,Brazil,BRA,6,1,1,2,2,10,12,34904.6820993855,0.0,1917.88104627913,36.6316580165701,2017.31107149721,36859.1948036812,38876.5058751784,48912.7583602528,20209.3503757804,0.0,3520.31019531045,0.0,72642.4189313437,72642.4189313437,372911
1259,2019-12-13,907.50,906.00,917.00,901.50,167.01K,1.03%,port1105,Rizhao,China,CHN,1,5,1,0,0,7,7,1002.34870525318,15263.928485292,277.438436341041,0.0,0.0,16543.7156268862,16543.7156268862,6616.77593850054,19603.9318124929,11526.0051985867,0.0,0.0,37746.7129495801,37746.7129495801,250996,port1160,Santos,Brazil,BRA,4,0,0,1,1,5,6,16173.5848386206,0.0,0.0,36.713422716829,3906.95276660384,16210.2982613374,20117.2510279413,62947.9586693175,0.0,0.0,2900.79917684388,0.0,65848.7578461613,65848.7578461613,372912
1258,2019-12-16,922.00,912.50,922.75,912.50,108.73K,1.60%,port1105,Rizhao,China,CHN,2,6,0,0,0,8,8,815.387121662679,144741.966863523,0.0,0.0,0.0,145557.353985185,145557.353985185,18475.8060869522,35820.1822836566,0.0,0.0,0.0,54295.9883706089,54295.9883706089,250999,port1160,Santos,Brazil,BRA,7,3,1,1,1,12,13,30987.6508942347,2919.10110286425,0.0,0.0,0.0,33906.7519970989,33906.7519970989,45667.9944937694,55841.0345280615,15973.0164756659,495.827443706134,0.0,117977.872941203,117977.872941203,372915
1257,2019-12-17,928.75,921.25,931.00,920.25,137.66K,0.73%,port1105,Rizhao,China,CHN,3,2,0,0,0,5,5,0.0,141483.989216852,0.0,0.0,0.0,141483.989216852,141483.989216852,28373.8384884768,0.0,0.0,0.0,0.0,28373.8384884768,28373.8384884768,251000,port1160,Santos,Brazil,BRA,10,3,2,0,4,15,19,16741.7574077753,36462.5054494194,8129.89980374553,0.0,5347.45749467113,61334.1626609403,66681.6201556114,58774.4205381001,12007.9526746097,7370.73976376706,0.0,0.0,78153.1129764768,78153.1129764768,372916
1256,2019-12-18,928.50,928.00,930.00,923.00,98.04K,-0.03%,port1105,Rizhao,China,CHN,1,8,1,0,0,10,10,0.0,310233.25308802,0.0,0.0,0.0,310233.25308802,310233.25308802,0.0,12984.0192976467,7100.59250835646,0.0,0.0,20084.6118060032,20084.6118060032,251001,port1160,Santos,Brazil,BRA,2,1,2,1,3,6,9,3655.4651518224,11733.8370188549,0.0,1143.3524349579,0.0,16532.6546056352,16532.6546056352,5430.75135706715,0.0,24277.7205039352,0.0,54877.2466474679,29708.4718610024,84585.7185084703,372917
1255,2019-12-19,924.50,926.75,929.25,921.25,82.26K,-0.43%,port1105,Rizhao,China,CHN,3,6,0,0,0,9,9,4614.24211346045,97268.6081955318,0.0,0.0,0.0,101882.850308992,101882.850308992,22195.3377649715,1426.31657734949,0.0,0.0,0.0,23621.654342321,23621.654342321,251002,port1160,Santos,Brazil,BRA,8,2,1,0,2,11,13,29249.7242701754,15411.6765370785,0.0,0.0,14183.7341592947,44661.4008072539,58845.1349665486,50018.8742757112,0.0,18870.298405952,0.0,0.0,68889.1726816632,68889.1726816632,372918
1254,2019-12-20,928.25,925.00,930.00,924.00,88.30K,0.41%,port1105,Rizhao,China,CHN,2,3,0,0,0,5,5,1869.21108978598,126078.225208487,0.0,0.0,0.0,127947.436298273,127947.436298273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250814,port1160,Santos,Brazil,BRA,6,3,0,0,3,9,12,31617.2607248267,19855.6735286187,0.0,0.0,26049.5019497281,51472.9342534454,77522.4362031735,57230.1242633058,1412.19323460637,0.0,0.0,11230.5995630661,58642.3174979122,69872.9170609783,372919
1253,2019-12-23,934.00,929.00,937.00,927.50,100.65K,0.62%,port1105,Rizhao,China,CHN,3,5,0,0,0,8,8,0.0,197966.163132123,0.0,0.0,0.0,197966.163132123,197966.163132123,7325.59483573324,0.0,0.0,0.0,0.0,7325.59483573324,7325.59483573324,250876,port1160,Santos,Brazil,BRA,7,1,0,0,2,8,10,51017.2459152921,0.0,0.0,0.0,4324.08726975148,51017.2459152921,55341.3331850436,27971.1382868625,37195.1930864895,0.0,0.0,0.0,65166.331373352,65166.331373352,372922
1252,2019-12-24,936.50,933.00,937.50,929.00,45.25K,0.27%,port1105,Rizhao,China,CHN,1,4,0,0,0,5,5,28.2257289356094,162781.063650616,0.0,0.0,0.0,162809.289379552,162809.289379552,5152.0152118539,33563.2735983451,0.0,0.0,0.0,38715.288810199,38715.288810199,250877,port1160,Santos,Brazil,BRA,6,3,0,1,2,10,12,15828.3396569064,3552.48823478019,0.0,0.0,6828.58687992514,19380.8278916866,26209.4147716117,29278.3989323691,61913.5675554677,0.0,2968.69113557092,7131.70311587126,94160.6576234078,101292.360739279,372923
1251,2019-12-25,937.00,937.00,937.00,937.00,,0.05%,port1105,Rizhao,China,CHN,1,4,0,0,1,5,6,1002.34870525318,168245.75783183,0.0,0.0,9330.77026252969,169248.106537083,178578.876799613,6616.77593850054,0.0,0.0,0.0,0.0,6616.77593850054,6616.77593850054,250880,port1160,Santos,Brazil,BRA,5,3,1,1,3,10,13,23051.9372064594,28249.9795020379,0.0,0.0,12464.2022115384,51301.9167084973,63766.1189200357,24156.5485808157,56286.006505248,31418.1596433009,5951.83501585782,10843.3146814228,117812.549745222,128655.864426645,372924
1250,2019-12-26,937.75,937.75,940.00,936.75,42.30K,0.08%,port1105,Rizhao,China,CHN,2,6,0,0,0,8,8,2992.9665578911,310586.456421417,0.0,0.0,0.0,313579.422979308,313579.422979308,22161.2188470765,6606.80839612633,0.0,0.0,0.0,28768.0272432028,28768.0272432028,250887,port1160,Santos,Brazil,BRA,7,4,1,1,2,13,15,24690.9140003002,16816.5163052978,0.0,0.0,0.0,41507.4303055979,41507.4303055979,65254.770991055,82379.6367264797,32439.5081349877,2868.9246974567,6800.92254766738,182942.840549979,189743.763097646,372925
1249,2019-12-27,929.50,937.25,941.50,928.75,72.39K,-0.88%,port1105,Rizhao,China,CHN,2,3,0,0,0,5,5,0.0,185275.67712963,0.0,0.0,0.0,185275.67712963,185275.67712963,17421.9692501312,0.0,0.0,0.0,0.0,17421.9692501312,17421.9692501312,250932,port1160,Santos,Brazil,BRA,5,2,0,0,3,7,10,14735.3834960279,12254.2473486452,0.0,0.0,8957.35567941544,26989.6308446731,35946.9865240886,25056.418638086,8319.41870472982,0.0,0.0,476.398733008335,33375.8373428159,33852.2360758242,372926
1248,2019-12-30,939.50,929.00,941.00,927.25,54.98K,1.08%,port1105,Rizhao,China,CHN,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250947,port1160,Santos,Brazil,BRA,7,4,0,1,5,12,17,30416.7214325847,0.0,0.0,0.0,21688.858785556,30416.7214325847,52105.5802181407,48182.0264870968,100541.59436566,0.0,7445.47497501118,10299.2293599287,156169.095827768,166468.325187697,372929
1247,2019-12-31,943.00,939.25,943.50,933.75,10.93K,0.37%,port1105,Rizhao,China,CHN,3,9,1,0,0,13,13,0.0,112814.702317613,0.0,0.0,0.0,112814.702317613,112814.702317613,36000.8814167976,11632.7500455905,8501.9246785311,0.0,0.0,56135.5561409192,56135.5561409192,250952,port1160,Santos,Brazil,BRA,4,0,2,0,3,6,9,4420.92140027434,0.0,0.0,0.0,16670.0187919527,4420.92140027434,21090.940192227,43282.4558344094,0.0,21417.2650332906,0.0,12702.6777435308,64699.7208677001,77402.3986112309,372930
1246,2020-01-01,943.50,943.50,943.50,943.50,,0.05%,port1105,Rizhao,China,CHN,1,2,1,0,0,4,4,0.0,11594.1076332949,0.0,0.0,0.0,11594.1076332949,11594.1076332949,0.0,12999.8167346537,18200.6648286011,0.0,0.0,31200.4815632547,31200.4815632547,250958,port1160,Santos,Brazil,BRA,6,5,1,0,0,12,12,49757.1400504646,0.0,547.94940994223,0.0,0.0,50305.0894604068,50305.0894604068,31707.6672296567,130619.554534997,0.0,0.0,0.0,162327.221764654,162327.221764654,372931
1245,2020-01-02,944.25,943.25,949.00,941.50,2.22K,0.08%,port1105,Rizhao,China,CHN,2,4,0,0,0,6,6,27685.4526807627,212996.114715179,0.0,0.0,0.0,240681.567395941,240681.567395941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251012,port1160,Santos,Brazil,BRA,3,1,2,0,2,6,8,0.0,18070.2677046381,1560.23943180986,0.0,7357.75148820622,19630.5071364479,26988.2586246541,39466.2121215593,0.0,0.0,0.0,3068.90782500748,39466.2121215593,42535.1199465668,372801
1244,2020-01-03,930.50,944.50,945.25,926.75,2.27K,-1.46%,port1105,Rizhao,China,CHN,0,6,1,0,0,7,7,0.0,224715.841433384,830.964951410522,0.0,0.0,225546.806384795,225546.806384795,0.0,33473.8832727431,0.0,0.0,0.0,33473.8832727431,33473.8832727431,251016,port1160,Santos,Brazil,BRA,7,0,0,0,1,7,8,33723.3695338467,0.0,0.0,0.0,0.0,33723.3695338467,33723.3695338467,45816.2931730983,0.0,0.0,0.0,9416.17730289827,45816.2931730983,55232.4704759965,372802
1243,2020-01-06,932.75,929.25,936.50,929.00,1.52K,0.24%,port1105,Rizhao,China,CHN,3,3,0,0,0,6,6,815.387121662679,131790.912883457,0.0,0.0,0.0,132606.300005119,132606.300005119,37555.826067635,0.0,0.0,0.0,0.0,37555.826067635,37555.826067635,251030,port1160,Santos,Brazil,BRA,8,4,1,0,4,13,17,82753.8112586183,2791.77624140825,0.0,0.0,20265.4611388188,85545.5875000266,105811.048638845,23185.2527626727,89694.608745744,1157.1270349561,0.0,0.0,114036.988543373,114036.988543373,372805
1242,2020-01-07,935.00,933.50,934.75,928.75,0.87K,0.24%,port1105,Rizhao,China,CHN,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251036,port1160,Santos,Brazil,BRA,4,1,1,0,2,6,8,0.0,0.0,0.0,0.0,6170.40689757862,0.0,6170.40689757862,51617.3012286308,2833.3067332699,4003.62558780829,0.0,0.0,58454.233549709,58454.233549709,372806
1241,2020-01-08,938.25,936.25,940.00,935.75,0.58K,0.35%,port1105,Rizhao,China,CHN,1,8,2,0,1,11,12,0.0,237599.434605299,4483.42874950641,0.0,0.0,242082.863354806,242082.863354806,0.0,30750.0493296793,2328.23644915427,0.0,9336.94723673458,33078.2857788336,42415.2330155682,251041,port1160,Santos,Brazil,BRA,8,2,1,0,4,11,15,19213.9023589477,13001.6068423137,0.0,0.0,22305.8531704076,32215.5092012613,54521.3623716689,49420.4242539992,11456.42370746,34103.437173943,0.0,12535.8072298279,94980.2851354022,107516.09236523,372807
1240,2020-01-09,933.75,943.25,943.25,931.00,0.35K,-0.48%,port1105,Rizhao,China,CHN,2,4,1,0,0,7,7,2203.86154775442,257724.723169942,0.0,0.0,0.0,259928.584717697,259928.584717697,10184.6073566072,3610.08162601024,1445.11054548772,0.0,0.0,15239.7995281051,15239.7995281051,251046,port1160,Santos,Brazil,BRA,4,1,0,0,1,5,6,44397.4024890041,11701.2616810097,0.0,0.0,0.0,56098.6641700138,56098.6641700138,943.502945182263,0.0,0.0,0.0,31385.0312106417,943.502945182263,32328.534155824,372808
1239,2020-01-10,935.00,931.50,935.50,927.50,0.20K,0.13%,port1105,Rizhao,China,CHN,1,3,0,0,0,4,4,2176.71613209099,158447.107182834,0.0,0.0,0.0,160623.823314925,160623.823314925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251051,port1160,Santos,Brazil,BRA,4,2,0,0,2,6,8,14219.3814176491,0.0,0.0,0.0,2076.27995366484,14219.3814176491,16295.6613713139,47091.5545453306,35807.8460638715,0.0,0.0,7663.84494760725,82899.4006092021,90563.2455568093,372809
1238,2020-01-13,929.25,938.50,938.50,929.50,0.08K,-0.61%,port1105,Rizhao,China,CHN,1,4,0,0,1,5,6,0.0,79305.9476264648,0.0,0.0,10248.8124355493,79305.9476264648,89554.760062014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251065,port1160,Santos,Brazil,BRA,7,1,1,0,2,9,11,58410.5923634906,11361.0281767646,0.0,0.0,12233.878081268,69771.6205402552,82005.4986215232,70323.2444565989,0.0,9853.98249325317,0.0,4778.85984992799,80177.2269498521,84956.0867997801,372812
