,date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,ObjectId
1092796,2020/06/20 00:00:00+00,2020,6,20,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,2207.45258277498,9939.30372418876,0.0,0.0,0.0,12146.7563069637,12146.7563069637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092797
1092797,2020/06/21 00:00:00+00,2020,6,21,port183,Buenaventura,Colombia,COL,3,0,0,0,0,3,3,9532.49647610419,0.0,0.0,0.0,0.0,9532.49647610419,9532.49647610419,425.152155236516,0.0,0.0,0.0,0.0,425.152155236516,425.152155236516,1092798
1092798,2020/06/22 00:00:00+00,2020,6,22,port183,Buenaventura,Colombia,COL,1,1,0,1,0,3,3,0.0,21233.5838989181,0.0,2998.83835977499,0.0,24232.4222586931,24232.4222586931,11303.2997785546,0.0,0.0,0.0,0.0,11303.2997785546,11303.2997785546,1092799
1092799,2020/06/23 00:00:00+00,2020,6,23,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,6974.8497614377,0.0,0.0,0.0,0.0,6974.8497614377,6974.8497614377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092800
1092442,2020/06/24 00:00:00+00,2020,6,24,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092443
1092500,2020/06/25 00:00:00+00,2020,6,25,port183,Buenaventura,Colombia,COL,1,0,1,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12410.5984818345,0.0,8901.85726313007,0.0,0.0,21312.4557449645,21312.4557449645,1092501
1092504,2020/06/26 00:00:00+00,2020,6,26,port183,Buenaventura,Colombia,COL,3,0,0,0,1,3,4,8164.32423207698,0.0,0.0,0.0,12049.9041989936,8164.32423207698,20214.2284310705,2779.91520069058,0.0,0.0,0.0,0.0,2779.91520069058,2779.91520069058,1092505
1092509,2020/06/27 00:00:00+00,2020,6,27,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092510
1092515,2020/06/28 00:00:00+00,2020,6,28,port183,Buenaventura,Colombia,COL,2,0,0,0,0,2,2,1087.14209397657,0.0,0.0,0.0,0.0,1087.14209397657,1087.14209397657,1109.50573639931,0.0,0.0,0.0,0.0,1109.50573639931,1109.50573639931,1092516
1092516,2020/06/29 00:00:00+00,2020,6,29,port183,Buenaventura,Colombia,COL,1,0,1,0,0,2,2,0.0,0.0,15069.9595810848,0.0,0.0,15069.9595810848,15069.9595810848,6008.307048147,0.0,0.0,0.0,0.0,6008.307048147,6008.307048147,1092517
1092517,2020/06/30 00:00:00+00,2020,6,30,port183,Buenaventura,Colombia,COL,1,1,0,0,0,2,2,0.0,25250.0564939255,0.0,0.0,0.0,25250.0564939255,25250.0564939255,1457.87751667059,0.0,0.0,0.0,0.0,1457.87751667059,1457.87751667059,1092518
1092518,2020/07/01 00:00:00+00,2020,7,1,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092519
1092519,2020/07/02 00:00:00+00,2020,7,2,port183,Buenaventura,Colombia,COL,1,2,0,0,0,3,3,0.0,8811.5828574392,0.0,0.0,0.0,8811.5828574392,8811.5828574392,8287.9745094879,0.0,0.0,0.0,0.0,8287.9745094879,8287.9745094879,1092520
1092520,2020/07/03 00:00:00+00,2020,7,3,port183,Buenaventura,Colombia,COL,1,2,0,2,0,5,5,5375.99361712356,44455.8315202581,0.0,2291.07189806567,0.0,52122.8970354474,52122.8970354474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092521
1092521,2020/07/04 00:00:00+00,2020,7,4,port183,Buenaventura,Colombia,COL,3,0,0,1,0,4,4,11407.164243346,0.0,0.0,574.199149631742,0.0,11981.3633929778,11981.3633929778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092522
1092522,2020/07/05 00:00:00+00,2020,7,5,port183,Buenaventura,Colombia,COL,1,1,0,1,0,3,3,3634.73631597398,0.0,0.0,1209.98888399029,0.0,4844.72519996427,4844.72519996427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092523
1092523,2020/07/06 00:00:00+00,2020,7,6,port183,Buenaventura,Colombia,COL,2,0,0,1,1,3,4,6873.60271330338,0.0,0.0,0.0,7843.26557668941,6873.60271330338,14716.8682899928,7057.7543224047,0.0,0.0,0.0,0.0,7057.7543224047,7057.7543224047,1092524
1092524,2020/07/07 00:00:00+00,2020,7,7,port183,Buenaventura,Colombia,COL,1,0,0,0,1,1,2,3238.09160641702,0.0,0.0,0.0,5022.58375741115,3238.09160641702,8260.67536382817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092525
1092525,2020/07/08 00:00:00+00,2020,7,8,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,6878.52333581557,0.0,0.0,0.0,0.0,6878.52333581557,6878.52333581557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092526
1092526,2020/07/09 00:00:00+00,2020,7,9,port183,Buenaventura,Colombia,COL,1,0,2,1,0,4,4,1137.26479812052,0.0,8735.38078291818,2262.34221118497,0.0,12134.9877922237,12134.9877922237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092527
1092527,2020/07/10 00:00:00+00,2020,7,10,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,6564.75232284784,0.0,0.0,0.0,0.0,6564.75232284784,6564.75232284784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092528
1092528,2020/07/11 00:00:00+00,2020,7,11,port183,Buenaventura,Colombia,COL,0,1,0,0,0,1,1,0.0,25134.8332163219,0.0,0.0,0.0,25134.8332163219,25134.8332163219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092529
1092529,2020/07/12 00:00:00+00,2020,7,12,port183,Buenaventura,Colombia,COL,5,0,0,0,1,5,6,15365.3009890134,0.0,0.0,0.0,7152.75756749574,15365.3009890134,22518.0585565091,5935.65658805253,0.0,0.0,0.0,0.0,5935.65658805253,5935.65658805253,1092530
1092530,2020/07/13 00:00:00+00,2020,7,13,port183,Buenaventura,Colombia,COL,1,1,1,0,0,3,3,0.0,3850.57855339666,10397.1319444175,0.0,0.0,14247.7104978141,14247.7104978141,4738.84170994507,0.0,0.0,0.0,0.0,4738.84170994507,4738.84170994507,1092531
1092531,2020/07/14 00:00:00+00,2020,7,14,port183,Buenaventura,Colombia,COL,2,0,0,0,1,2,3,16336.3772529776,0.0,0.0,0.0,3064.40725343619,16336.3772529776,19400.7845064138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092532
1092532,2020/07/15 00:00:00+00,2020,7,15,port183,Buenaventura,Colombia,COL,0,1,0,0,0,1,1,0.0,3873.88882943206,0.0,0.0,0.0,3873.88882943206,3873.88882943206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092533
1092533,2020/07/16 00:00:00+00,2020,7,16,port183,Buenaventura,Colombia,COL,4,0,0,0,0,4,4,11051.0043977058,0.0,0.0,0.0,0.0,11051.0043977058,11051.0043977058,13475.4979973123,0.0,0.0,0.0,0.0,13475.4979973123,13475.4979973123,1092534
1092534,2020/07/17 00:00:00+00,2020,7,17,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,3591.02117930527,0.0,0.0,0.0,0.0,3591.02117930527,3591.02117930527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092535
1092535,2020/07/18 00:00:00+00,2020,7,18,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,1061.39079134002,20293.3865797615,0.0,0.0,0.0,21354.7773711015,21354.7773711015,1092.71862761247,0.0,0.0,0.0,0.0,1092.71862761247,1092.71862761247,1092536
1092536,2020/07/19 00:00:00+00,2020,7,19,port183,Buenaventura,Colombia,COL,1,1,0,0,1,2,3,4303.37903069062,9890.63450867862,0.0,0.0,766.382112318919,14194.0135393692,14960.3956516882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092537
1092537,2020/07/20 00:00:00+00,2020,7,20,port183,Buenaventura,Colombia,COL,2,1,0,0,1,3,4,7622.66967912523,0.0,0.0,0.0,349.899661695898,7622.66967912523,7972.56934082113,6381.53223570667,0.0,0.0,0.0,0.0,6381.53223570667,6381.53223570667,1092538
1092538,2020/07/21 00:00:00+00,2020,7,21,port183,Buenaventura,Colombia,COL,1,1,0,0,0,2,2,15177.1503635581,10045.2744025907,0.0,0.0,0.0,25222.4247661488,25222.4247661488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092539
1092539,2020/07/22 00:00:00+00,2020,7,22,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092540
1092540,2020/07/23 00:00:00+00,2020,7,23,port183,Buenaventura,Colombia,COL,2,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15196.3398149291,0.0,0.0,0.0,0.0,15196.3398149291,15196.3398149291,1092541
1092541,2020/07/24 00:00:00+00,2020,7,24,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,7582.2226674202,0.0,0.0,0.0,0.0,7582.2226674202,7582.2226674202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092542
1092542,2020/07/25 00:00:00+00,2020,7,25,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092543
1092543,2020/07/26 00:00:00+00,2020,7,26,port183,Buenaventura,Colombia,COL,3,0,1,0,0,4,4,16981.7387328483,0.0,518.416757504423,0.0,0.0,17500.1554903527,17500.1554903527,6305.59606372628,0.0,0.0,0.0,0.0,6305.59606372628,6305.59606372628,1092544
1092544,2020/07/27 00:00:00+00,2020,7,27,port183,Buenaventura,Colombia,COL,3,2,0,0,0,5,5,14190.0703253814,24903.4620356106,0.0,0.0,0.0,39093.532360992,39093.532360992,8166.36043981626,20727.7975033476,0.0,0.0,0.0,28894.1579431638,28894.1579431638,1092545
1092545,2020/07/28 00:00:00+00,2020,7,28,port183,Buenaventura,Colombia,COL,1,1,0,0,0,2,2,2444.40145859474,7208.42504670196,0.0,0.0,0.0,9652.8265052967,9652.8265052967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092546
1092547,2020/07/29 00:00:00+00,2020,7,29,port183,Buenaventura,Colombia,COL,1,1,1,0,0,3,3,12404.8001289764,7148.28915178003,14106.7855789723,0.0,0.0,33659.8748597287,33659.8748597287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092548
1092548,2020/07/30 00:00:00+00,2020,7,30,port183,Buenaventura,Colombia,COL,1,0,0,1,1,2,3,943.431215950121,0.0,0.0,0.0,3863.12634070433,943.431215950121,4806.55755665445,0.0,0.0,0.0,659.864043566922,0.0,659.864043566922,659.864043566922,1092549
1092549,2020/07/31 00:00:00+00,2020,7,31,port183,Buenaventura,Colombia,COL,2,0,0,0,0,2,2,8946.13129745316,0.0,0.0,0.0,0.0,8946.13129745316,8946.13129745316,456.166153313471,0.0,0.0,0.0,0.0,456.166153313471,456.166153313471,1092550
1092550,2020/08/01 00:00:00+00,2020,8,1,port183,Buenaventura,Colombia,COL,1,0,2,1,1,4,5,3315.43691316907,0.0,15490.7209549218,1101.65452653842,2297.11807692457,19907.8123946293,22204.9304715539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092551
1092551,2020/08/02 00:00:00+00,2020,8,2,port183,Buenaventura,Colombia,COL,3,2,0,0,0,5,5,6933.33524893744,49735.907963122,0.0,0.0,0.0,56669.2432120595,56669.2432120595,1261.64913646082,0.0,0.0,0.0,0.0,1261.64913646082,1261.64913646082,1092552
1092552,2020/08/03 00:00:00+00,2020,8,3,port183,Buenaventura,Colombia,COL,2,0,0,1,1,3,4,7728.79535771242,0.0,0.0,668.539095680848,5178.20826330673,8397.33445339327,13575.5427167,2837.74291789282,0.0,0.0,0.0,0.0,2837.74291789282,2837.74291789282,1092553
1092553,2020/08/04 00:00:00+00,2020,8,4,port183,Buenaventura,Colombia,COL,1,2,0,1,0,4,4,8678.60736974547,15664.2058562556,0.0,0.0,0.0,24342.813226001,24342.813226001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092554
1092554,2020/08/05 00:00:00+00,2020,8,5,port183,Buenaventura,Colombia,COL,1,0,1,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5453.85659198579,0.0,1543.89018607337,0.0,0.0,6997.74677805916,6997.74677805916,1092555
1092555,2020/08/06 00:00:00+00,2020,8,6,port183,Buenaventura,Colombia,COL,2,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19399.5285655418,0.0,0.0,0.0,0.0,19399.5285655418,19399.5285655418,1092556
1092556,2020/08/07 00:00:00+00,2020,8,7,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,11137.0995291587,0.0,0.0,0.0,0.0,11137.0995291587,11137.0995291587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092557
1092557,2020/08/08 00:00:00+00,2020,8,8,port183,Buenaventura,Colombia,COL,3,1,0,0,1,4,5,13000.1869778562,0.0,0.0,0.0,0.0,13000.1869778562,13000.1869778562,0.0,3601.45658657775,0.0,0.0,1561.21251774464,3601.45658657775,5162.66910432238,1092558
1092558,2020/08/09 00:00:00+00,2020,8,9,port183,Buenaventura,Colombia,COL,2,0,0,0,1,2,3,5834.90007114746,0.0,0.0,0.0,0.0,5834.90007114746,5834.90007114746,0.0,0.0,0.0,0.0,1048.85454545455,0.0,1048.85454545455,1092559
1092559,2020/08/10 00:00:00+00,2020,8,10,port183,Buenaventura,Colombia,COL,2,0,0,1,1,3,4,15287.1968036532,0.0,0.0,2717.39648006679,1041.6928849537,18004.59328372,19046.2861686737,6092.69216008683,0.0,0.0,0.0,281.028926269428,6092.69216008683,6373.72108635626,1092560
1092560,2020/08/11 00:00:00+00,2020,8,11,port183,Buenaventura,Colombia,COL,1,1,0,0,0,2,2,12300.729856774,29053.7122973387,0.0,0.0,0.0,41354.4421541127,41354.4421541127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092561
1092561,2020/08/12 00:00:00+00,2020,8,12,port183,Buenaventura,Colombia,COL,0,1,0,0,0,1,1,0.0,12798.9990378863,0.0,0.0,0.0,12798.9990378863,12798.9990378863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092562
1092438,2020/08/13 00:00:00+00,2020,8,13,port183,Buenaventura,Colombia,COL,4,1,0,0,0,5,5,20707.5148113975,0.0,0.0,0.0,0.0,20707.5148113975,20707.5148113975,0.0,17921.4100463921,0.0,0.0,0.0,17921.4100463921,17921.4100463921,1092439
1092444,2020/08/14 00:00:00+00,2020,8,14,port183,Buenaventura,Colombia,COL,1,1,0,0,0,2,2,3590.08483665907,15810.7477006405,0.0,0.0,0.0,19400.8325372995,19400.8325372995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092445
1092496,2020/08/15 00:00:00+00,2020,8,15,port183,Buenaventura,Colombia,COL,1,2,0,0,0,3,3,1111.40138018841,14569.5089856657,0.0,0.0,0.0,15680.9103658542,15680.9103658542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092497
1092501,2020/08/16 00:00:00+00,2020,8,16,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,11689.529619027,0.0,0.0,0.0,0.0,11689.529619027,11689.529619027,0.0,13728.814101194,0.0,0.0,0.0,13728.814101194,13728.814101194,1092502
1092505,2020/08/17 00:00:00+00,2020,8,17,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,20.2617605791632,0.0,0.0,0.0,0.0,20.2617605791632,20.2617605791632,5874.73318349043,0.0,0.0,0.0,0.0,5874.73318349043,5874.73318349043,1092506
1092510,2020/08/18 00:00:00+00,2020,8,18,port183,Buenaventura,Colombia,COL,2,0,0,0,0,2,2,11445.6769975769,0.0,0.0,0.0,0.0,11445.6769975769,11445.6769975769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092511
1092562,2020/08/19 00:00:00+00,2020,8,19,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092563
1092565,2020/08/20 00:00:00+00,2020,8,20,port183,Buenaventura,Colombia,COL,2,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17887.7033163234,0.0,0.0,0.0,0.0,17887.7033163234,17887.7033163234,1092566
1092567,2020/08/21 00:00:00+00,2020,8,21,port183,Buenaventura,Colombia,COL,1,1,0,0,0,2,2,898.04711155541,10407.979566626,0.0,0.0,0.0,11306.0266781814,11306.0266781814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092568
1092571,2020/08/22 00:00:00+00,2020,8,22,port183,Buenaventura,Colombia,COL,2,2,0,0,1,4,5,23060.086571116,49500.3149492611,0.0,0.0,2475.77262570347,72560.401520377,75036.1741460805,2561.95305567159,0.0,0.0,0.0,0.0,2561.95305567159,2561.95305567159,1092572
1092577,2020/08/23 00:00:00+00,2020,8,23,port183,Buenaventura,Colombia,COL,2,0,0,0,1,2,3,18787.6747858361,0.0,0.0,0.0,611.129072511095,18787.6747858361,19398.8038583472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092578
1092582,2020/08/24 00:00:00+00,2020,8,24,port183,Buenaventura,Colombia,COL,2,2,1,1,0,6,6,9500.19034483186,50363.4443224924,3432.61894726858,0.0,0.0,63296.2536145928,63296.2536145928,11846.6837860609,0.0,0.0,625.752376718279,0.0,12472.4361627791,12472.4361627791,1092583
1092588,2020/08/25 00:00:00+00,2020,8,25,port183,Buenaventura,Colombia,COL,1,1,1,0,0,3,3,9713.70009086077,18435.3094729898,2282.14341089128,0.0,0.0,30431.1529747418,30431.1529747418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092589
1092594,2020/08/26 00:00:00+00,2020,8,26,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092595
1092600,2020/08/27 00:00:00+00,2020,8,27,port183,Buenaventura,Colombia,COL,2,0,0,0,0,2,2,10692.702750599,0.0,0.0,0.0,0.0,10692.702750599,10692.702750599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092601
1092606,2020/08/28 00:00:00+00,2020,8,28,port183,Buenaventura,Colombia,COL,0,0,0,1,0,1,1,0.0,0.0,0.0,2296.1267540418,0.0,2296.1267540418,2296.1267540418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092607
1092612,2020/08/29 00:00:00+00,2020,8,29,port183,Buenaventura,Colombia,COL,1,1,0,0,0,2,2,9918.32960620006,11491.7476836845,0.0,0.0,0.0,21410.0772898846,21410.0772898846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092613
1092657,2020/08/30 00:00:00+00,2020,8,30,port183,Buenaventura,Colombia,COL,3,1,0,0,0,4,4,3052.93461392733,0.0,0.0,0.0,0.0,3052.93461392733,3052.93461392733,8338.58392537956,8156.09055111602,0.0,0.0,0.0,16494.6744764956,16494.6744764956,1092658
1092658,2020/08/31 00:00:00+00,2020,8,31,port183,Buenaventura,Colombia,COL,1,3,0,0,0,4,4,0.0,32530.775014114,0.0,0.0,0.0,32530.775014114,32530.775014114,4757.11200612389,0.0,0.0,0.0,0.0,4757.11200612389,4757.11200612389,1092659
1092659,2020/09/01 00:00:00+00,2020,9,1,port183,Buenaventura,Colombia,COL,2,2,1,0,0,5,5,17361.0515785091,4904.99482816724,4702.44950214112,0.0,0.0,26968.4959088175,26968.4959088175,0.0,7855.83385832909,0.0,0.0,0.0,7855.83385832909,7855.83385832909,1092660
1092660,2020/09/02 00:00:00+00,2020,9,2,port183,Buenaventura,Colombia,COL,1,0,0,0,1,1,2,2488.75449980547,0.0,0.0,0.0,342.12641330684,2488.75449980547,2830.88091311231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092661
1092664,2020/09/03 00:00:00+00,2020,9,3,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,0.0,3403.93043165103,0.0,0.0,0.0,3403.93043165103,3403.93043165103,14869.1168768259,0.0,0.0,0.0,0.0,14869.1168768259,14869.1168768259,1092665
1092669,2020/09/04 00:00:00+00,2020,9,4,port183,Buenaventura,Colombia,COL,0,2,0,0,0,2,2,0.0,32900.8142511375,0.0,0.0,0.0,32900.8142511375,32900.8142511375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092670
1092674,2020/09/05 00:00:00+00,2020,9,5,port183,Buenaventura,Colombia,COL,1,1,0,1,0,3,3,4492.23144344821,18858.3104884203,0.0,1364.0536890806,0.0,24714.5956209491,24714.5956209491,2904.45509127656,0.0,0.0,0.0,0.0,2904.45509127656,2904.45509127656,1092675
1092683,2020/09/06 00:00:00+00,2020,9,6,port183,Buenaventura,Colombia,COL,3,0,0,1,0,4,4,17113.513144597,0.0,0.0,575.549815785904,0.0,17689.0629603829,17689.0629603829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092684
1092688,2020/09/07 00:00:00+00,2020,9,7,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.96900066768,0.0,0.0,0.0,0.0,2034.96900066768,2034.96900066768,1092689
1092693,2020/09/08 00:00:00+00,2020,9,8,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092694
1092698,2020/09/09 00:00:00+00,2020,9,9,port183,Buenaventura,Colombia,COL,0,1,0,0,0,1,1,0.0,6286.8731421792,0.0,0.0,0.0,6286.8731421792,6286.8731421792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092699
1092703,2020/09/10 00:00:00+00,2020,9,10,port183,Buenaventura,Colombia,COL,2,0,0,0,0,2,2,2168.41344185491,0.0,0.0,0.0,0.0,2168.41344185491,2168.41344185491,10859.2652073767,0.0,0.0,0.0,0.0,10859.2652073767,10859.2652073767,1092704
1092708,2020/09/11 00:00:00+00,2020,9,11,port183,Buenaventura,Colombia,COL,2,2,0,0,0,4,4,15168.8423518394,10200.624340628,0.0,0.0,0.0,25369.4666924673,25369.4666924673,0.0,1291.14918841775,0.0,0.0,0.0,1291.14918841775,1291.14918841775,1092709
1092712,2020/09/12 00:00:00+00,2020,9,12,port183,Buenaventura,Colombia,COL,2,2,0,0,0,4,4,27561.974189779,4018.615874941,0.0,0.0,0.0,31580.59006472,31580.59006472,0.0,39006.8229736138,0.0,0.0,0.0,39006.8229736138,39006.8229736138,1092713
1092714,2020/09/13 00:00:00+00,2020,9,13,port183,Buenaventura,Colombia,COL,3,0,0,0,1,3,4,11606.9448632545,0.0,0.0,0.0,1944.28941601851,11606.9448632545,13551.2342792731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092715
1092719,2020/09/14 00:00:00+00,2020,9,14,port183,Buenaventura,Colombia,COL,2,3,0,0,0,5,5,3081.50603618916,18064.0421252615,0.0,0.0,0.0,21145.5481614507,21145.5481614507,7935.88623123857,34213.2563850934,0.0,0.0,0.0,42149.142616332,42149.142616332,1092720
1092724,2020/09/15 00:00:00+00,2020,9,15,port183,Buenaventura,Colombia,COL,1,1,1,0,1,3,4,947.352680232866,29063.3407071431,3747.5681781203,0.0,1536.14896140619,33758.2615654963,35294.4105269025,1049.0914975869,0.0,0.0,0.0,0.0,1049.0914975869,1049.0914975869,1092725
1092729,2020/09/16 00:00:00+00,2020,9,16,port183,Buenaventura,Colombia,COL,0,0,1,1,0,2,2,0.0,0.0,4740.56585122616,1148.95310157571,0.0,5889.51895280187,5889.51895280187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092730
1092734,2020/09/17 00:00:00+00,2020,9,17,port183,Buenaventura,Colombia,COL,3,2,0,0,1,5,6,24330.6828904362,18804.5273395136,0.0,0.0,0.0,43135.2102299497,43135.2102299497,2728.80608543778,0.0,0.0,0.0,884.222925509464,2728.80608543778,3613.02901094725,1092735
1092738,2020/09/18 00:00:00+00,2020,9,18,port183,Buenaventura,Colombia,COL,0,2,0,0,0,2,2,0.0,24312.4854272766,0.0,0.0,0.0,24312.4854272766,24312.4854272766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092739
1092741,2020/09/19 00:00:00+00,2020,9,19,port183,Buenaventura,Colombia,COL,2,0,0,0,0,2,2,8712.48193967203,0.0,0.0,0.0,0.0,8712.48193967203,8712.48193967203,3335.87955098801,0.0,0.0,0.0,0.0,3335.87955098801,3335.87955098801,1092742
1092743,2020/09/20 00:00:00+00,2020,9,20,port183,Buenaventura,Colombia,COL,1,3,0,0,0,4,4,4303.37903069062,6044.61817607522,0.0,0.0,0.0,10347.9972067658,10347.9972067658,0.0,10491.2407061541,0.0,0.0,0.0,10491.2407061541,10491.2407061541,1092744
1092747,2020/09/21 00:00:00+00,2020,9,21,port183,Buenaventura,Colombia,COL,4,0,0,1,0,5,5,20356.687917474,0.0,0.0,652.415826283286,0.0,21009.1037437573,21009.1037437573,9872.44432043559,0.0,0.0,0.0,0.0,9872.44432043559,9872.44432043559,1092748
1092751,2020/09/22 00:00:00+00,2020,9,22,port183,Buenaventura,Colombia,COL,2,0,0,1,0,3,3,7677.27468165047,0.0,0.0,1355.57127943094,0.0,9032.84596108141,9032.84596108141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092752
1092755,2020/09/23 00:00:00+00,2020,9,23,port183,Buenaventura,Colombia,COL,1,1,0,0,0,2,2,19459.6711392599,6676.73825299527,0.0,0.0,0.0,26136.4093922552,26136.4093922552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092756
1092759,2020/09/24 00:00:00+00,2020,9,24,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14169.7399506167,0.0,0.0,0.0,0.0,14169.7399506167,14169.7399506167,1092760
1092762,2020/09/25 00:00:00+00,2020,9,25,port183,Buenaventura,Colombia,COL,0,1,0,0,0,1,1,0.0,1440.6409195904,0.0,0.0,0.0,1440.6409195904,1440.6409195904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092763
1092765,2020/09/26 00:00:00+00,2020,9,26,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092766
1092768,2020/09/27 00:00:00+00,2020,9,27,port183,Buenaventura,Colombia,COL,3,0,0,0,1,3,4,14506.9564756277,0.0,0.0,0.0,3482.32628963805,14506.9564756277,17989.2827652658,9573.18670050508,0.0,0.0,0.0,0.0,9573.18670050508,9573.18670050508,1092769
1092770,2020/09/28 00:00:00+00,2020,9,28,port183,Buenaventura,Colombia,COL,1,1,0,0,2,2,4,0.0,0.0,0.0,0.0,10722.0734689112,0.0,10722.0734689112,0.0,10529.317586121,0.0,0.0,0.0,10529.317586121,10529.317586121,1092771
