,Date,Price,Open,High,Low,Vol.,Change %,portid_buenaventura,portname_buenaventura,country_buenaventura,ISO3_buenaventura,portcalls_container_buenaventura,portcalls_dry_bulk_buenaventura,portcalls_general_cargo_buenaventura,portcalls_roro_buenaventura,portcalls_tanker_buenaventura,portcalls_cargo_buenaventura,portcalls_buenaventura,import_container_buenaventura,import_dry_bulk_buenaventura,import_general_cargo_buenaventura,import_roro_buenaventura,import_tanker_buenaventura,import_cargo_buenaventura,import_buenaventura,export_container_buenaventura,export_dry_bulk_buenaventura,export_general_cargo_buenaventura,export_roro_buenaventura,export_tanker_buenaventura,export_cargo_buenaventura,export_buenaventura,ObjectId_buenaventura,portid_neworleans,portname_neworleans,country_neworleans,ISO3_neworleans,portcalls_container_neworleans,portcalls_dry_bulk_neworleans,portcalls_general_cargo_neworleans,portcalls_roro_neworleans,portcalls_tanker_neworleans,portcalls_cargo_neworleans,portcalls_neworleans,import_container_neworleans,import_dry_bulk_neworleans,import_general_cargo_neworleans,import_roro_neworleans,import_tanker_neworleans,import_cargo_neworleans,import_neworleans,export_container_neworleans,export_dry_bulk_neworleans,export_general_cargo_neworleans,export_roro_neworleans,export_tanker_neworleans,export_cargo_neworleans,export_neworleans,ObjectId_neworleans
239,2023-11-28,173.1,169.45,174.95,168.45,27.85K,2.40%,port183,Buenaventura,Colombia,COL,1,3,0,0,0,4,4,1999.71478212642,26441.0485436101,0.0,0.0,0.0,28440.7633257365,28440.7633257365,374.797869803582,0.0,0.0,0.0,0.0,374.797869803582,374.797869803582,1093662,port812,New Orleans,United States,USA,1,2,1,0,3,4,7,0.0,12959.4466669567,3326.59650151564,0.0,0.0,16286.0431684723,16286.0431684723,2719.64367803213,22714.1496307729,0.0,0.0,6180.3095264125,25433.793308805,31614.1028352175,3125373
238,2023-11-29,172.7,172.65,173.2,170.4,16.63K,-0.23%,port183,Buenaventura,Colombia,COL,2,0,1,0,0,3,3,18720.6572220824,0.0,551.582797571631,0.0,0.0,19272.240019654,19272.240019654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093719,port812,New Orleans,United States,USA,2,2,5,0,7,9,16,0.0,2923.25105144178,9268.13004283432,0.0,49387.0821133811,12191.3810942761,61578.4632076572,3192.5408054189,569.219297231306,5182.86833370425,0.0,30620.1454431359,8944.62843635445,39564.7738794904,3125418
237,2023-11-30,184.7,174.2,185.9,173.55,45.00K,6.95%,port183,Buenaventura,Colombia,COL,1,0,0,0,1,1,2,506.634448541503,0.0,0.0,0.0,4229.46799974849,506.634448541503,4736.10244829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093722,port812,New Orleans,United States,USA,1,9,1,0,7,11,18,0.0,2495.54506470032,0.0,0.0,73330.8245008805,2495.54506470032,75826.3695655808,1104.78609332613,153102.336565874,515.15999519481,0.0,47944.8602943883,154722.282654395,202667.142948784,3125419
236,2023-12-01,184.35,185.75,188.5,178.2,49.48K,-0.19%,port183,Buenaventura,Colombia,COL,2,2,0,1,1,5,6,13628.2085559702,0.0,0.0,206.974789915967,7840.6103168413,13835.1833458862,21675.7936627275,5008.09357429939,58938.6937384744,0.0,0.0,0.0,63946.7873127738,63946.7873127738,1093725,port812,New Orleans,United States,USA,1,5,0,0,4,6,10,0.0,17535.3773641198,0.0,0.0,521.692039355978,17535.3773641198,18057.0694034758,8638.73271874008,54620.7649681939,0.0,0.0,40100.7162611749,63259.497686934,103360.213948109,3125422
235,2023-12-04,179.4,182.65,182.8,176.0,25.70K,-2.69%,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,3304.18073233507,1110.27227246681,0.0,0.0,0.0,4414.45300480187,4414.45300480187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093784,port812,New Orleans,United States,USA,1,7,3,0,6,11,17,0.0,0.0,1892.73675285977,0.0,2734.9086159349,1892.73675285977,4627.64536879467,11011.2359550562,253546.563824647,9217.26456755399,0.0,13728.16892708,273775.064347257,287503.233274337,3125436
234,2023-12-05,183.75,179.25,185.7,177.35,23.61K,2.42%,port183,Buenaventura,Colombia,COL,2,0,1,0,1,3,4,15903.0757700974,0.0,5987.69243109068,0.0,3179.80940522824,21890.7682011881,25070.5776064163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093789,port812,New Orleans,United States,USA,2,7,2,0,5,11,16,0.0,292.102044078663,893.343367050332,0.0,36102.799876156,1185.44541112899,37288.245287285,5427.84905178566,95237.0061660327,9246.82349957224,0.0,7953.78754969349,109911.678717391,117865.466267084,3125440
233,2023-12-06,175.25,183.1,183.35,175.05,22.04K,-4.63%,port183,Buenaventura,Colombia,COL,2,1,0,1,0,4,4,2831.7694907347,4267.17503810137,0.0,1717.55474737569,0.0,8816.49927621175,8816.49927621175,518.65910821002,0.0,0.0,0.0,0.0,518.65910821002,518.65910821002,1093794,port812,New Orleans,United States,USA,1,8,0,0,6,9,15,1706.14533398293,15839.3828061077,0.0,0.0,3399.21054923739,17545.5281400906,20944.738689328,0.0,43433.6383316005,0.0,0.0,25067.8448054506,43433.6383316005,68501.4831370511,3125447
232,2023-12-07,177.5,176.5,179.5,175.75,14.78K,1.28%,port183,Buenaventura,Colombia,COL,3,3,0,0,0,6,6,32714.1795658058,35840.0175878096,0.0,0.0,0.0,68554.1971536154,68554.1971536154,759.307249916923,0.0,0.0,0.0,0.0,759.307249916923,759.307249916923,1093798,port812,New Orleans,United States,USA,1,6,1,0,6,8,14,0.0,0.0,0.0,0.0,6773.11077447845,0.0,6773.11077447845,6354.54299848128,201750.602213585,310.68,0.0,26265.928349723,208415.825212066,234681.753561789,3125452
231,2023-12-08,177.15,178.5,180.55,176.25,14.04K,-0.20%,port183,Buenaventura,Colombia,COL,1,0,0,2,1,3,4,11666.7815627526,0.0,0.0,6898.40211388793,0.0,18565.1836766405,18565.1836766405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093805,port812,New Orleans,United States,USA,2,4,2,0,3,8,11,0.0,11371.5686395655,0.0,0.0,26043.4071371508,11371.5686395655,37414.9757767162,12986.8606247778,57633.3721778919,21868.6766110021,0.0,19724.3897700244,92488.9094136718,112213.299183696,3125457
230,2023-12-11,184.1,177.0,184.45,176.15,20.33K,3.92%,port183,Buenaventura,Colombia,COL,3,0,0,0,1,3,4,6807.42654024296,0.0,0.0,0.0,7170.85190406797,6807.42654024296,13978.2784443109,514.794256682424,0.0,0.0,0.0,0.0,514.794256682424,514.794256682424,1093820,port812,New Orleans,United States,USA,0,5,0,0,4,5,9,0.0,21171.8566903531,0.0,0.0,4606.3716979388,21171.8566903531,25778.2283882919,0.0,22154.6242429193,0.0,0.0,21479.6172340718,22154.6242429193,43634.2414769912,3125471
229,2023-12-12,185.25,184.1,186.95,180.45,18.32K,0.62%,port183,Buenaventura,Colombia,COL,1,2,0,1,0,4,4,755.769386015934,16278.2298441399,0.0,550.000936965042,0.0,17584.0001671209,17584.0001671209,0.0,482.340216434277,0.0,0.0,0.0,482.340216434277,482.340216434277,1093825,port812,New Orleans,United States,USA,2,5,3,0,7,10,17,0.0,1454.5790068807,3118.55050959381,0.0,26356.9684347446,4573.1295164745,30930.0979512191,7078.38390378942,39063.1947231978,13504.850351227,0.0,48721.9538364563,59646.4289782142,108368.382814671,3125477
228,2023-12-13,188.65,185.7,191.95,184.75,25.70K,1.84%,port183,Buenaventura,Colombia,COL,2,2,1,0,0,5,5,19129.0297661002,37458.0902222077,4714.81697904543,0.0,0.0,61301.9369673533,61301.9369673533,631.560907132185,0.0,0.0,0.0,0.0,631.560907132185,631.560907132185,1093868,port812,New Orleans,United States,USA,1,9,1,0,5,11,16,0.0,28450.5093905598,0.0,0.0,0.0,28450.5093905598,28450.5093905598,2175.11464790368,82694.3591129587,2596.13205157428,0.0,59855.1775406486,87465.6058124367,147320.783353085,3125482
227,2023-12-14,190.6,188.8,194.5,186.75,22.32K,1.03%,port183,Buenaventura,Colombia,COL,3,0,0,1,0,4,4,14370.3592970963,0.0,0.0,465.496835712518,0.0,14835.8561328089,14835.8561328089,6063.28434971487,0.0,0.0,0.0,0.0,6063.28434971487,6063.28434971487,1093872,port812,New Orleans,United States,USA,0,6,0,0,5,6,11,0.0,0.0,0.0,0.0,1848.30132463665,0.0,1848.30132463665,0.0,73763.4341408559,0.0,0.0,24678.2120782316,73763.4341408559,98441.6462190876,3125487
226,2023-12-15,189.3,190.6,192.5,187.75,15.38K,-0.68%,port183,Buenaventura,Colombia,COL,3,0,0,0,0,3,3,4302.32066442951,0.0,0.0,0.0,0.0,4302.32066442951,4302.32066442951,2384.6156138919,0.0,0.0,0.0,0.0,2384.6156138919,2384.6156138919,1093878,port812,New Orleans,United States,USA,2,6,0,0,9,8,17,0.0,7211.16024379301,0.0,0.0,50290.8756889137,7211.16024379301,57502.0359327067,11290.6718670195,119080.819979867,0.0,0.0,62098.902333799,130371.491846887,192470.394180686,3125492
225,2023-12-18,191.1,189.1,193.85,186.8,14.94K,0.95%,port183,Buenaventura,Colombia,COL,1,2,0,0,0,3,3,0.0,17083.6130714956,0.0,0.0,0.0,17083.6130714956,17083.6130714956,3556.14393534676,5254.84893238789,0.0,0.0,0.0,8810.99286773465,8810.99286773465,1093890,port812,New Orleans,United States,USA,1,7,0,0,5,8,13,0.0,7208.91144612022,0.0,0.0,35361.853493134,7208.91144612022,42570.7649392542,755.781631545906,180230.868695663,0.0,0.0,33347.3221506206,180986.650327209,214333.97247783,3125505
224,2023-12-19,199.6,190.15,200.75,188.35,17.20K,4.45%,port183,Buenaventura,Colombia,COL,2,0,0,0,0,2,2,1270.95598557011,0.0,0.0,0.0,0.0,1270.95598557011,1270.95598557011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093897,port812,New Orleans,United States,USA,2,6,0,0,7,8,15,0.0,11494.6639436087,0.0,0.0,21537.3481906732,11494.6639436087,33032.0121342819,3493.67349557008,92713.0748005108,0.0,0.0,56754.329144608,96206.7482960809,152961.077440689,3125510
223,2023-12-20,188.15,197.55,199.1,187.1,16.11K,-5.74%,port183,Buenaventura,Colombia,COL,0,2,1,0,0,3,3,0.0,15462.8800247902,0.0,0.0,0.0,15462.8800247902,15462.8800247902,0.0,42227.0991755891,36934.0529055847,0.0,0.0,79161.1520811737,79161.1520811737,1093901,port812,New Orleans,United States,USA,2,6,1,0,8,9,17,0.0,221.965112765592,5527.87474812748,0.0,7856.79546427886,5749.83986089307,13606.6353251719,2881.73818126576,75146.3664504364,0.0,0.0,54801.4794111248,78028.1046317022,132829.584042827,3125515
222,2023-12-21,191.1,186.8,194.6,185.65,17.35K,1.57%,port183,Buenaventura,Colombia,COL,2,1,1,0,0,4,4,26046.0627562457,36007.8488736617,0.0,0.0,0.0,62053.9116299074,62053.9116299074,0.0,0.0,5547.92650197071,0.0,0.0,5547.92650197071,5547.92650197071,1093905,port812,New Orleans,United States,USA,0,5,1,0,9,6,15,0.0,3934.53019310632,1211.94827592525,0.0,51141.0379810578,5146.47846903157,56287.5164500894,0.0,63461.514216286,0.0,0.0,70318.9067279275,63461.514216286,133780.420944213,3125520
221,2023-12-22,190.25,189.5,191.6,186.85,6.89K,-0.44%,port183,Buenaventura,Colombia,COL,1,1,0,0,0,2,2,0.0,20955.5957807881,0.0,0.0,0.0,20955.5957807881,20955.5957807881,1113.57805747273,0.0,0.0,0.0,0.0,1113.57805747273,1113.57805747273,1093909,port812,New Orleans,United States,USA,2,6,0,0,7,8,15,0.0,8980.40008747986,0.0,0.0,52608.8281719468,8980.40008747986,61589.2282594266,4360.67489967118,41399.9603905326,0.0,0.0,35951.4405708487,45760.6352902038,81712.0758610524,3125525
220,2023-12-26,191.95,190.4,192.8,189.3,4.98K,0.89%,port183,Buenaventura,Colombia,COL,1,1,0,1,1,3,4,996.956270224655,968.774908018924,0.0,547.92201414091,772.436850987928,2513.65319238449,3286.09004337242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093928,port812,New Orleans,United States,USA,0,4,0,0,3,4,7,0.0,5004.76335370498,0.0,0.0,6375.27390398777,5004.76335370498,11380.0372576928,0.0,88913.8192510186,0.0,0.0,3108.89619896482,88913.8192510186,92022.7154499834,3125550
219,2023-12-27,195.35,191.95,197.4,191.4,9.41K,1.77%,port183,Buenaventura,Colombia,COL,1,2,0,0,1,3,4,2978.37200394196,13604.6233302049,0.0,0.0,6194.01743090526,16582.9953341468,22777.0127650521,862.449678980287,16880.4328223823,0.0,0.0,0.0,17742.8825013625,17742.8825013625,1093932,port812,New Orleans,United States,USA,0,7,1,0,10,8,18,0.0,1799.10313403551,1255.809996818,0.0,32940.4107668166,3054.91313085351,35995.3238976701,0.0,84941.8559344078,0.0,0.0,40135.6828126255,84941.8559344078,125077.538747033,3125555
218,2023-12-28,195.75,193.6,198.9,192.75,7.26K,0.20%,port183,Buenaventura,Colombia,COL,4,0,0,0,0,4,4,33849.2601968992,0.0,0.0,0.0,0.0,33849.2601968992,33849.2601968992,6000.00127218149,0.0,0.0,0.0,0.0,6000.00127218149,6000.00127218149,1093936,port812,New Orleans,United States,USA,0,3,1,0,8,4,12,0.0,0.0,0.0,0.0,64560.9144084499,0.0,64560.9144084499,0.0,40737.9226245617,19695.5342749066,0.0,85013.4960505681,60433.4568994684,145446.952950036,3125566
217,2023-12-29,186.2,195.0,195.5,184.05,9.46K,-4.88%,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,10175.1443045015,0.0,0.0,0.0,0.0,10175.1443045015,10175.1443045015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093940,port812,New Orleans,United States,USA,2,5,2,0,5,9,14,0.0,12141.6884263011,0.0,0.0,10545.7832884591,12141.6884263011,22687.4717147602,6834.49065498955,119058.126368665,4233.15770278558,0.0,42544.4425046251,130125.77472644,172670.217231066,3125571
216,2024-01-02,187.65,186.55,190.35,186.55,8.04K,0.78%,port183,Buenaventura,Colombia,COL,1,1,0,0,0,2,2,1093.99640417623,25331.3092436676,0.0,0.0,0.0,26425.3056478438,26425.3056478438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093960,port812,New Orleans,United States,USA,1,10,1,0,5,12,17,185.605294132975,2977.64596165335,6127.88815573742,0.0,82540.8155574351,9291.13941152374,91831.9549689589,3337.31539260442,128042.262358043,0.0,0.0,18690.7391863864,131379.577750647,150070.316937034,3125586
215,2024-01-03,184.1,187.55,188.5,182.7,7.90K,-1.89%,port183,Buenaventura,Colombia,COL,3,1,0,0,0,4,4,9579.925973088,550.908414753743,0.0,0.0,0.0,10130.8343878417,10130.8343878417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093964,port812,New Orleans,United States,USA,1,7,1,0,5,9,14,0.0,2510.81219993532,4991.02113312085,0.0,11596.0462515909,7501.83333305617,19097.8795846471,4717.4376842604,96383.482031012,0.0,0.0,24742.7591040037,101100.919715272,125843.678819276,3125588
214,2024-01-04,183.5,184.5,185.25,182.8,5.83K,-0.33%,port183,Buenaventura,Colombia,COL,3,0,0,0,0,3,3,28426.8951506662,0.0,0.0,0.0,0.0,28426.8951506662,28426.8951506662,12079.4849940902,0.0,0.0,0.0,0.0,12079.4849940902,12079.4849940902,1093968,port812,New Orleans,United States,USA,0,5,0,0,7,5,12,0.0,467.598646386523,0.0,0.0,43361.2643077142,467.598646386523,43828.8629541007,0.0,90375.2742881843,0.0,0.0,71197.590669571,90375.2742881843,161572.864957755,3125590
213,2024-01-05,181.1,183.5,185.35,180.2,11.89K,-1.31%,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,29709.211407625,8634.32377969633,0.0,0.0,0.0,38343.5351873213,38343.5351873213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093972,port812,New Orleans,United States,USA,2,10,2,0,9,14,23,3264.09759193099,47516.8350858186,5613.15052052191,0.0,43931.8966655441,56394.0831982715,100325.979863816,8554.33341072098,76704.0076749823,1837.03279659316,0.0,73579.2131611764,87095.3738822965,160674.587043473,3125593
212,2024-01-08,179.65,180.3,181.75,177.65,11.66K,-0.80%,port183,Buenaventura,Colombia,COL,1,1,0,0,0,2,2,0.0,29005.019338498,0.0,0.0,0.0,29005.019338498,29005.019338498,3573.97071542644,0.0,0.0,0.0,0.0,3573.97071542644,3573.97071542644,1093984,port812,New Orleans,United States,USA,0,8,0,0,4,8,12,0.0,22418.5719433933,0.0,0.0,0.0,22418.5719433933,22418.5719433933,0.0,90277.2177280613,0.0,0.0,41567.9315688057,90277.2177280613,131845.149296867,3125317
211,2024-01-09,182.05,182.05,184.6,180.85,11.80K,1.34%,port183,Buenaventura,Colombia,COL,0,1,0,0,0,1,1,0.0,6155.29577385848,0.0,0.0,0.0,6155.29577385848,6155.29577385848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093987,port812,New Orleans,United States,USA,3,4,2,0,1,9,10,104.113957365007,8631.87636578583,0.0,0.0,2100.08935915241,8735.99032315084,10836.0796823033,9375.71683771791,24485.6685773519,14311.1646055209,0.0,0.0,48172.5500205907,48172.5500205907,3125328
210,2024-01-10,178.95,182.5,182.65,178.35,14.47K,-1.70%,port183,Buenaventura,Colombia,COL,3,0,0,0,1,3,4,20729.534309062,0.0,0.0,0.0,1835.82510630105,20729.534309062,22565.3594153631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093990,port812,New Orleans,United States,USA,2,7,1,0,5,10,15,4257.62304863475,6354.8731129806,670.368945971411,0.0,0.0,11282.8651075868,11282.8651075868,2745.48595972062,109901.980593293,0.0,0.0,45101.4313385171,112647.466553014,157748.897891531,3125334
209,2024-01-11,181.0,179.9,184.35,178.75,18.76K,1.15%,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,26822.9751325081,30688.0270838758,0.0,0.0,0.0,57511.0022163839,57511.0022163839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093992,port812,New Orleans,United States,USA,1,9,0,1,2,11,13,0.0,37397.3522503708,0.0,0.0,1568.93178072539,37397.3522503708,38966.2840310962,5583.28513532043,148049.850478208,0.0,0.0,3655.4687334558,153633.135613529,157288.604346985,3125341
208,2024-01-12,177.35,180.8,183.6,176.7,12.43K,-2.02%,port183,Buenaventura,Colombia,COL,2,0,0,0,0,2,2,2255.37146572747,0.0,0.0,0.0,0.0,2255.37146572747,2255.37146572747,2490.70040180574,0.0,0.0,0.0,0.0,2490.70040180574,2490.70040180574,1093995,port812,New Orleans,United States,USA,1,4,1,0,6,6,12,0.0,2604.88514083182,6148.76703805069,0.0,34593.7833319554,8753.6521788825,43347.4355108379,1910.10614098611,81210.3158886437,0.0,0.0,17668.6443453558,83120.4220296298,100789.066374986,3125346
207,2024-01-16,182.05,179.5,183.55,178.7,14.06K,2.65%,port183,Buenaventura,Colombia,COL,0,3,0,0,0,3,3,0.0,21356.1612674902,0.0,0.0,0.0,21356.1612674902,21356.1612674902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093697,port812,New Orleans,United States,USA,1,8,1,0,7,10,17,1908.40691102223,0.0,1731.30649067538,0.0,15901.9510321376,3639.71340169761,19541.6644338352,0.0,166391.67217678,0.0,0.0,62168.3244231627,166391.67217678,228559.996599943,3125370
206,2024-01-17,176.0,181.5,182.05,175.4,12.25K,-3.32%,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,1451.5211630351,4483.40543669658,0.0,0.0,0.0,5934.92659973167,5934.92659973167,2949.8649684352,0.0,0.0,0.0,0.0,2949.8649684352,2949.8649684352,1093716,port812,New Orleans,United States,USA,0,3,1,0,4,4,8,0.0,11353.364057188,713.1231460095,0.0,0.0,12066.4872031975,12066.4872031975,0.0,20542.938472135,0.0,0.0,31163.274751909,20542.938472135,51706.2132240441,3125376
205,2024-01-18,177.0,177.2,179.35,173.1,15.07K,0.57%,port183,Buenaventura,Colombia,COL,2,0,0,0,0,2,2,11240.3474509541,0.0,0.0,0.0,0.0,11240.3474509541,11240.3474509541,3635.60441068702,0.0,0.0,0.0,0.0,3635.60441068702,3635.60441068702,1093720,port812,New Orleans,United States,USA,0,4,0,0,5,4,9,0.0,1881.22381068726,0.0,0.0,0.0,1881.22381068726,1881.22381068726,0.0,44998.1487451157,0.0,0.0,65900.6686122384,44998.1487451157,110898.817357354,3125377
204,2024-01-19,181.85,179.3,182.75,178.75,12.61K,2.74%,port183,Buenaventura,Colombia,COL,0,0,2,1,0,3,3,0.0,0.0,33558.4942429264,2289.03142980226,0.0,35847.5256727287,35847.5256727287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093723,port812,New Orleans,United States,USA,1,3,1,0,4,5,9,0.0,0.0,0.0,0.0,868.11980660772,0.0,868.11980660772,5153.65325408358,84587.2582212148,689.510023215797,0.0,6765.88767003884,90430.4214985142,97196.309168553,3125378
203,2024-01-22,187.55,180.6,188.15,180.1,19.56K,3.13%,port183,Buenaventura,Colombia,COL,2,2,1,0,0,5,5,1093.71077033559,53182.51028988,17100.5569779794,0.0,0.0,71376.778038195,71376.778038195,2657.30726559136,0.0,0.0,0.0,0.0,2657.30726559136,2657.30726559136,1093776,port812,New Orleans,United States,USA,0,10,2,0,5,12,17,0.0,34897.0242144116,3964.16426116439,0.0,18458.722881674,38861.188475576,57319.9113572499,0.0,81525.1987541303,7436.75852925092,0.0,38044.8571763922,88961.9572833813,127006.814459774,3125381
202,2024-01-23,187.0,187.1,188.6,184.15,19.84K,-0.29%,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093783,port812,New Orleans,United States,USA,2,6,0,0,6,8,14,2703.36439902273,61748.2112415311,0.0,0.0,21506.7099574789,64451.5756405539,85958.2855980327,0.0,13431.1525354767,0.0,0.0,23717.5992394794,13431.1525354767,37148.7517749561,3125382
201,2024-01-24,186.2,187.2,189.7,184.85,19.48K,-0.43%,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,30495.7628149318,0.0,0.0,0.0,0.0,30495.7628149318,30495.7628149318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093788,port812,New Orleans,United States,USA,0,8,1,0,2,9,11,0.0,49726.9208164212,0.0,0.0,172.930196661968,49726.9208164212,49899.8510130832,0.0,139472.328595406,8529.89090696582,0.0,3338.15663942325,148002.219502371,151340.376141795,3125383
200,2024-01-25,183.7,186.2,186.55,181.45,17.51K,-1.34%,port183,Buenaventura,Colombia,COL,2,0,0,0,0,2,2,8415.17049160537,0.0,0.0,0.0,0.0,8415.17049160537,8415.17049160537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093793,port812,New Orleans,United States,USA,0,4,0,0,2,4,6,0.0,31579.6176819343,0.0,0.0,0.0,31579.6176819343,31579.6176819343,0.0,68899.4347403646,0.0,0.0,13559.8902126364,68899.4347403646,82459.324953001,3125384
199,2024-01-26,189.45,183.75,189.9,182.5,15.77K,3.13%,port183,Buenaventura,Colombia,COL,1,1,0,0,0,2,2,16025.2742994306,19107.5685204829,0.0,0.0,0.0,35132.8428199135,35132.8428199135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093803,port812,New Orleans,United States,USA,2,6,1,0,1,9,10,104.113957365007,9739.04387986009,11951.0709492295,0.0,873.599118263585,21794.2287864546,22667.8279047181,6027.58686174396,73407.1073867887,0.0,0.0,3827.10156145265,79434.6942485327,83261.7958099853,3125385
198,2024-01-29,186.05,187.8,189.6,185.4,14.42K,-1.79%,port183,Buenaventura,Colombia,COL,3,0,0,1,0,4,4,3152.71719153532,0.0,0.0,398.573975079332,0.0,3551.29116661466,3551.29116661466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093818,port812,New Orleans,United States,USA,2,8,1,0,12,11,23,0.0,6628.31269153551,4002.2369004393,0.0,44746.437996724,10630.5495919748,55376.9875886988,6727.41723642764,92315.3558323829,0.0,0.0,62264.0865833846,99042.7730688106,161306.859652195,3125388
197,2024-01-30,190.25,186.8,193.2,185.75,18.13K,2.26%,port183,Buenaventura,Colombia,COL,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093823,port812,New Orleans,United States,USA,0,6,0,0,4,6,10,0.0,19518.7589259547,0.0,0.0,4890.45744288197,19518.7589259547,24409.2163688366,0.0,111955.868764682,0.0,0.0,15768.7301735877,111955.868764682,127724.59893827,3125389
196,2024-01-31,190.95,190.05,192.15,188.35,17.03K,0.37%,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,4988.9120280064,34175.1428506393,0.0,0.0,0.0,39164.0548786457,39164.0548786457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093828,port812,New Orleans,United States,USA,2,6,1,0,3,9,12,0.0,0.0,18658.7032018685,0.0,16264.51724234,18658.7032018685,34923.2204442085,8849.35593443823,100747.590367078,0.0,0.0,19647.9603245677,109596.946301516,129244.906626084,3125390
195,2024-02-01,190.95,190.25,192.0,187.9,25.87K,0.00%,port183,Buenaventura,Colombia,COL,2,1,0,0,0,3,3,6756.74010958246,5775.40973010877,0.0,0.0,0.0,12532.1498396912,12532.1498396912,4681.93964944175,0.0,0.0,0.0,0.0,4681.93964944175,4681.93964944175,1093870,port812,New Orleans,United States,USA,2,10,2,0,3,14,17,0.0,76468.1264007445,0.0,0.0,0.0,76468.1264007445,76468.1264007445,6171.54469585598,108321.825640365,11661.2616464799,0.0,3733.90777579369,126154.631982701,129888.539758495,3125391
194,2024-02-02,189.0,191.0,191.7,187.65,19.23K,-1.02%,port183,Buenaventura,Colombia,COL,3,0,0,0,0,3,3,23405.3621686672,0.0,0.0,0.0,0.0,23405.3621686672,23405.3621686672,3842.71751292049,0.0,0.0,0.0,0.0,3842.71751292049,3842.71751292049,1093871,port812,New Orleans,United States,USA,0,9,3,0,13,12,25,0.0,39555.8007493508,5312.21830391974,0.0,72551.8480831344,44868.0190532705,117419.867136405,0.0,179390.681305522,17596.8646738836,0.0,126803.20253242,196987.545979406,323790.748511826,3125392
193,2024-02-05,186.7,187.5,189.35,185.7,16.32K,-1.22%,port183,Buenaventura,Colombia,COL,1,0,0,1,1,2,3,996.956270224655,0.0,0.0,628.146661212995,0.0,1625.10293143765,1625.10293143765,0.0,0.0,0.0,0.0,939.369005472756,0.0,939.369005472756,1093881,port812,New Orleans,United States,USA,1,8,1,0,2,10,12,0.0,21818.7509668374,0.0,0.0,0.0,21818.7509668374,21818.7509668374,919.063498040137,100798.590766283,15541.9682023328,0.0,21415.6522322698,117259.622466656,138675.274698926,3125395
192,2024-02-06,185.1,186.1,186.35,183.15,23.62K,-0.86%,port183,Buenaventura,Colombia,COL,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.065100594176,0.0,0.0,0.0,0.0,752.065100594176,752.065100594176,1093885,port812,New Orleans,United States,USA,1,8,0,0,5,9,14,0.0,24741.6858393715,0.0,0.0,13912.3503339546,24741.6858393715,38654.036173326,2807.72709994546,121261.808053767,0.0,0.0,55617.1007899459,124069.535153713,179686.635943658,3125396
191,2024-02-07,187.85,186.3,188.65,185.65,37.14K,1.49%,port183,Buenaventura,Colombia,COL,2,0,1,0,1,3,4,3396.88122520589,0.0,4262.23214670127,0.0,5731.88734390252,7659.11337190715,13391.0007158097,312.108891975973,0.0,22.471219847943,0.0,0.0,334.580111823916,334.580111823916,1093889,port812,New Orleans,United States,USA,0,12,1,0,5,13,18,0.0,60352.6865849578,328.851272538247,0.0,6163.67182848833,60681.5378574961,66845.2096859844,0.0,156408.546766123,3964.06239476987,0.0,13615.626110674,160372.609160893,173988.235271567,3125397
