"Date","Price","Open","High","Low","Vol.","Change %"
"12/09/2022","101.79","103.43","103.50","101.75","8.00M","-1.88%"
"12/08/2022","103.74","102.74","103.90","102.40","5.47M","1.84%"
"12/07/2022","101.87","101.29","102.97","101.06","4.19M","-0.21%"
"12/06/2022","102.08","103.82","104.19","101.44","8.38M","-1.42%"
"12/05/2022","103.55","103.39","104.24","103.00","9.29M","-1.43%"
"12/02/2022","105.05","102.02","105.54","101.82","7.92M","1.63%"
"12/01/2022","103.37","102.33","103.56","101.95","7.45M","1.14%"
"11/30/2022","102.20","99.05","102.56","98.52","15.00M","3.59%"
"11/29/2022","98.66","98.96","99.33","98.20","4.42M","0.00%"
"11/28/2022","98.66","98.99","100.16","98.56","5.26M","-0.90%"
"11/25/2022","99.56","99.64","99.88","98.52","2.32M","0.04%"
"11/23/2022","99.52","98.49","100.08","98.27","5.94M","1.11%"
"11/22/2022","98.43","98.50","98.73","97.52","5.40M","0.11%"
"11/21/2022","98.32","96.99","98.49","96.70","4.50M","0.38%"
"11/18/2022","97.95","97.75","98.35","97.13","5.96M","1.01%"
"11/17/2022","96.97","95.21","97.01","95.10","5.25M","-0.10%"
"11/16/2022","97.07","96.52","97.96","96.26","5.35M","-0.78%"
"11/15/2022","97.83","98.91","99.53","97.29","6.41M","0.42%"
"11/14/2022","97.42","97.13","98.56","96.68","8.52M","0.04%"
"11/11/2022","97.38","96.76","98.67","96.57","8.29M","1.16%"
"11/10/2022","96.26","93.89","96.42","93.33","10.41M","5.05%"
"11/09/2022","91.63","91.61","92.60","91.34","6.27M","-1.21%"
"11/08/2022","92.75","90.92","93.78","90.92","9.68M","2.54%"
"11/07/2022","90.45","91.67","92.36","89.28","10.19M","-1.53%"
"11/04/2022","91.86","91.98","93.60","90.52","20.19M","8.48%"
"11/03/2022","84.68","84.07","85.47","82.97","8.86M","0.12%"
"11/02/2022","84.58","87.27","88.58","84.53","7.66M","-2.89%"
"11/01/2022","87.10","88.06","88.88","86.58","6.22M","0.59%"
"10/31/2022","86.59","86.60","87.57","85.95","7.40M","-0.59%"
"10/28/2022","87.10","85.17","87.79","84.31","8.28M","2.13%"
"10/27/2022","85.28","86.13","86.40","84.08","9.52M","-0.71%"
"10/26/2022","85.89","85.61","88.23","85.48","9.99M","0.80%"
"10/25/2022","85.21","84.10","86.00","84.10","10.67M","1.73%"
"10/24/2022","83.76","86.90","87.51","82.43","16.50M","-5.47%"
"10/21/2022","88.61","87.00","88.97","86.56","9.09M","2.10%"
"10/20/2022","86.79","87.33","88.23","86.47","4.54M","-0.83%"
"10/19/2022","87.52","88.39","89.13","87.01","6.47M","-1.62%"
"10/18/2022","88.96","90.11","90.46","88.07","5.48M","0.07%"
"10/17/2022","88.90","87.90","89.22","87.81","6.26M","2.93%"
"10/14/2022","86.37","90.01","90.70","86.24","6.32M","-3.36%"
"10/13/2022","89.37","85.09","89.97","84.71","7.62M","2.88%"
"10/12/2022","86.87","87.00","88.06","86.41","5.26M","0.77%"
"10/11/2022","86.21","86.71","87.20","85.64","5.53M","-0.98%"
"10/10/2022","87.06","87.01","87.57","86.13","5.09M","0.03%"
"10/07/2022","87.03","88.54","88.90","86.30","6.61M","-2.60%"
"10/06/2022","89.35","90.19","90.90","89.26","6.89M","-0.85%"
"10/05/2022","90.12","87.73","90.64","87.55","7.98M","1.82%"
"10/04/2022","88.51","87.09","88.95","86.86","5.98M","3.38%"
"10/03/2022","85.62","84.75","86.22","83.80","6.74M","1.61%"
"09/30/2022","84.26","86.57","86.70","84.15","7.74M","-2.67%"
"09/29/2022","86.57","86.81","87.34","85.61","6.88M","-0.62%"
"09/28/2022","87.11","84.68","87.48","84.25","7.85M","3.36%"
"09/27/2022","84.28","85.97","86.50","83.17","8.63M","-0.62%"
"09/26/2022","84.81","84.31","86.03","84.28","7.58M","0.76%"
"09/23/2022","84.17","83.90","84.44","83.22","7.15M","-0.63%"
"09/22/2022","84.70","88.00","88.02","84.38","9.95M","-4.40%"
"09/21/2022","88.60","91.29","91.52","88.57","8.81M","-2.41%"
"09/20/2022","90.79","91.66","92.02","90.10","6.56M","-1.47%"
"09/19/2022","92.14","90.89","92.55","90.83","6.29M","0.91%"
"09/16/2022","91.31","91.15","92.10","90.65","11.99M","-0.99%"
"09/15/2022","92.22","92.09","93.15","91.73","11.05M","-0.52%"
"09/14/2022","92.70","89.57","93.48","89.51","24.32M","5.53%"
"09/13/2022","87.84","86.72","89.30","86.07","16.03M","-1.38%"
"09/12/2022","89.07","89.77","90.38","88.54","9.08M","0.43%"
"09/09/2022","88.69","89.50","89.95","88.64","7.10M","-0.86%"
"09/08/2022","89.46","87.30","89.48","87.16","7.72M","1.30%"
"09/07/2022","88.31","85.11","88.62","84.92","9.95M","4.48%"
"09/06/2022","84.52","83.07","84.62","81.67","11.06M","1.90%"
"09/02/2022","82.94","85.47","85.77","82.55","10.34M","-2.88%"
"09/01/2022","85.40","83.70","85.46","82.93","7.56M","1.58%"
"08/31/2022","84.07","83.87","84.76","83.65","6.57M","0.79%"
"08/30/2022","83.41","84.18","85.02","82.69","6.81M","-0.84%"
"08/29/2022","84.12","83.20","84.66","83.04","5.04M","0.07%"
"08/26/2022","84.06","87.51","87.99","83.96","6.67M","-3.81%"
"08/25/2022","87.39","86.35","87.63","86.30","4.24M","1.56%"
"08/24/2022","86.05","84.76","86.47","84.48","4.39M","1.61%"
"08/23/2022","84.69","84.85","85.61","84.58","4.56M","-0.31%"
"08/22/2022","84.95","85.38","85.55","84.34","5.92M","-2.27%"
"08/19/2022","86.92","87.77","87.97","86.55","4.60M","-1.84%"
"08/18/2022","88.55","88.03","88.78","87.68","3.43M","0.23%"
"08/17/2022","88.35","88.40","89.00","87.86","3.83M","-1.17%"
"08/16/2022","89.40","88.78","89.93","88.54","4.58M","0.27%"
"08/15/2022","89.16","88.11","89.25","88.01","5.60M","0.96%"
"08/12/2022","88.31","87.31","88.39","87.19","5.15M","1.19%"
"08/11/2022","87.27","86.94","87.55","86.50","5.60M","0.90%"
"08/10/2022","86.49","86.50","86.90","86.09","5.07M","1.94%"
"08/09/2022","84.84","85.74","85.83","84.46","3.50M","-1.03%"
"08/08/2022","85.72","86.15","86.86","85.42","4.89M","-0.01%"
"08/05/2022","85.73","85.76","86.15","84.92","4.84M","-1.32%"
"08/04/2022","86.88","87.21","88.28","86.57","7.09M","-0.45%"
"08/03/2022","87.27","86.01","87.96","83.91","12.92M","4.25%"
"08/02/2022","83.71","84.70","85.14","83.62","7.25M","-1.41%"
"08/01/2022","84.91","84.19","85.59","84.03","7.31M","0.15%"
"07/29/2022","84.78","84.60","84.98","83.93","5.80M","0.13%"
"07/28/2022","84.67","83.19","84.89","82.82","5.59M","2.06%"
"07/27/2022","82.96","81.23","83.40","81.12","6.37M","3.30%"
"07/26/2022","80.31","81.21","81.42","80.00","6.59M","-1.46%"
"07/25/2022","81.50","83.59","83.70","81.04","5.86M","-2.50%"
"07/22/2022","83.59","84.16","84.43","82.84","6.28M","0.06%"
"07/21/2022","83.54","82.95","83.61","82.65","7.70M","0.32%"
"07/20/2022","83.27","82.48","83.47","81.89","6.85M","0.87%"
"07/19/2022","82.55","81.11","82.67","80.91","5.95M","2.89%"
"07/18/2022","80.23","80.03","81.67","80.00","6.77M","0.77%"
"07/15/2022","79.62","78.61","80.21","78.61","5.58M","1.82%"
"07/14/2022","78.20","77.09","78.37","76.81","4.50M","0.36%"
"07/13/2022","77.92","75.99","78.54","75.73","3.90M","0.21%"
"07/12/2022","77.76","78.36","79.44","77.38","5.39M","-0.18%"
"07/11/2022","77.90","78.85","79.05","77.43","5.35M","-1.74%"
"07/08/2022","79.28","78.69","79.63","78.27","3.93M","0.05%"
"07/07/2022","79.24","78.81","79.65","78.37","5.40M","0.48%"
"07/06/2022","78.86","79.83","80.47","78.18","4.65M","-0.83%"
"07/05/2022","79.52","78.02","79.55","77.36","8.09M","0.33%"
"07/01/2022","79.26","76.73","79.47","76.54","7.54M","3.76%"
"06/30/2022","76.39","76.01","76.88","74.87","6.78M","-0.05%"
"06/29/2022","76.43","76.21","77.15","75.64","8.98M","0.12%"
"06/28/2022","76.34","78.39","79.89","76.19","7.21M","-1.73%"
"06/27/2022","77.68","78.00","78.44","77.26","6.67M","-0.55%"
"06/24/2022","78.11","75.66","78.15","75.55","18.01M","3.87%"
"06/23/2022","75.20","73.86","75.36","73.51","6.59M","2.59%"
"06/22/2022","73.30","72.37","73.82","72.22","6.70M","0.47%"
"06/21/2022","72.96","73.06","73.17","72.03","7.87M","1.52%"
"06/17/2022","71.87","71.08","72.44","70.77","9.82M","1.30%"
"06/16/2022","70.95","72.43","72.61","70.35","10.15M","-4.37%"
"06/15/2022","74.19","73.25","75.27","73.11","7.68M","2.60%"
"06/14/2022","72.31","72.85","73.84","71.53","7.64M","-0.07%"
"06/13/2022","72.36","73.09","74.01","71.91","9.28M","-4.37%"
"06/10/2022","75.67","77.02","77.79","75.66","8.70M","-4.11%"
"06/09/2022","78.91","77.97","80.27","77.73","13.25M","0.56%"
"06/08/2022","78.47","78.90","79.77","78.26","5.18M","-1.26%"
"06/07/2022","79.47","78.57","79.75","78.26","5.52M","0.62%"
"06/06/2022","78.98","79.70","81.30","78.53","7.24M","-0.09%"
"06/03/2022","79.05","79.00","79.90","78.32","10.42M","-0.47%"
"06/02/2022","79.42","76.54","79.50","75.85","10.24M","4.12%"
"06/01/2022","76.28","78.75","78.88","76.05","7.58M","-2.83%"
"05/31/2022","78.50","76.97","79.65","76.55","23.36M","2.33%"
"05/27/2022","76.71","75.23","76.72","75.15","8.50M","2.98%"
"05/26/2022","74.49","72.95","74.77","72.87","8.94M","2.77%"
"05/25/2022","72.48","72.72","73.50","71.93","8.34M","-0.33%"
"05/24/2022","72.72","72.97","73.33","71.26","9.23M","-0.95%"
"05/23/2022","73.42","73.73","74.27","72.57","10.74M","0.04%"
"05/20/2022","73.39","72.88","73.43","71.46","15.94M","2.03%"
"05/19/2022","71.93","71.10","72.42","70.33","11.19M","0.91%"
"05/18/2022","71.28","73.15","73.54","70.78","10.58M","-3.31%"
"05/17/2022","73.72","74.01","74.35","72.84","12.45M","1.80%"
"05/16/2022","72.42","74.94","75.44","72.31","11.44M","-4.21%"
"05/13/2022","75.60","71.88","75.73","71.88","18.16M","8.15%"
"05/12/2022","69.90","69.15","70.03","68.39","15.46M","-0.23%"
"05/11/2022","70.06","71.54","71.95","69.96","12.12M","-2.50%"
"05/10/2022","71.86","74.85","75.05","71.61","14.09M","-2.22%"
"05/09/2022","73.49","75.24","76.55","73.33","12.86M","-3.96%"
"05/06/2022","76.52","77.03","77.20","75.21","11.17M","-1.24%"
"05/05/2022","77.48","80.43","81.22","77.13","19.11M","-5.10%"
"05/04/2022","81.64","79.31","82.87","77.92","30.20M","9.83%"
"05/03/2022","74.33","75.72","75.79","73.38","15.57M","-1.38%"
"05/02/2022","75.37","75.25","75.72","73.47","12.38M","0.98%"
"04/29/2022","74.64","76.02","76.77","74.48","9.20M","-2.53%"
"04/28/2022","76.58","75.62","77.10","74.86","8.82M","2.46%"
"04/27/2022","74.74","75.38","76.43","74.68","8.47M","-1.18%"
"04/26/2022","75.63","77.49","77.58","75.63","8.80M","-3.01%"
"04/25/2022","77.98","77.38","78.08","76.73","10.26M","0.08%"
"04/22/2022","77.92","78.89","79.48","77.78","10.32M","-1.32%"
"04/21/2022","78.96","81.05","81.19","78.73","8.15M","-1.51%"
"04/20/2022","80.17","81.31","81.52","80.00","8.37M","-1.29%"
"04/19/2022","81.22","79.62","81.54","79.41","8.62M","2.04%"
"04/18/2022","79.60","79.04","79.97","78.88","7.80M","0.13%"
"04/14/2022","79.50","80.75","81.08","79.25","9.57M","-1.75%"
"04/13/2022","80.92","79.88","81.31","79.61","8.60M","1.42%"
"04/12/2022","79.79","80.83","81.27","79.65","8.47M","-1.10%"
"04/11/2022","80.68","80.88","81.74","80.29","8.62M","-1.03%"
"04/08/2022","81.52","83.19","83.19","81.34","9.29M","-1.92%"
"04/07/2022","83.12","82.99","83.50","81.45","10.87M","-0.29%"
"04/06/2022","83.36","83.65","83.89","82.07","10.57M","-0.90%"
"04/05/2022","84.12","86.56","86.62","83.82","17.53M","-4.51%"
"04/04/2022","88.09","87.89","88.46","86.18","16.25M","-3.72%"
"04/01/2022","91.49","91.50","91.89","90.48","6.52M","0.57%"
"03/31/2022","90.97","91.32","92.63","90.97","11.31M","-0.07%"
"03/30/2022","91.03","90.75","91.54","90.40","8.12M","-0.22%"
"03/29/2022","91.23","89.70","91.90","89.66","8.96M","3.22%"
"03/28/2022","88.38","87.48","88.42","86.75","5.98M","1.06%"
"03/25/2022","87.45","87.39","87.67","86.21","7.05M","0.38%"
"03/24/2022","87.12","86.83","87.15","85.56","6.16M","1.04%"
"03/23/2022","86.22","87.36","87.71","86.10","7.67M","-1.90%"
"03/22/2022","87.89","87.40","89.10","87.15","8.45M","1.19%"
"03/21/2022","86.86","89.61","89.72","85.97","11.93M","-3.06%"
"03/18/2022","89.60","86.12","89.75","84.98","23.78M","2.21%"
"03/17/2022","87.66","87.46","87.95","86.01","8.55M","0.29%"
"03/16/2022","87.41","88.01","90.09","85.62","21.21M","5.16%"
"03/15/2022","83.12","80.50","83.44","80.28","12.54M","4.83%"
"03/14/2022","79.29","82.32","82.34","78.92","18.20M","-4.16%"
"03/11/2022","82.73","88.35","88.81","82.54","15.35M","-5.08%"
"03/10/2022","87.16","86.09","87.36","85.60","9.11M","-0.50%"
"03/09/2022","87.60","86.50","88.13","86.33","8.81M","4.29%"
"03/08/2022","84.00","84.75","86.92","83.76","10.69M","-0.54%"
"03/07/2022","84.46","90.04","90.05","84.35","14.61M","-6.19%"
"03/04/2022","90.03","90.97","91.16","89.44","7.18M","-1.64%"
"03/03/2022","91.53","93.48","93.50","91.08","6.59M","-1.34%"
"03/02/2022","92.77","90.77","93.28","90.59","10.72M","2.92%"
"03/01/2022","90.14","91.49","91.51","89.65","7.10M","-1.80%"
"02/28/2022","91.79","91.29","92.31","90.62","8.59M","-0.85%"
"02/25/2022","92.58","91.30","92.79","90.28","7.04M","1.73%"
"02/24/2022","91.01","87.50","91.20","87.25","9.26M","1.52%"
"02/23/2022","89.65","93.88","93.88","89.44","9.67M","-3.72%"
"02/22/2022","93.11","93.60","94.04","92.36","8.62M","-0.25%"
"02/18/2022","93.34","92.56","94.05","92.53","6.21M","0.31%"
"02/17/2022","93.05","94.42","94.63","92.78","6.58M","-2.24%"
"02/16/2022","95.18","94.34","95.55","93.16","6.55M","0.71%"
"02/15/2022","94.51","95.15","95.46","94.36","7.72M","0.92%"
"02/14/2022","93.65","93.75","94.49","92.42","7.95M","-0.09%"
"02/11/2022","93.73","95.59","96.49","93.36","6.92M","-1.66%"
"02/10/2022","95.31","95.46","96.81","94.98","9.10M","-1.87%"
"02/09/2022","97.13","96.25","97.97","96.20","9.35M","2.33%"
"02/08/2022","94.92","95.29","96.03","94.35","7.16M","-0.28%"
"02/07/2022","95.19","95.35","96.11","94.88","6.85M","0.20%"
"02/04/2022","95.00","95.41","95.94","93.83","8.27M","-0.98%"
"02/03/2022","95.94","96.84","97.47","95.67","8.90M","-1.83%"
"02/02/2022","97.73","95.80","99.15","94.74","15.58M","-1.04%"
"02/01/2022","98.76","98.42","99.03","96.80","11.60M","0.45%"
"01/31/2022","98.32","97.03","98.40","96.42","8.81M","1.14%"
"01/28/2022","97.21","95.06","97.22","93.79","8.35M","1.98%"
"01/27/2022","95.32","96.62","97.17","95.06","7.33M","-0.27%"
"01/26/2022","95.58","97.70","98.64","94.90","11.86M","-1.47%"
"01/25/2022","97.01","96.67","98.09","95.13","12.37M","-1.11%"
"01/24/2022","98.10","94.75","98.35","94.41","17.21M","1.86%"
"01/21/2022","96.31","95.90","98.41","95.47","13.44M","0.62%"
"01/20/2022","95.72","97.49","98.94","95.59","20.31M","-1.19%"
"01/19/2022","96.87","97.94","98.39","96.78","10.86M","-0.88%"
"01/18/2022","97.73","99.17","99.36","97.51","11.40M","-2.39%"
"01/14/2022","100.12","101.91","101.91","99.09","13.70M","-2.23%"
"01/13/2022","102.40","104.15","104.67","102.09","9.82M","-1.42%"
"01/12/2022","103.87","104.43","105.32","103.68","11.81M","-0.16%"
"01/11/2022","104.04","106.04","106.17","103.71","13.07M","-1.88%"
"01/10/2022","106.03","106.61","107.01","104.42","8.50M","-1.43%"
