,date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,ObjectId
3124930,2022/05/09 00:00:00+00,2022,5,9,port812,New Orleans,United States,USA,2,6,1,0,4,9,13,0.0,4618.7570723336,0.0,0.0,1202.32572655564,4618.7570723336,5821.08279888923,11858.7652585434,122229.461592871,5749.28031426136,0.0,49235.2600920765,139837.507165676,189072.767257753,3124931
3124931,2022/05/10 00:00:00+00,2022,5,10,port812,New Orleans,United States,USA,0,9,0,0,4,9,13,0.0,32772.4863110989,0.0,0.0,694.490597683749,32772.4863110989,33466.9769087827,0.0,163281.554803882,0.0,0.0,14694.5129773809,163281.554803882,177976.067781263,3124932
3124932,2022/05/11 00:00:00+00,2022,5,11,port812,New Orleans,United States,USA,0,11,0,0,5,11,16,0.0,17819.2964688365,0.0,0.0,44388.3489886965,17819.2964688365,62207.645457533,0.0,185144.131464868,0.0,0.0,26499.0106576684,185144.131464868,211643.142122537,3124933
3124933,2022/05/12 00:00:00+00,2022,5,12,port812,New Orleans,United States,USA,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3124934
3124934,2022/05/13 00:00:00+00,2022,5,13,port812,New Orleans,United States,USA,1,10,0,0,9,11,20,0.0,18774.5648268607,0.0,0.0,18224.0063187154,18774.5648268607,36998.5711455761,8168.23662349697,135704.60728111,0.0,0.0,51709.0742473605,143872.843904607,195581.918151967,3124935
3124935,2022/05/14 00:00:00+00,2022,5,14,port812,New Orleans,United States,USA,2,9,0,0,5,11,16,3247.23171632538,12929.1900539786,0.0,0.0,2005.60356441052,16176.421770304,18182.0253347145,5508.85064487837,181789.972238291,0.0,0.0,52396.443451377,187298.82288317,239695.266334547,3124936
3124936,2022/05/15 00:00:00+00,2022,5,15,port812,New Orleans,United States,USA,1,8,1,0,5,10,15,0.0,14042.8578905468,0.0,0.0,2385.42444208355,14042.8578905468,16428.2823326304,5914.92508102224,50829.0222951197,3738.21831356771,0.0,41095.1613933901,60482.1656897096,101577.3270831,3124937
3124853,2022/05/16 00:00:00+00,2022,5,16,port812,New Orleans,United States,USA,1,7,2,0,11,10,21,5740.9010384487,984.17552600728,8106.43515536882,0.0,12965.8963368417,14831.5117198248,27797.4080566665,0.0,133113.460125185,0.0,0.0,47665.3173138738,133113.460125185,180778.777439059,3124854
3124860,2022/05/17 00:00:00+00,2022,5,17,port812,New Orleans,United States,USA,0,9,0,0,4,9,13,0.0,0.0,0.0,0.0,18148.271601935,0.0,18148.271601935,0.0,90529.5892083875,0.0,0.0,32881.2218826878,90529.5892083875,123410.811091075,3124861
3124866,2022/05/18 00:00:00+00,2022,5,18,port812,New Orleans,United States,USA,0,11,2,0,5,13,18,0.0,51641.3873953902,6239.29268676987,0.0,40870.6476126636,57880.6800821601,98751.3276948237,0.0,109070.464360196,18628.48409552,0.0,7772.08678096821,127698.948455716,135471.035236685,3124867
3124872,2022/05/19 00:00:00+00,2022,5,19,port812,New Orleans,United States,USA,1,7,1,1,9,10,19,965.172107822276,8400.25546184278,0.0,0.0,9161.55696226162,9365.42756966506,18526.9845319267,0.0,107291.346160148,287.015828389463,0.0,107559.584227358,107578.361988537,215137.946215895,3124873
3124878,2022/05/20 00:00:00+00,2022,5,20,port812,New Orleans,United States,USA,2,6,3,0,5,11,16,0.0,25621.8755913791,13964.321368998,0.0,820.73806090119,39586.1969603771,40406.9350212783,18133.3672403285,116675.385955303,14379.2017279562,0.0,49164.9094028014,149187.954923588,198352.864326389,3124879
3124885,2022/05/21 00:00:00+00,2022,5,21,port812,New Orleans,United States,USA,0,8,1,0,10,9,19,0.0,5369.55966338766,0.0,0.0,43132.5621028317,5369.55966338766,48502.1217662194,0.0,73974.5995541956,1029.67530313188,0.0,52050.3486818055,75004.2748573275,127054.623539133,3124886
3124940,2022/05/22 00:00:00+00,2022,5,22,port812,New Orleans,United States,USA,1,10,1,0,8,12,20,104.113957365007,65757.8988227817,0.0,0.0,30532.4905788734,65862.0127801467,96394.5033590201,2971.38223165027,93771.5405799794,3368.18546696553,0.0,45955.0663109295,100111.108278595,146066.174589525,3124941
3124946,2022/05/23 00:00:00+00,2022,5,23,port812,New Orleans,United States,USA,0,11,1,0,3,12,15,0.0,17204.0858587444,4416.48426820063,0.0,26984.1986629005,21620.570126945,48604.7687898455,0.0,150733.106350166,0.0,0.0,3077.48989830338,150733.106350166,153810.59624847,3124947
3124952,2022/05/24 00:00:00+00,2022,5,24,port812,New Orleans,United States,USA,1,6,0,0,5,7,12,0.0,24883.2843570671,0.0,0.0,11513.0260454596,24883.2843570671,36396.3104025267,13363.0874067826,54724.2844152817,0.0,0.0,85686.3832555105,68087.3718220643,153773.755077575,3124953
3124957,2022/05/25 00:00:00+00,2022,5,25,port812,New Orleans,United States,USA,1,5,1,0,4,7,11,0.0,5764.07500101205,675.195622514147,0.0,4072.84900728352,6439.27062352619,10512.1196308097,1722.75129800411,42434.6674266888,1986.51545949357,0.0,4321.45669083348,46143.9341841865,50465.3908750199,3124958
3124959,2022/05/26 00:00:00+00,2022,5,26,port812,New Orleans,United States,USA,1,6,0,0,10,7,17,874.912337383161,45829.1090686078,0.0,0.0,43494.021847963,46704.0214059909,90198.0432539539,0.0,63042.7088511507,0.0,0.0,45290.9266012173,63042.7088511507,108333.635452368,3124960
3124965,2022/05/27 00:00:00+00,2022,5,27,port812,New Orleans,United States,USA,0,6,0,0,3,6,9,0.0,32599.7867804509,0.0,0.0,8597.49612480779,32599.7867804509,41197.2829052587,0.0,13956.4458681197,0.0,0.0,55141.4781038374,13956.4458681197,69097.9239719571,3124966
3124971,2022/05/28 00:00:00+00,2022,5,28,port812,New Orleans,United States,USA,1,3,0,0,2,4,6,0.0,0.0,0.0,0.0,17587.1029380955,0.0,17587.1029380955,9972.80555008943,55362.7032243028,0.0,0.0,22459.0331137061,65335.5087743922,87794.5418880983,3124972
3124977,2022/05/29 00:00:00+00,2022,5,29,port812,New Orleans,United States,USA,2,8,1,0,10,11,21,0.0,53938.326408196,0.0,0.0,21428.7351785488,53938.326408196,75367.0615867448,27383.9574515543,116807.601547177,230.416666666667,0.0,97576.0424461905,144421.975665398,241998.018111589,3124978
3124983,2022/05/30 00:00:00+00,2022,5,30,port812,New Orleans,United States,USA,0,7,1,0,9,8,17,0.0,40540.0915642147,256.33957517312,0.0,50101.4497147973,40796.4311393878,90897.8808541851,0.0,119692.50963405,3069.22760646512,0.0,29065.3046610807,122761.737240515,151827.041901596,3124984
3124988,2022/05/31 00:00:00+00,2022,5,31,port812,New Orleans,United States,USA,1,7,0,0,4,8,12,0.0,24084.4514491823,0.0,0.0,2070.63985503114,24084.4514491823,26155.0913042134,3448.85466702712,110456.949632316,0.0,0.0,29774.125530944,113905.804299343,143679.929830287,3124989
3124993,2022/06/01 00:00:00+00,2022,6,1,port812,New Orleans,United States,USA,1,6,2,0,7,9,16,0.0,12392.6494489037,5883.19948590863,0.0,0.0,18275.8489348123,18275.8489348123,1918.40944657797,101511.120893913,0.0,0.0,33547.8275170495,103429.530340491,136977.35785754,3124994
3124999,2022/06/02 00:00:00+00,2022,6,2,port812,New Orleans,United States,USA,1,5,3,0,5,9,14,0.0,13722.1282565201,10133.4194956251,0.0,10834.3726526782,23855.5477521452,34689.9204048234,11364.6685408286,106221.827175376,4018.43525823113,0.0,3219.27175913888,121604.930974436,124824.202733575,3125000
3125005,2022/06/03 00:00:00+00,2022,6,3,port812,New Orleans,United States,USA,2,1,0,0,9,3,12,0.0,11454.4819489432,0.0,0.0,8976.89287283147,11454.4819489432,20431.3748217746,5541.62240632609,0.0,0.0,0.0,125484.567221406,5541.62240632609,131026.189627732,3125006
3125011,2022/06/04 00:00:00+00,2022,6,4,port812,New Orleans,United States,USA,0,5,2,0,4,7,11,0.0,0.0,3481.57524566382,0.0,665.44476011308,3481.57524566382,4147.0200057769,0.0,56648.8719404031,10439.6141534267,0.0,22377.6785765763,67088.4860938298,89466.1646704061,3125012
3125046,2022/06/05 00:00:00+00,2022,6,5,port812,New Orleans,United States,USA,1,4,1,0,5,6,11,0.0,52755.9614323828,0.0,0.0,9391.23507691406,52755.9614323828,62147.1965092968,1753.12632818853,0.0,717.839372436827,0.0,46991.9724970684,2470.96570062536,49462.9381976937,3125047
3125053,2022/06/06 00:00:00+00,2022,6,6,port812,New Orleans,United States,USA,1,6,1,0,4,8,12,0.0,17282.1741616569,0.0,0.0,25223.2393598932,17282.1741616569,42505.4135215501,646.842311526911,94496.0883633292,9324.16304409335,0.0,0.0,104467.093718949,104467.093718949,3125054
3125057,2022/06/07 00:00:00+00,2022,6,7,port812,New Orleans,United States,USA,1,5,0,0,2,6,8,0.0,78688.5269281764,0.0,0.0,47422.0834725099,78688.5269281764,126110.610400686,1960.56581905769,35338.174236779,0.0,0.0,8409.85075690452,37298.7400558367,45708.5908127412,3125058
3125063,2022/06/08 00:00:00+00,2022,6,8,port812,New Orleans,United States,USA,0,8,1,0,5,9,14,0.0,18217.4393888329,0.0,0.0,0.0,18217.4393888329,18217.4393888329,0.0,108388.505382318,4305.25877245817,0.0,31881.6830419317,112693.764154777,144575.447196708,3125064
3125068,2022/06/09 00:00:00+00,2022,6,9,port812,New Orleans,United States,USA,1,9,1,0,11,11,22,0.0,88831.2165574619,3935.11654038632,0.0,52566.9059889649,92766.3330978482,145333.239086813,8885.08897803452,40862.8951774553,0.0,0.0,111931.6846753,49747.9841554898,161679.66883079,3125069
3125073,2022/06/10 00:00:00+00,2022,6,10,port812,New Orleans,United States,USA,2,8,2,0,7,12,19,0.0,19953.428655149,6490.90579535362,0.0,28137.3869205937,26444.3344505026,54581.7213710963,11489.3547047215,33999.1611166266,0.0,0.0,6597.79845307218,45488.5158213481,52086.3142744202,3125074
3125084,2022/06/11 00:00:00+00,2022,6,11,port812,New Orleans,United States,USA,1,7,2,0,6,10,16,0.0,35481.1625990639,0.0,0.0,29931.5610910769,35481.1625990639,65412.7236901408,3366.46641291249,141905.20119479,21431.3406063597,0.0,39441.5681129892,166703.008214062,206144.576327051,3125085
3125089,2022/06/12 00:00:00+00,2022,6,12,port812,New Orleans,United States,USA,1,7,1,0,7,9,16,0.0,12810.690226135,0.0,0.0,1175.05496891543,12810.690226135,13985.7451950504,10990.3219616444,98611.4229446292,929.424423288865,0.0,65733.1106490323,110531.169329562,176264.279978595,3125090
3125094,2022/06/13 00:00:00+00,2022,6,13,port812,New Orleans,United States,USA,1,9,4,0,10,14,24,0.0,28098.4047944106,4684.47559711755,0.0,16345.1667908658,32782.8803915281,49128.0471823939,2456.1377248573,69545.5632600981,15945.0692320723,0.0,69567.197964556,87946.7702170277,157513.968181584,3125095
3125099,2022/06/14 00:00:00+00,2022,6,14,port812,New Orleans,United States,USA,1,8,1,0,4,10,14,0.0,0.0,5188.37979282244,0.0,14401.3065718262,5188.37979282244,19589.6863646487,8887.00843961554,132266.754434101,0.0,0.0,12042.3249973326,141153.762873717,153196.08787105,3125100
3125104,2022/06/15 00:00:00+00,2022,6,15,port812,New Orleans,United States,USA,0,7,2,0,5,9,14,0.0,4239.07586549578,6408.20601635496,0.0,0.0,10647.2818818507,10647.2818818507,0.0,66261.4407490923,8934.54938548206,0.0,55076.2462212458,75195.9901345743,130272.23635582,3125105
3125134,2022/06/16 00:00:00+00,2022,6,16,port812,New Orleans,United States,USA,0,3,0,0,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99266.8660331972,0.0,0.0,2109.12077339348,99266.8660331972,101375.986806591,3125135
3125137,2022/06/17 00:00:00+00,2022,6,17,port812,New Orleans,United States,USA,0,6,3,0,8,9,17,0.0,30378.99808841,0.0,0.0,34792.583817952,30378.99808841,65171.581906362,0.0,85399.6184950716,27646.7752682138,0.0,31948.9107164451,113046.393763285,144995.304479731,3125138
3125142,2022/06/18 00:00:00+00,2022,6,18,port812,New Orleans,United States,USA,0,5,2,0,7,7,14,0.0,92002.7855626677,3509.21902875974,0.0,9328.06289166085,95512.0045914275,104840.067483088,0.0,2876.60498461914,3053.74826904142,0.0,42944.4284833168,5930.35325366055,48874.7817369774,3125143
3125146,2022/06/19 00:00:00+00,2022,6,19,port812,New Orleans,United States,USA,0,11,1,0,5,12,17,0.0,13314.4889616901,0.0,0.0,25564.39588472,13314.4889616901,38878.8848464101,0.0,97886.5000877566,19248.4323131897,0.0,39012.0224714838,117134.932400946,156146.95487243,3125147
3125150,2022/06/20 00:00:00+00,2022,6,20,port812,New Orleans,United States,USA,0,5,3,0,5,8,13,0.0,17163.0537885948,19870.663712052,0.0,5546.39579580206,37033.7175006468,42580.1132964488,0.0,86009.6086427756,15773.8261511138,0.0,9279.55825238496,101783.434793889,111062.993046274,3125151
3125154,2022/06/21 00:00:00+00,2022,6,21,port812,New Orleans,United States,USA,1,7,2,0,7,10,17,0.0,9505.75903643282,2383.59168480625,0.0,11600.9035998442,11889.3507212391,23490.2543210833,1968.72268202752,29998.5833584356,0.0,0.0,69896.9594691369,31967.3060404631,101864.2655096,3125155
3125158,2022/06/22 00:00:00+00,2022,6,22,port812,New Orleans,United States,USA,0,8,0,0,7,8,15,0.0,35420.0923173374,0.0,0.0,30944.4739676724,35420.0923173374,66364.5662850098,0.0,90747.9322301691,0.0,0.0,33035.4946874699,90747.9322301691,123783.426917639,3125159
3125162,2022/06/23 00:00:00+00,2022,6,23,port812,New Orleans,United States,USA,2,3,2,0,6,7,13,0.0,0.0,35985.8785953762,0.0,9908.73316789975,35985.8785953762,45894.6117632759,12854.0403334569,46273.0596333248,0.0,0.0,38784.7777559238,59127.0999667818,97911.8777227056,3125163
3125166,2022/06/24 00:00:00+00,2022,6,24,port812,New Orleans,United States,USA,0,4,0,0,4,4,8,0.0,0.0,0.0,0.0,15191.4755211016,0.0,15191.4755211016,0.0,38345.9483888209,0.0,0.0,28390.2528202474,38345.9483888209,66736.2012090683,3125167
3125173,2022/06/25 00:00:00+00,2022,6,25,port812,New Orleans,United States,USA,0,4,1,0,7,5,12,0.0,7032.81300188197,0.0,0.0,77913.7855168738,7032.81300188197,84946.5985187558,0.0,51154.8835722033,15773.8261511138,0.0,59652.8217381295,66928.7097233172,126581.531461447,3125174
3125175,2022/06/26 00:00:00+00,2022,6,26,port812,New Orleans,United States,USA,1,7,3,0,5,11,16,0.0,0.0,6947.43613572762,0.0,6508.09239458939,6947.43613572762,13455.528530317,2625.4502718283,119028.779529079,13102.9898872952,0.0,27903.6401373017,134757.219688202,162660.859825504,3125176
3125177,2022/06/27 00:00:00+00,2022,6,27,port812,New Orleans,United States,USA,1,10,0,0,4,11,15,0.0,16525.9061612901,0.0,0.0,438.800411067457,16525.9061612901,16964.7065723576,8816.42313328909,151807.98665362,0.0,0.0,22859.9333721129,160624.409786909,183484.343159022,3125178
3125179,2022/06/28 00:00:00+00,2022,6,28,port812,New Orleans,United States,USA,1,4,0,0,5,5,10,9929.22256416068,14417.2812594365,0.0,0.0,51302.3571040158,24346.5038235972,75648.860927613,0.0,54665.5713377265,0.0,0.0,37777.4164160565,54665.5713377265,92442.987753783,3125180
3125181,2022/06/29 00:00:00+00,2022,6,29,port812,New Orleans,United States,USA,1,5,1,0,6,7,13,0.0,14974.7739884378,0.0,0.0,0.0,14974.7739884378,14974.7739884378,978.888203718408,111327.871339641,6383.63920466232,0.0,63471.3412848538,118690.398748021,182161.740032875,3125182
3125183,2022/06/30 00:00:00+00,2022,6,30,port812,New Orleans,United States,USA,0,8,0,0,10,8,18,0.0,33863.2361150367,0.0,0.0,14111.0633218289,33863.2361150367,47974.2994368656,0.0,52277.3606067328,0.0,0.0,67342.8772455381,52277.3606067328,119620.237852271,3125184
3125184,2022/07/01 00:00:00+00,2022,7,1,port812,New Orleans,United States,USA,0,6,3,0,6,9,15,0.0,10540.9669334866,490.112457862269,0.0,54120.0042637226,11031.0793913489,65151.0836550714,0.0,34321.0907404519,42018.2690612758,0.0,36208.0201466741,76339.3598017277,112547.379948402,3125185
3125185,2022/07/02 00:00:00+00,2022,7,2,port812,New Orleans,United States,USA,1,3,1,0,9,5,14,0.0,185.458359520902,0.0,0.0,21322.6242625762,185.458359520902,21508.0826220971,4278.86738264405,58715.005035107,3579.51297597462,0.0,44794.6562234232,66573.3853937257,111368.041617149,3125186
3125186,2022/07/03 00:00:00+00,2022,7,3,port812,New Orleans,United States,USA,1,3,1,0,4,5,9,0.0,4051.10743085331,5516.00639476424,0.0,3305.60114484493,9567.11382561756,12872.7149704625,2216.0502922492,54084.7444974013,0.0,0.0,5413.15766414499,56300.7947896505,61713.9524537955,3125187
3125187,2022/07/04 00:00:00+00,2022,7,4,port812,New Orleans,United States,USA,2,5,0,0,3,7,10,0.0,20637.2250023254,0.0,0.0,492.015055329092,20637.2250023254,21129.2400576544,10013.4091428733,63357.5250394969,0.0,0.0,53151.5485244957,73370.9341823702,126522.482706866,3125188
3124854,2022/07/05 00:00:00+00,2022,7,5,port812,New Orleans,United States,USA,2,9,1,0,7,12,19,0.0,27114.1506551939,0.0,0.0,19688.2890054371,27114.1506551939,46802.439660631,22192.706196513,79305.1058259668,9513.73948198839,0.0,8825.30354987578,111011.551504468,119836.855054344,3124855
3124861,2022/07/06 00:00:00+00,2022,7,6,port812,New Orleans,United States,USA,2,11,0,0,5,13,18,0.0,12652.282807618,0.0,0.0,19368.4382018361,12652.282807618,32020.7210094541,13867.7078203344,107342.802236094,0.0,0.0,55831.0975509888,121210.510056428,177041.607607417,3124862
3124867,2022/07/07 00:00:00+00,2022,7,7,port812,New Orleans,United States,USA,0,12,0,0,4,12,16,0.0,38364.2495970888,0.0,0.0,0.0,38364.2495970888,38364.2495970888,0.0,153277.739486013,0.0,0.0,57984.0401439784,153277.739486013,211261.779629992,3124868
3124873,2022/07/08 00:00:00+00,2022,7,8,port812,New Orleans,United States,USA,2,4,2,0,7,8,15,2059.58023522523,9032.58545586563,0.0,0.0,30651.8455200458,11092.1656910909,41744.0112111366,3319.25386302746,57930.7262898803,10158.8789578738,0.0,27581.0738642529,71408.8591107815,98989.9329750344,3124874
3124879,2022/07/09 00:00:00+00,2022,7,9,port812,New Orleans,United States,USA,2,8,0,0,10,10,20,1096.73317908925,0.0,0.0,0.0,675.48094178101,1096.73317908925,1772.21412087026,1880.73024568018,55923.2999234174,0.0,0.0,39381.8073967684,57804.0301690976,97185.837565866,3124880
3124886,2022/07/10 00:00:00+00,2022,7,10,port812,New Orleans,United States,USA,1,6,1,0,5,8,13,0.0,21272.7066266808,0.0,0.0,62916.7575573439,21272.7066266808,84189.4641840247,9473.26331374283,49754.6611272787,15532.2244298854,0.0,29493.066917373,74760.148870907,104253.21578828,3124887
3124938,2022/07/11 00:00:00+00,2022,7,11,port812,New Orleans,United States,USA,2,6,1,0,3,9,12,4090.50704024758,57135.2114972973,2735.68350904173,0.0,6394.36435406579,63961.4020465866,70355.7664006524,0.0,44564.6148359139,0.0,0.0,0.0,44564.6148359139,44564.6148359139,3124939
3124944,2022/07/12 00:00:00+00,2022,7,12,port812,New Orleans,United States,USA,0,2,0,0,4,2,6,0.0,3162.25000000002,0.0,0.0,75099.4908432024,3162.25000000002,78261.7408432025,0.0,2044.19865327287,0.0,0.0,19237.7249962744,2044.19865327287,21281.9236495473,3124945
3124950,2022/07/13 00:00:00+00,2022,7,13,port812,New Orleans,United States,USA,0,2,3,0,5,5,10,0.0,385.045867350702,890.392492883684,0.0,36792.1538143826,1275.43836023439,38067.592174617,0.0,31527.7603710281,17580.7330626611,0.0,14616.3593083781,49108.4934336892,63724.8527420673,3124951
3124955,2022/07/14 00:00:00+00,2022,7,14,port812,New Orleans,United States,USA,0,3,0,0,5,3,8,0.0,11484.1320223268,0.0,0.0,492.505242486678,11484.1320223268,11976.6372648135,0.0,1138.71122374956,0.0,0.0,17927.7447780461,1138.71122374956,19066.4560017957,3124956
3124961,2022/07/15 00:00:00+00,2022,7,15,port812,New Orleans,United States,USA,0,3,0,0,8,3,11,0.0,38772.2797630437,0.0,0.0,315.077573945829,38772.2797630437,39087.3573369895,0.0,6720.28104311269,0.0,0.0,71802.6250812854,6720.28104311269,78522.9061243981,3124962
3124967,2022/07/16 00:00:00+00,2022,7,16,port812,New Orleans,United States,USA,1,5,1,0,4,7,11,0.0,11519.8421337207,0.0,0.0,25266.7792493895,11519.8421337207,36786.6213831102,5763.1243730417,97795.7806432213,3784.95638727308,0.0,62977.7346011368,107343.861403536,170321.596004673,3124968
3124973,2022/07/17 00:00:00+00,2022,7,17,port812,New Orleans,United States,USA,1,3,2,0,9,6,15,0.0,26985.7302720308,4486.91116872168,0.0,73644.5829483101,31472.6414407525,105117.224389063,9098.89609630571,29968.0075492067,806.678341747131,0.0,62407.1246200317,39873.5819872596,102280.706607291,3124974
3124979,2022/07/18 00:00:00+00,2022,7,18,port812,New Orleans,United States,USA,1,5,2,0,2,8,10,0.0,32379.5957404122,8717.97065062314,0.0,0.0,41097.5663910354,41097.5663910354,2828.57268262814,65038.1997111629,0.0,0.0,40729.9181549733,67866.772393791,108596.690548764,3124980
3124984,2022/07/19 00:00:00+00,2022,7,19,port812,New Orleans,United States,USA,0,6,0,0,6,6,12,0.0,44877.7476179856,0.0,0.0,438.800411067457,44877.7476179856,45316.548029053,0.0,46424.0738070681,0.0,0.0,58175.0552416488,46424.0738070681,104599.129048717,3124985
3124989,2022/07/20 00:00:00+00,2022,7,20,port812,New Orleans,United States,USA,1,8,1,0,10,10,20,649.232454017588,21217.5393180155,0.0,0.0,91391.1023379063,21866.7717720331,113257.874109939,6375.89369966526,146255.744965834,11275.0885246824,0.0,59824.9453634269,163906.727190181,223731.672553608,3124990
3124994,2022/07/21 00:00:00+00,2022,7,21,port812,New Orleans,United States,USA,0,12,3,0,8,15,23,0.0,74325.4242511499,5290.05443759038,0.0,964.578760121089,79615.4786887403,80580.0574488614,0.0,117079.434035426,3424.56095556839,0.0,54395.8595811573,120503.994990994,174899.854572152,3124995
3125000,2022/07/22 00:00:00+00,2022,7,22,port812,New Orleans,United States,USA,2,6,1,0,4,9,13,0.0,9160.18049418769,3457.94326473054,0.0,4448.14754428518,12618.1237589182,17066.2713032034,8082.80644784511,98974.5224748237,0.0,0.0,38941.5536452411,107057.328922669,145998.88256791,3125001
3125006,2022/07/23 00:00:00+00,2022,7,23,port812,New Orleans,United States,USA,1,5,1,0,8,7,15,0.0,0.0,1610.02082853893,0.0,17852.7059219354,1610.02082853893,19462.7267504743,2930.25064189728,72855.0800154236,0.0,0.0,54622.1927313629,75785.3306573209,130407.523388684,3125007
3125012,2022/07/24 00:00:00+00,2022,7,24,port812,New Orleans,United States,USA,2,6,1,0,4,9,13,0.0,8114.40278079678,7643.58027068101,0.0,2014.50171146584,15757.9830514778,17772.4847629436,9501.52711763951,71458.0427453567,0.0,0.0,80636.6686405542,80959.5698629962,161596.23850355,3125013
3125047,2022/07/25 00:00:00+00,2022,7,25,port812,New Orleans,United States,USA,2,7,1,1,3,11,14,9469.74098683863,6178.7007297049,904.948768598926,0.0,1042.22940689997,16553.3904851425,17595.6198920424,2792.33531771835,82796.1376715778,0.0,0.0,1045.86373644221,85588.4729892961,86634.3367257384,3125048
3125048,2022/07/26 00:00:00+00,2022,7,26,port812,New Orleans,United States,USA,3,7,1,0,2,11,13,5231.45067816372,22639.6375633081,1257.88621776589,0.0,0.0,29128.9744592377,29128.9744592377,7635.5267021127,118595.187674222,0.0,0.0,1584.19312051366,126230.714376334,127814.907496848,3125049
3125049,2022/07/27 00:00:00+00,2022,7,27,port812,New Orleans,United States,USA,0,9,2,0,5,11,16,0.0,23968.9007203215,1878.52258862478,0.0,31154.3703150736,25847.4233089463,57001.7936240199,0.0,81699.9318345509,9352.2450497911,0.0,46495.4793694616,91052.176884342,137547.656253804,3125050
3125052,2022/07/28 00:00:00+00,2022,7,28,port812,New Orleans,United States,USA,0,6,2,0,7,8,15,0.0,0.0,0.0,0.0,14373.8034711606,0.0,14373.8034711606,0.0,137333.303047279,26210.6409975766,0.0,52428.4039546994,163543.944044855,215972.347999555,3125053
3125056,2022/07/29 00:00:00+00,2022,7,29,port812,New Orleans,United States,USA,1,2,1,0,7,4,11,0.0,0.0,952.476590229075,0.0,219.159751444812,952.476590229075,1171.63634167389,1572.44946317194,58748.6968991389,0.0,0.0,9640.9787116814,60321.1463623108,69962.1250739922,3125057
3125061,2022/07/30 00:00:00+00,2022,7,30,port812,New Orleans,United States,USA,2,6,3,0,8,11,19,4393.19250335592,53799.6614153794,1395.97846314356,0.0,47334.5144862905,59588.8323818789,106923.346868169,1448.01837230589,81162.7958266013,7350.0785281732,0.0,28416.0204595085,89960.8927270804,118376.913186589,3125062
3125067,2022/07/31 00:00:00+00,2022,7,31,port812,New Orleans,United States,USA,1,5,1,0,7,7,14,0.0,64913.6971648251,1388.54516478831,0.0,6829.87246736545,66302.2423296134,73132.1147969788,6790.25340494991,15607.9572125309,0.0,0.0,76941.8365978265,22398.2106174808,99340.0472153073,3125068
3125072,2022/08/01 00:00:00+00,2022,8,1,port812,New Orleans,United States,USA,0,9,1,0,7,10,17,0.0,1085.20806143019,6893.00019467386,0.0,513.716673820862,7978.20825610404,8491.92492992491,0.0,224378.376105445,0.0,0.0,99928.1489133805,224378.376105445,324306.525018826,3125073
3125077,2022/08/02 00:00:00+00,2022,8,2,port812,New Orleans,United States,USA,0,6,1,0,4,7,11,0.0,20170.5520250967,0.0,0.0,32157.2115548216,20170.5520250967,52327.7635799183,0.0,84976.2329410049,2856.84818812648,0.0,35939.3024236627,87833.0811291313,123772.383552794,3125078
3125081,2022/08/03 00:00:00+00,2022,8,3,port812,New Orleans,United States,USA,1,9,1,0,8,11,19,0.0,44389.2169031382,0.0,0.0,7554.15793323742,44389.2169031382,51943.3748363756,3899.36006481631,137878.917559117,357.030285986759,0.0,54093.1046421028,142135.30790992,196228.412552022,3125082
3125086,2022/08/04 00:00:00+00,2022,8,4,port812,New Orleans,United States,USA,1,4,1,0,5,6,11,993.364583456114,11857.3574555236,5712.99684583129,0.0,18106.0269875267,18563.718884811,36669.7458723377,1846.44504681378,65595.3381628254,0.0,0.0,16452.9968607613,67441.7832096392,83894.7800704005,3125087
3125091,2022/08/05 00:00:00+00,2022,8,5,port812,New Orleans,United States,USA,1,4,1,0,4,6,10,0.0,0.0,0.0,0.0,38442.6867490668,0.0,38442.6867490668,14351.8046185192,32625.1926959456,279.068261009015,0.0,16759.6286411156,47256.0655754738,64015.6942165893,3125092
3125096,2022/08/06 00:00:00+00,2022,8,6,port812,New Orleans,United States,USA,0,8,1,0,6,9,15,0.0,17350.4607632414,0.0,0.0,13671.8253312724,17350.4607632414,31022.2860945137,0.0,125296.881625499,2247.93608279095,0.0,20377.3873821135,127544.81770829,147922.205090403,3125097
3125101,2022/08/07 00:00:00+00,2022,8,7,port812,New Orleans,United States,USA,1,9,2,0,5,12,17,0.0,18505.5110362669,9286.27716772008,0.0,33537.7360217021,27791.788203987,61329.5242256891,1935.52437485859,41147.5360226331,331.051118924226,0.0,13214.6674459024,43414.1115164159,56628.7789623183,3125102
3125106,2022/08/08 00:00:00+00,2022,8,8,port812,New Orleans,United States,USA,1,6,3,0,2,10,12,1888.0403704505,1428.73425830351,1194.44047298283,0.0,0.0,4511.21510173684,4511.21510173684,0.0,61618.6854189138,3731.48621528132,0.0,8820.69554590546,65350.1716341951,74170.8671801006,3125107
