,date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,ObjectId
961,2021/07/13 00:00:00+00,2021,7,13,port1105,Rizhao,China,CHN,1,2,0,0,0,3,3,0.0,135166.854959296,0.0,0.0,0.0,135166.854959296,135166.854959296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251459
932,2021/07/12 00:00:00+00,2021,7,12,port1105,Rizhao,China,CHN,1,2,0,0,0,3,3,0.0,81680.6349486877,0.0,0.0,0.0,81680.6349486877,81680.6349486877,0.0,5420.58018466056,0.0,0.0,0.0,5420.58018466056,5420.58018466056,251430
926,2021/07/11 00:00:00+00,2021,7,11,port1105,Rizhao,China,CHN,2,3,0,0,0,5,5,0.0,193532.705349731,0.0,0.0,0.0,193532.705349731,193532.705349731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251424
920,2021/07/10 00:00:00+00,2021,7,10,port1105,Rizhao,China,CHN,1,5,1,0,0,7,7,0.0,322869.697664055,7533.06879062899,0.0,0.0,330402.766454684,330402.766454684,0.0,39003.278726513,0.0,0.0,0.0,39003.278726513,39003.278726513,251418
914,2021/07/09 00:00:00+00,2021,7,9,port1105,Rizhao,China,CHN,1,6,0,0,0,7,7,0.0,183975.546403612,0.0,0.0,0.0,183975.546403612,183975.546403612,4733.37748648859,2714.38854297318,0.0,0.0,0.0,7447.76602946177,7447.76602946177,251412
908,2021/07/08 00:00:00+00,2021,7,8,port1105,Rizhao,China,CHN,2,6,4,0,0,12,12,0.0,224436.1643255,23066.9558613857,0.0,0.0,247503.120186886,247503.120186886,18495.3645813877,32236.0922696675,17340.9472869038,0.0,0.0,68072.4041379589,68072.4041379589,251406
902,2021/07/07 00:00:00+00,2021,7,7,port1105,Rizhao,China,CHN,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7575.30565832031,0.0,0.0,0.0,0.0,7575.30565832031,7575.30565832031,251400
897,2021/07/06 00:00:00+00,2021,7,6,port1105,Rizhao,China,CHN,1,5,0,0,0,6,6,0.0,341889.445414472,0.0,0.0,0.0,341889.445414472,341889.445414472,0.0,1806.86006155352,0.0,0.0,0.0,1806.86006155352,1806.86006155352,251395
891,2021/07/05 00:00:00+00,2021,7,5,port1105,Rizhao,China,CHN,0,4,0,0,0,4,4,0.0,203478.366942752,0.0,0.0,0.0,203478.366942752,203478.366942752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251389
885,2021/07/04 00:00:00+00,2021,7,4,port1105,Rizhao,China,CHN,2,4,1,0,0,7,7,0.0,211437.318108606,3430.04381936428,0.0,0.0,214867.361927971,214867.361927971,4674.90991909935,0.0,0.0,0.0,0.0,4674.90991909935,4674.90991909935,251383
879,2021/07/03 00:00:00+00,2021,7,3,port1105,Rizhao,China,CHN,1,5,0,0,0,6,6,0.0,98288.6019625221,0.0,0.0,0.0,98288.6019625221,98288.6019625221,2598.62249280943,808.308352730921,0.0,0.0,0.0,3406.93084554035,3406.93084554035,251377
873,2021/07/02 00:00:00+00,2021,7,2,port1105,Rizhao,China,CHN,0,1,1,0,0,2,2,0.0,130951.974452194,0.0,0.0,0.0,130951.974452194,130951.974452194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251371
871,2021/07/01 00:00:00+00,2021,7,1,port1105,Rizhao,China,CHN,0,2,0,0,0,2,2,0.0,128344.022935319,0.0,0.0,0.0,128344.022935319,128344.022935319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251369
866,2021/06/30 00:00:00+00,2021,6,30,port1105,Rizhao,China,CHN,2,6,0,0,0,8,8,0.0,334862.06188861,0.0,0.0,0.0,334862.06188861,334862.06188861,3081.53204861374,0.0,0.0,0.0,0.0,3081.53204861374,3081.53204861374,251364
859,2021/06/29 00:00:00+00,2021,6,29,port1105,Rizhao,China,CHN,0,3,0,0,0,3,3,0.0,142029.677556325,0.0,0.0,0.0,142029.677556325,142029.677556325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251357
853,2021/06/28 00:00:00+00,2021,6,28,port1105,Rizhao,China,CHN,2,4,0,0,0,6,6,815.387121662679,262665.537069816,0.0,0.0,0.0,263480.924191479,263480.924191479,8744.89123590795,0.0,0.0,0.0,0.0,8744.89123590795,8744.89123590795,251351
846,2021/06/27 00:00:00+00,2021,6,27,port1105,Rizhao,China,CHN,0,2,1,0,0,3,3,0.0,118640.278719742,0.0,0.0,0.0,118640.278719742,118640.278719742,0.0,0.0,6414.11272634594,0.0,0.0,6414.11272634594,6414.11272634594,251344
830,2021/06/26 00:00:00+00,2021,6,26,port1105,Rizhao,China,CHN,0,2,0,0,0,2,2,0.0,114051.341069379,0.0,0.0,0.0,114051.341069379,114051.341069379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251328
781,2021/06/25 00:00:00+00,2021,6,25,port1105,Rizhao,China,CHN,0,2,0,0,0,2,2,0.0,31284.4834432467,0.0,0.0,0.0,31284.4834432467,31284.4834432467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251279
774,2021/06/24 00:00:00+00,2021,6,24,port1105,Rizhao,China,CHN,0,4,1,0,0,5,5,0.0,118794.246769103,359.321637486442,0.0,0.0,119153.568406589,119153.568406589,0.0,718.213770165879,0.0,0.0,0.0,718.213770165879,718.213770165879,251272
764,2021/06/23 00:00:00+00,2021,6,23,port1105,Rizhao,China,CHN,2,4,1,0,0,7,7,0.0,230318.819651057,0.0,0.0,0.0,230318.819651057,230318.819651057,543.26348733916,0.0,174.032510003071,0.0,0.0,717.295997342231,717.295997342231,251262
756,2021/06/22 00:00:00+00,2021,6,22,port1105,Rizhao,China,CHN,2,5,0,0,0,7,7,3167.00526852585,256132.703731008,0.0,0.0,0.0,259299.708999534,259299.708999534,253.398728234957,0.0,0.0,0.0,0.0,253.398728234957,253.398728234957,251254
1102,2021/06/21 00:00:00+00,2021,6,21,port1105,Rizhao,China,CHN,0,7,0,0,0,7,7,0.0,310167.134537278,0.0,0.0,0.0,310167.134537278,310167.134537278,0.0,6647.4582025272,0.0,0.0,0.0,6647.4582025272,6647.4582025272,251600
1100,2021/06/20 00:00:00+00,2021,6,20,port1105,Rizhao,China,CHN,2,4,0,0,1,6,7,0.0,169509.052234954,0.0,0.0,8241.38661552547,169509.052234954,177750.43885048,5921.43119424841,19495.4646549159,0.0,0.0,0.0,25416.8958491643,25416.8958491643,251598
1094,2021/06/19 00:00:00+00,2021,6,19,port1105,Rizhao,China,CHN,2,8,0,0,0,10,10,0.0,298007.713941555,0.0,0.0,0.0,298007.713941555,298007.713941555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251592
1090,2021/06/18 00:00:00+00,2021,6,18,port1105,Rizhao,China,CHN,1,5,0,0,1,6,7,0.0,155646.701907772,0.0,0.0,6166.31781601609,155646.701907772,161813.019723788,3679.12510737537,0.0,0.0,0.0,0.0,3679.12510737537,3679.12510737537,251588
1086,2021/06/17 00:00:00+00,2021,6,17,port1105,Rizhao,China,CHN,0,4,0,0,0,4,4,0.0,126964.532366307,0.0,0.0,0.0,126964.532366307,126964.532366307,0.0,6372.64773351961,0.0,0.0,0.0,6372.64773351961,6372.64773351961,251584
1082,2021/06/16 00:00:00+00,2021,6,16,port1105,Rizhao,China,CHN,0,9,1,0,0,10,10,0.0,347228.868626522,0.0,0.0,0.0,347228.868626522,347228.868626522,0.0,39346.3314355202,13171.6400572981,0.0,0.0,52517.9714928184,52517.9714928184,251580
1078,2021/06/15 00:00:00+00,2021,6,15,port1105,Rizhao,China,CHN,1,4,1,0,0,6,6,0.0,259691.929952688,19803.183831647,0.0,0.0,279495.113784335,279495.113784335,17428.9082095853,0.0,0.0,0.0,0.0,17428.9082095853,17428.9082095853,251576
1074,2021/06/14 00:00:00+00,2021,6,14,port1105,Rizhao,China,CHN,0,1,0,0,0,1,1,0.0,40623.0055981742,0.0,0.0,0.0,40623.0055981742,40623.0055981742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251572
1070,2021/06/13 00:00:00+00,2021,6,13,port1105,Rizhao,China,CHN,1,2,0,0,0,3,3,0.0,77056.1648782548,0.0,0.0,0.0,77056.1648782548,77056.1648782548,2027.16844292837,0.0,0.0,0.0,0.0,2027.16844292837,2027.16844292837,251568
1065,2021/06/12 00:00:00+00,2021,6,12,port1105,Rizhao,China,CHN,1,5,0,0,0,6,6,1091.6175486156,221890.995952418,0.0,0.0,0.0,222982.613501034,222982.613501034,0.0,3517.60650358832,0.0,0.0,0.0,3517.60650358832,3517.60650358832,251563
1062,2021/06/11 00:00:00+00,2021,6,11,port1105,Rizhao,China,CHN,0,5,1,0,0,6,6,0.0,320532.939026688,0.0,0.0,0.0,320532.939026688,320532.939026688,0.0,2137.47106214411,1971.03047873745,0.0,0.0,4108.50154088156,4108.50154088156,251560
1058,2021/06/10 00:00:00+00,2021,6,10,port1105,Rizhao,China,CHN,2,6,1,0,0,9,9,0.0,263227.987195176,0.0,0.0,0.0,263227.987195176,263227.987195176,0.0,22927.3806792484,0.0,0.0,0.0,22927.3806792484,22927.3806792484,251556
1054,2021/06/09 00:00:00+00,2021,6,9,port1105,Rizhao,China,CHN,1,0,0,0,0,1,1,33318.6749372297,0.0,0.0,0.0,0.0,33318.6749372297,33318.6749372297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251552
1050,2021/06/08 00:00:00+00,2021,6,8,port1105,Rizhao,China,CHN,2,2,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5267.53007645013,9994.49271328642,0.0,0.0,0.0,15262.0227897366,15262.0227897366,251548
1046,2021/06/07 00:00:00+00,2021,6,7,port1105,Rizhao,China,CHN,2,5,0,0,0,7,7,0.0,397432.727087653,0.0,0.0,0.0,397432.727087653,397432.727087653,3209.68569508567,0.0,0.0,0.0,0.0,3209.68569508567,3209.68569508567,251544
1042,2021/06/06 00:00:00+00,2021,6,6,port1105,Rizhao,China,CHN,2,3,1,0,1,6,7,0.0,125576.512440356,11041.8070532199,0.0,10583.5788876079,136618.319493576,147201.898381184,16084.5888427028,21343.0161443721,0.0,0.0,0.0,37427.6049870749,37427.6049870749,251540
1038,2021/06/05 00:00:00+00,2021,6,5,port1105,Rizhao,China,CHN,0,5,0,0,0,5,5,0.0,184888.667428168,0.0,0.0,0.0,184888.667428168,184888.667428168,0.0,672.283535185168,0.0,0.0,0.0,672.283535185168,672.283535185168,251536
1028,2021/06/04 00:00:00+00,2021,6,4,port1105,Rizhao,China,CHN,2,7,1,0,0,10,10,0.0,136454.223532558,5241.34744619907,0.0,0.0,141695.570978757,141695.570978757,3426.58102516261,0.0,0.0,0.0,0.0,3426.58102516261,3426.58102516261,251526
1024,2021/06/03 00:00:00+00,2021,6,3,port1105,Rizhao,China,CHN,1,5,0,0,0,6,6,0.0,304133.661982459,0.0,0.0,0.0,304133.661982459,304133.661982459,16574.3450240963,0.0,0.0,0.0,0.0,16574.3450240963,16574.3450240963,251522
1020,2021/06/02 00:00:00+00,2021,6,2,port1105,Rizhao,China,CHN,1,5,0,0,0,6,6,0.0,93343.9545874237,0.0,0.0,0.0,93343.9545874237,93343.9545874237,2229.95448169144,0.0,0.0,0.0,0.0,2229.95448169144,2229.95448169144,251518
1016,2021/06/01 00:00:00+00,2021,6,1,port1105,Rizhao,China,CHN,0,2,1,0,0,3,3,0.0,88349.1812611948,4900.10717804378,0.0,0.0,93249.2884392386,93249.2884392386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251514
1012,2021/05/31 00:00:00+00,2021,5,31,port1105,Rizhao,China,CHN,2,6,1,0,0,9,9,0.0,262534.04835107,0.0,0.0,0.0,262534.04835107,262534.04835107,1377.15480728004,0.0,3230.56417092437,0.0,0.0,4607.71897820441,4607.71897820441,251510
1008,2021/05/30 00:00:00+00,2021,5,30,port1105,Rizhao,China,CHN,0,2,1,0,0,3,3,0.0,119784.451472229,0.0,0.0,0.0,119784.451472229,119784.451472229,0.0,8195.9030221924,0.0,0.0,0.0,8195.9030221924,8195.9030221924,251506
1004,2021/05/29 00:00:00+00,2021,5,29,port1105,Rizhao,China,CHN,1,2,0,0,0,3,3,0.0,239527.485542248,0.0,0.0,0.0,239527.485542248,239527.485542248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251502
999,2021/05/28 00:00:00+00,2021,5,28,port1105,Rizhao,China,CHN,0,5,2,0,0,7,7,0.0,173357.907500164,8833.82903453305,0.0,0.0,182191.736534697,182191.736534697,0.0,542.503091309409,5734.49451424681,0.0,0.0,6276.99760555622,6276.99760555622,251497
996,2021/05/27 00:00:00+00,2021,5,27,port1105,Rizhao,China,CHN,1,7,0,0,0,8,8,0.0,204575.618963832,0.0,0.0,0.0,204575.618963832,204575.618963832,0.0,42718.9496019458,0.0,0.0,0.0,42718.9496019458,42718.9496019458,251494
992,2021/05/26 00:00:00+00,2021,5,26,port1105,Rizhao,China,CHN,1,4,0,0,0,5,5,0.0,187840.970334706,0.0,0.0,0.0,187840.970334706,187840.970334706,5213.65750465528,0.0,0.0,0.0,0.0,5213.65750465528,5213.65750465528,251490
991,2021/05/25 00:00:00+00,2021,5,25,port1105,Rizhao,China,CHN,2,5,0,0,0,7,7,635.133894381368,231554.753565421,0.0,0.0,0.0,232189.887459802,232189.887459802,0.0,1648.52127893623,0.0,0.0,0.0,1648.52127893623,1648.52127893623,251489
929,2021/05/24 00:00:00+00,2021,5,24,port1105,Rizhao,China,CHN,2,1,0,0,0,3,3,11017.6743755398,0.0,0.0,0.0,0.0,11017.6743755398,11017.6743755398,6417.82193080609,3343.65820893388,0.0,0.0,0.0,9761.48013973996,9761.48013973996,251427
923,2021/05/23 00:00:00+00,2021,5,23,port1105,Rizhao,China,CHN,0,4,1,0,0,5,5,0.0,73787.1552999961,0.0,0.0,0.0,73787.1552999961,73787.1552999961,0.0,39881.4319745883,10013.9946883715,0.0,0.0,49895.4266629597,49895.4266629597,251421
917,2021/05/22 00:00:00+00,2021,5,22,port1105,Rizhao,China,CHN,3,7,0,0,0,10,10,0.0,133892.218894636,0.0,0.0,0.0,133892.218894636,133892.218894636,14646.558504805,15956.9875543242,0.0,0.0,0.0,30603.5460591291,30603.5460591291,251415
911,2021/05/21 00:00:00+00,2021,5,21,port1105,Rizhao,China,CHN,1,3,0,0,0,4,4,0.0,82331.6579198845,0.0,0.0,0.0,82331.6579198845,82331.6579198845,13964.1323940674,39250.9291350079,0.0,0.0,0.0,53215.0615290753,53215.0615290753,251409
904,2021/05/20 00:00:00+00,2021,5,20,port1105,Rizhao,China,CHN,1,3,1,0,0,5,5,0.0,245071.18605586,8202.69761091534,0.0,0.0,253273.883666775,253273.883666775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251402
899,2021/05/19 00:00:00+00,2021,5,19,port1105,Rizhao,China,CHN,0,2,0,0,0,2,2,0.0,47446.145457079,0.0,0.0,0.0,47446.145457079,47446.145457079,0.0,40841.9021349914,0.0,0.0,0.0,40841.9021349914,40841.9021349914,251397
893,2021/05/18 00:00:00+00,2021,5,18,port1105,Rizhao,China,CHN,0,6,0,0,0,6,6,0.0,192375.48371017,0.0,0.0,0.0,192375.48371017,192375.48371017,0.0,3869.38320732889,0.0,0.0,0.0,3869.38320732889,3869.38320732889,251391
887,2021/05/17 00:00:00+00,2021,5,17,port1105,Rizhao,China,CHN,1,8,0,0,0,9,9,0.0,135525.907251107,0.0,0.0,0.0,135525.907251107,135525.907251107,0.0,34836.811956627,0.0,0.0,0.0,34836.811956627,34836.811956627,251385
881,2021/05/16 00:00:00+00,2021,5,16,port1105,Rizhao,China,CHN,1,4,0,0,0,5,5,0.0,320488.483633234,0.0,0.0,0.0,320488.483633234,320488.483633234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251379
875,2021/05/15 00:00:00+00,2021,5,15,port1105,Rizhao,China,CHN,1,6,0,0,0,7,7,0.0,157228.217343411,0.0,0.0,0.0,157228.217343411,157228.217343411,7076.83506193359,19495.4646549159,0.0,0.0,0.0,26572.2997168495,26572.2997168495,251373
870,2021/05/14 00:00:00+00,2021,5,14,port1105,Rizhao,China,CHN,0,3,0,0,0,3,3,0.0,40990.3829678759,0.0,0.0,0.0,40990.3829678759,40990.3829678759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251368
865,2021/05/13 00:00:00+00,2021,5,13,port1105,Rizhao,China,CHN,1,5,2,0,0,8,8,0.0,360175.331575529,218.907866674459,0.0,0.0,360394.239442203,360394.239442203,1761.39281303786,0.0,1148.95741893976,0.0,0.0,2910.35023197762,2910.35023197762,251363
860,2021/05/12 00:00:00+00,2021,5,12,port1105,Rizhao,China,CHN,0,4,1,0,0,5,5,0.0,44759.2022363615,0.0,0.0,0.0,44759.2022363615,44759.2022363615,0.0,0.0,3480.92777322568,0.0,0.0,3480.92777322568,3480.92777322568,251358
854,2021/05/11 00:00:00+00,2021,5,11,port1105,Rizhao,China,CHN,2,4,0,0,0,6,6,0.0,203198.434528488,0.0,0.0,0.0,203198.434528488,203198.434528488,19976.960693073,4012.69464969635,0.0,0.0,0.0,23989.6553427694,23989.6553427694,251352
845,2021/05/10 00:00:00+00,2021,5,10,port1105,Rizhao,China,CHN,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15288.2172039199,0.0,0.0,0.0,0.0,15288.2172039199,15288.2172039199,251343
796,2021/05/09 00:00:00+00,2021,5,9,port1105,Rizhao,China,CHN,0,5,0,0,0,5,5,0.0,124747.422520367,0.0,0.0,0.0,124747.422520367,124747.422520367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251294
790,2021/05/08 00:00:00+00,2021,5,8,port1105,Rizhao,China,CHN,2,6,2,0,0,10,10,0.0,289988.554633721,0.0,0.0,0.0,289988.554633721,289988.554633721,3388.55892104123,19495.4646549159,3480.92777322568,0.0,0.0,26364.9513491828,26364.9513491828,251288
786,2021/05/07 00:00:00+00,2021,5,7,port1105,Rizhao,China,CHN,2,6,1,0,0,9,9,0.0,228179.615377856,0.0,0.0,0.0,228179.615377856,228179.615377856,16096.3038269146,0.0,1622.2308528719,0.0,0.0,17718.5346797865,17718.5346797865,251284
779,2021/05/06 00:00:00+00,2021,5,6,port1105,Rizhao,China,CHN,1,2,0,0,0,3,3,0.0,150452.394966931,0.0,0.0,0.0,150452.394966931,150452.394966931,15285.2058904242,0.0,0.0,0.0,0.0,15285.2058904242,15285.2058904242,251277
773,2021/05/05 00:00:00+00,2021,5,5,port1105,Rizhao,China,CHN,1,5,1,0,0,7,7,1457.54385104076,260098.468199371,20417.6829673178,0.0,0.0,281973.69501773,281973.69501773,9160.77381997965,6563.7618977048,0.0,0.0,0.0,15724.5357176844,15724.5357176844,251271
763,2021/05/04 00:00:00+00,2021,5,4,port1105,Rizhao,China,CHN,1,6,0,0,0,7,7,0.0,264162.40507414,0.0,0.0,0.0,264162.40507414,264162.40507414,0.0,16301.8089953775,0.0,0.0,0.0,16301.8089953775,16301.8089953775,251261
758,2021/05/03 00:00:00+00,2021,5,3,port1105,Rizhao,China,CHN,1,3,0,0,0,4,4,0.0,145782.469458057,0.0,0.0,0.0,145782.469458057,145782.469458057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251256
753,2021/05/02 00:00:00+00,2021,5,2,port1105,Rizhao,China,CHN,1,8,0,0,0,9,9,0.0,471884.364723599,0.0,0.0,0.0,471884.364723599,471884.364723599,1948.54348453428,2999.49737763887,0.0,0.0,0.0,4948.04086217314,4948.04086217314,251251
752,2021/05/01 00:00:00+00,2021,5,1,port1105,Rizhao,China,CHN,3,7,0,0,0,10,10,34175.1488766345,146535.224493811,0.0,0.0,0.0,180710.373370446,180710.373370446,44020.651005858,14402.9210500251,0.0,0.0,0.0,58423.5720558831,58423.5720558831,251250
751,2021/04/30 00:00:00+00,2021,4,30,port1105,Rizhao,China,CHN,1,3,0,0,0,4,4,0.0,67755.3381748964,0.0,0.0,0.0,67755.3381748964,67755.3381748964,4676.4699923634,0.0,0.0,0.0,0.0,4676.4699923634,4676.4699923634,251249
750,2021/04/29 00:00:00+00,2021,4,29,port1105,Rizhao,China,CHN,1,4,0,0,0,5,5,0.0,117150.120161641,0.0,0.0,0.0,117150.120161641,117150.120161641,0.0,6396.45281366003,0.0,0.0,0.0,6396.45281366003,6396.45281366003,251248
749,2021/04/28 00:00:00+00,2021,4,28,port1105,Rizhao,China,CHN,2,4,0,0,0,6,6,0.0,73590.6362984574,0.0,0.0,0.0,73590.6362984574,73590.6362984574,10393.1126701115,0.0,0.0,0.0,0.0,10393.1126701115,10393.1126701115,251247
748,2021/04/27 00:00:00+00,2021,4,27,port1105,Rizhao,China,CHN,1,5,0,0,0,6,6,0.0,177051.760948356,0.0,0.0,0.0,177051.760948356,177051.760948356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251246
747,2021/04/26 00:00:00+00,2021,4,26,port1105,Rizhao,China,CHN,3,4,0,0,0,7,7,39465.4570969918,64743.9518923736,0.0,0.0,0.0,104209.408989365,104209.408989365,10874.9472988825,28781.3454778455,0.0,0.0,0.0,39656.292776728,39656.292776728,251245
746,2021/04/25 00:00:00+00,2021,4,25,port1105,Rizhao,China,CHN,3,7,0,0,0,10,10,0.0,381077.695049873,0.0,0.0,0.0,381077.695049873,381077.695049873,22404.3466213359,40575.6560929129,0.0,0.0,0.0,62980.0027142488,62980.0027142488,251244
745,2021/04/24 00:00:00+00,2021,4,24,port1105,Rizhao,China,CHN,1,4,2,0,0,7,7,0.0,213211.806263633,0.0,0.0,0.0,213211.806263633,213211.806263633,2265.79018370434,9418.56782555663,2702.76335876285,0.0,0.0,14387.1213680238,14387.1213680238,251243
744,2021/04/23 00:00:00+00,2021,4,23,port1105,Rizhao,China,CHN,2,7,0,0,0,9,9,0.0,174851.009842789,0.0,0.0,0.0,174851.009842789,174851.009842789,8287.29617845433,10581.8456732217,0.0,0.0,0.0,18869.141851676,18869.141851676,251242
743,2021/04/22 00:00:00+00,2021,4,22,port1105,Rizhao,China,CHN,0,1,0,0,0,1,1,0.0,115875.965006503,0.0,0.0,0.0,115875.965006503,115875.965006503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251241
742,2021/04/21 00:00:00+00,2021,4,21,port1105,Rizhao,China,CHN,1,2,0,0,0,3,3,0.0,135068.172260231,0.0,0.0,0.0,135068.172260231,135068.172260231,0.0,21167.7838328591,0.0,0.0,0.0,21167.7838328591,21167.7838328591,251240
741,2021/04/20 00:00:00+00,2021,4,20,port1105,Rizhao,China,CHN,1,4,0,0,1,5,6,0.0,304833.788321006,0.0,0.0,4073.49526238231,304833.788321006,308907.283583388,0.0,0.0,0.0,0.0,345.33748839494,0.0,345.33748839494,251239
740,2021/04/19 00:00:00+00,2021,4,19,port1105,Rizhao,China,CHN,2,7,0,0,0,9,9,0.0,297400.663900347,0.0,0.0,0.0,297400.663900347,297400.663900347,3243.32683826344,251.979824875367,0.0,0.0,0.0,3495.30666313881,3495.30666313881,251238
739,2021/04/18 00:00:00+00,2021,4,18,port1105,Rizhao,China,CHN,2,2,0,0,1,4,5,0.0,89265.6887008869,0.0,0.0,10916.3917845476,89265.6887008869,100182.080485434,4317.92620483072,0.0,0.0,0.0,0.0,4317.92620483072,4317.92620483072,251237
738,2021/04/17 00:00:00+00,2021,4,17,port1105,Rizhao,China,CHN,1,5,0,0,0,6,6,0.0,200022.121002086,0.0,0.0,0.0,200022.121002086,200022.121002086,2042.74313156383,0.0,0.0,0.0,0.0,2042.74313156383,2042.74313156383,251236
737,2021/04/16 00:00:00+00,2021,4,16,port1105,Rizhao,China,CHN,0,6,0,0,0,6,6,0.0,200301.33495222,0.0,0.0,0.0,200301.33495222,200301.33495222,0.0,5950.87741939995,0.0,0.0,0.0,5950.87741939995,5950.87741939995,251235
736,2021/04/15 00:00:00+00,2021,4,15,port1105,Rizhao,China,CHN,1,7,0,0,0,8,8,0.0,387639.937681608,0.0,0.0,0.0,387639.937681608,387639.937681608,10230.6466989577,1689.93816483377,0.0,0.0,0.0,11920.5848637915,11920.5848637915,251234
735,2021/04/14 00:00:00+00,2021,4,14,port1105,Rizhao,China,CHN,2,3,0,0,0,5,5,2247.53198161874,280600.076527867,0.0,0.0,0.0,282847.608509486,282847.608509486,967.916958674512,0.0,0.0,0.0,0.0,967.916958674512,967.916958674512,251233
734,2021/04/13 00:00:00+00,2021,4,13,port1105,Rizhao,China,CHN,0,6,0,0,0,6,6,0.0,138933.888759332,0.0,0.0,0.0,138933.888759332,138933.888759332,0.0,44888.3625796903,0.0,0.0,0.0,44888.3625796903,44888.3625796903,251232
733,2021/04/12 00:00:00+00,2021,4,12,port1105,Rizhao,China,CHN,1,4,0,0,0,5,5,0.0,121357.071280485,0.0,0.0,0.0,121357.071280485,121357.071280485,10704.5933207688,15879.6812628887,0.0,0.0,0.0,26584.2745836575,26584.2745836575,251231
732,2021/04/11 00:00:00+00,2021,4,11,port1105,Rizhao,China,CHN,0,5,1,0,0,6,6,0.0,200760.218860649,0.0,0.0,0.0,200760.218860649,200760.218860649,0.0,0.0,2416.01197549154,0.0,0.0,2416.01197549154,2416.01197549154,251230
731,2021/04/10 00:00:00+00,2021,4,10,port1105,Rizhao,China,CHN,2,6,1,0,0,9,9,9026.9670578303,155021.20894334,190.206953886822,0.0,0.0,164238.382955057,164238.382955057,0.0,20163.1022782811,0.0,0.0,0.0,20163.1022782811,20163.1022782811,251229
730,2021/04/09 00:00:00+00,2021,4,9,port1105,Rizhao,China,CHN,2,6,1,0,0,9,9,0.0,288067.411636665,3925.74376980189,0.0,0.0,291993.155406467,291993.155406467,3546.3274012959,1668.48539737378,0.0,0.0,0.0,5214.81279866968,5214.81279866968,251228
729,2021/04/08 00:00:00+00,2021,4,8,port1105,Rizhao,China,CHN,3,6,0,0,0,9,9,0.0,257701.631750251,0.0,0.0,0.0,257701.631750251,257701.631750251,0.0,15090.3778996126,0.0,0.0,0.0,15090.3778996126,15090.3778996126,251227
728,2021/04/07 00:00:00+00,2021,4,7,port1105,Rizhao,China,CHN,2,3,1,0,0,6,6,337.88176653275,69960.1823030474,0.0,0.0,0.0,70298.0640695802,70298.0640695802,11785.5836300384,8774.01139527211,479.260779870026,0.0,0.0,21038.8558051806,21038.8558051806,251226
727,2021/04/06 00:00:00+00,2021,4,6,port1105,Rizhao,China,CHN,0,5,0,0,0,5,5,0.0,187013.104384704,0.0,0.0,0.0,187013.104384704,187013.104384704,0.0,20781.9830969167,0.0,0.0,0.0,20781.9830969167,20781.9830969167,251225
725,2021/04/05 00:00:00+00,2021,4,5,port1105,Rizhao,China,CHN,0,5,1,0,0,6,6,0.0,217440.48103506,865.99568010347,0.0,0.0,218306.476715164,218306.476715164,0.0,1171.2223879368,0.0,0.0,0.0,1171.2223879368,1171.2223879368,251223
724,2021/04/04 00:00:00+00,2021,4,4,port1105,Rizhao,China,CHN,1,3,0,0,0,4,4,0.0,226134.362880546,0.0,0.0,0.0,226134.362880546,226134.362880546,643.207525501959,0.0,0.0,0.0,0.0,643.207525501959,643.207525501959,251222
723,2021/04/03 00:00:00+00,2021,4,3,port1105,Rizhao,China,CHN,1,7,0,0,0,8,8,0.0,269672.753553149,0.0,0.0,0.0,269672.753553149,269672.753553149,505.499370622309,8223.10219959253,0.0,0.0,0.0,8728.60157021484,8728.60157021484,251221
722,2021/04/02 00:00:00+00,2021,4,2,port1105,Rizhao,China,CHN,3,5,0,0,0,8,8,0.0,183367.463806811,0.0,0.0,0.0,183367.463806811,183367.463806811,31797.1571265059,3887.24422615963,0.0,0.0,0.0,35684.4013526655,35684.4013526655,251220
