,date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,ObjectId
3301,2022/05/05 00:00:00+00,2022,5,5,port1160,Santos,Brazil,BRA,4,5,0,1,1,10,11,32431.2629801778,0.0,0.0,0.0,0.0,32431.2629801778,32431.2629801778,0.0,154522.51694536,0.0,5531.33778861134,0.0,160053.854733971,160053.854733971,373695
3294,2022/05/04 00:00:00+00,2022,5,4,port1160,Santos,Brazil,BRA,4,3,4,0,2,11,13,28598.0585290741,0.0,252.734550145109,0.0,6423.28337784026,28850.7930792192,35274.0764570595,46431.9541502874,72681.92804206,44840.6288688524,0.0,1807.77135801065,163954.5110612,165762.282419211,373688
3288,2022/05/03 00:00:00+00,2022,5,3,port1160,Santos,Brazil,BRA,6,3,1,1,4,11,15,1089.79297753135,0.0,0.0,0.0,6722.4216954298,1089.79297753135,7812.21467296115,52852.4623318962,66978.8113963997,21160.3918058338,6058.84171094731,9873.24687858396,147050.507245077,156923.754123661,373682
3227,2022/05/02 00:00:00+00,2022,5,2,port1160,Santos,Brazil,BRA,4,7,3,0,4,14,18,30485.6946545451,12931.605634137,8690.89631894305,0.0,10627.4105172888,52108.1966076252,62735.607124914,33082.0260020726,180278.686640463,20398.6803062887,0.0,56647.3291194252,233759.392948824,290406.72206825,373621
3219,2022/05/01 00:00:00+00,2022,5,1,port1160,Santos,Brazil,BRA,3,7,1,1,3,12,15,39777.4264668714,30439.4810442156,0.0,0.0,20878.0402860629,70216.907511087,91094.9477971499,9481.14020944551,162181.726280631,4042.4948253318,3983.04268635363,2593.66330022856,179688.404001761,182282.06730199,373613
3344,2022/04/30 00:00:00+00,2022,4,30,port1160,Santos,Brazil,BRA,6,2,0,0,3,8,11,69839.781509288,25520.7701885241,0.0,0.0,10965.32100203,95360.5516978121,106325.872699842,16088.387628464,0.0,0.0,0.0,11098.1698038542,16088.387628464,27186.5574323182,373738
3343,2022/04/29 00:00:00+00,2022,4,29,port1160,Santos,Brazil,BRA,4,3,0,1,2,8,10,29946.2150422213,0.0,0.0,0.0,2141.61820715699,29946.2150422213,32087.8332493783,23485.2807011918,70997.0240313012,0.0,4418.9740782399,4783.52043875748,98901.2788107329,103684.79924949,373737
3342,2022/04/28 00:00:00+00,2022,4,28,port1160,Santos,Brazil,BRA,5,2,1,0,4,8,12,5332.92397556844,0.0,0.0,0.0,17284.4425076484,5332.92397556844,22617.3664832168,70896.7879316893,64326.7015563189,5769.05057898781,0.0,15955.0808751663,140992.540066996,156947.620942162,373736
3341,2022/04/27 00:00:00+00,2022,4,27,port1160,Santos,Brazil,BRA,4,4,1,1,4,10,14,11757.6828837397,0.0,0.0,0.0,6544.63100248911,11757.6828837397,18302.3138862288,44236.3652243163,121832.130871119,7128.44351660249,4583.74953540308,26942.9652662466,177780.68914744,204723.654413687,373735
3340,2022/04/26 00:00:00+00,2022,4,26,port1160,Santos,Brazil,BRA,6,6,1,0,3,13,16,20628.6963226316,19001.2430789496,0.0,0.0,4525.55721123051,39629.9394015812,44155.4966128117,41890.1768794904,151762.190219299,178.060765877206,0.0,9850.80236463369,193830.427864666,203681.2302293,373734
3339,2022/04/25 00:00:00+00,2022,4,25,port1160,Santos,Brazil,BRA,5,6,3,0,0,14,14,27244.3694230159,11638.944435258,1454.74419255563,0.0,0.0,40338.0580508295,40338.0580508295,39363.1800295601,103386.706428472,24735.7399183648,0.0,0.0,167485.626376397,167485.626376397,373733
3338,2022/04/24 00:00:00+00,2022,4,24,port1160,Santos,Brazil,BRA,4,3,1,0,2,8,10,41454.1499026697,0.0,75.0826804053563,0.0,15114.6533959508,41529.2325830751,56643.8859790259,51696.6713478068,106469.823237495,1149.09878456539,0.0,14848.2158225964,159315.593369868,174163.809192464,373732
3337,2022/04/23 00:00:00+00,2022,4,23,port1160,Santos,Brazil,BRA,7,8,0,0,1,15,16,54423.1646366474,53582.7584253334,0.0,0.0,6569.90068194212,108005.923061981,114575.823743923,71113.417572556,152182.65188423,0.0,0.0,0.0,223296.069456785,223296.069456785,373731
3336,2022/04/22 00:00:00+00,2022,4,22,port1160,Santos,Brazil,BRA,3,5,1,1,3,10,13,6449.3821188638,0.0,0.0,0.0,16826.6231793114,6449.3821188638,23276.0052981752,44565.8826719524,129818.313068747,13538.9475557394,2197.89328123425,17151.6755225374,190121.036577673,207272.71210021,373730
3335,2022/04/21 00:00:00+00,2022,4,21,port1160,Santos,Brazil,BRA,9,3,1,0,2,13,15,34196.1184813757,0.0,21784.9433576877,0.0,0.0,55981.0618390635,55981.0618390635,68546.3294610401,92159.8163533387,0.0,0.0,6315.06580630152,160706.145814379,167021.21162068,373729
3334,2022/04/20 00:00:00+00,2022,4,20,port1160,Santos,Brazil,BRA,3,6,4,1,3,14,17,20484.0240642053,18523.1085615555,0.0,0.0,0.0,39007.1326257608,39007.1326257608,22804.805485728,198419.421977966,29202.9711325934,550.036091591966,24787.3310564443,250977.23468788,275764.565744324,373728
3333,2022/04/19 00:00:00+00,2022,4,19,port1160,Santos,Brazil,BRA,5,5,1,0,2,11,13,613.159043218686,13694.9625023234,0.0,0.0,19685.0014178252,14308.1215455421,33993.1229633673,27932.5879461548,77214.5739806486,12872.4936142514,0.0,0.0,118019.655541055,118019.655541055,373727
3332,2022/04/18 00:00:00+00,2022,4,18,port1160,Santos,Brazil,BRA,7,5,1,0,5,13,18,67547.2967822181,12331.0478441117,0.0,0.0,23293.5710877483,79878.3446263297,103171.915714078,56285.9820583012,134317.172591573,17034.3247759814,0.0,11554.6025170473,207637.479425856,219192.081942903,373726
3331,2022/04/17 00:00:00+00,2022,4,17,port1160,Santos,Brazil,BRA,3,3,0,0,0,6,6,2522.6692154504,27048.7047962862,0.0,0.0,0.0,29571.3740117366,29571.3740117366,31545.775668567,68381.2703760255,0.0,0.0,0.0,99927.0460445925,99927.0460445925,373725
3330,2022/04/16 00:00:00+00,2022,4,16,port1160,Santos,Brazil,BRA,2,6,3,1,4,12,16,0.0,3492.38973646336,0.0,0.0,5908.84911268557,3492.38973646336,9401.23884914893,21059.0408485729,144689.054534088,46114.4417384482,3668.86906855362,11778.3037586217,215531.406189662,227309.709948284,373724
3329,2022/04/15 00:00:00+00,2022,4,15,port1160,Santos,Brazil,BRA,7,2,2,1,3,12,15,24297.1794488797,0.0,1157.64831658659,0.0,9200.10979974482,25454.8277654663,34654.9375652111,143963.437593589,58499.8925111913,21949.9160915106,2206.08858378114,14920.1856975399,226619.334780072,241539.520477612,373723
3328,2022/04/14 00:00:00+00,2022,4,14,port1160,Santos,Brazil,BRA,5,6,1,0,4,12,16,12361.8449923538,15050.2382251323,0.0,0.0,11512.1021236071,27412.0832174862,38924.1853410933,34595.5479019081,78617.5333278916,3298.32404851393,0.0,14606.8045609725,116511.405278314,131118.209839286,373722
3327,2022/04/13 00:00:00+00,2022,4,13,port1160,Santos,Brazil,BRA,5,3,0,1,1,9,10,34078.4568481498,0.0,0.0,0.0,0.0,34078.4568481498,34078.4568481498,30047.0920694506,57419.2261331542,0.0,1644.83376916562,0.0,89111.1519717705,89111.1519717705,373721
3326,2022/04/12 00:00:00+00,2022,4,12,port1160,Santos,Brazil,BRA,7,8,1,1,2,17,19,17003.9374123734,0.0,0.0,0.0,8363.20770951991,17003.9374123734,25367.1451218933,70828.1417812625,223088.668988093,9366.81115134716,3306.8462300704,0.0,306590.468150773,306590.468150773,373720
3325,2022/04/11 00:00:00+00,2022,4,11,port1160,Santos,Brazil,BRA,5,3,1,0,5,9,14,43085.3650889613,0.0,150.165360810713,0.0,26246.8095454247,43235.530449772,69482.3399951967,39199.5610323178,97236.8282341083,0.0,0.0,568.045712187707,136436.389266426,137004.434978614,373719
3324,2022/04/10 00:00:00+00,2022,4,10,port1160,Santos,Brazil,BRA,5,8,1,1,3,15,18,36092.581103911,46438.5598499208,0.0,0.0,0.0,82531.1409538318,82531.1409538318,54563.0869066204,120356.421679037,21590.8393896057,7883.5529041554,6430.75358914504,204393.900879419,210824.654468564,373718
3323,2022/04/09 00:00:00+00,2022,4,9,port1160,Santos,Brazil,BRA,5,6,2,0,3,13,16,19166.4989541482,6120.60481172041,14171.7502995331,0.0,4547.23443617393,39458.8540654017,44006.0885015757,24723.3041289648,190803.723669592,0.0,0.0,0.0,215527.027798557,215527.027798557,373717
3322,2022/04/08 00:00:00+00,2022,4,8,port1160,Santos,Brazil,BRA,4,5,2,1,3,12,15,16245.1717896473,23560.1050461114,0.0,0.0,8603.36072015797,39805.2768357587,48408.6375559167,38900.3609327377,113638.300800275,15717.8918746756,2819.38824295368,3850.08221986761,171075.941850642,174926.024070509,373716
3321,2022/04/07 00:00:00+00,2022,4,7,port1160,Santos,Brazil,BRA,8,6,1,0,2,15,17,73309.7447253461,1612.02119037585,0.0,0.0,0.0,74921.7659157219,74921.7659157219,37230.0310205962,173494.027826447,22715.2258281355,0.0,13411.9943581659,233439.284675179,246851.279033345,373715
3320,2022/04/06 00:00:00+00,2022,4,6,port1160,Santos,Brazil,BRA,5,3,0,1,3,9,12,18897.5164988708,1706.14307476587,0.0,0.0,13336.8750134772,20603.6595736366,33940.5345871138,17546.6366835131,66013.8510375598,0.0,1706.12866711101,0.0,85266.6163881838,85266.6163881838,373714
3319,2022/04/05 00:00:00+00,2022,4,5,port1160,Santos,Brazil,BRA,6,6,1,0,3,13,16,73121.5727284032,0.0,0.0,0.0,8918.21612928814,73121.5727284032,82039.7888576914,27636.4111886647,176530.544716706,5904.84347371539,0.0,12975.0087538424,210071.799379087,223046.808132929,373713
3318,2022/04/04 00:00:00+00,2022,4,4,port1160,Santos,Brazil,BRA,5,4,2,0,3,11,14,47745.9130524987,24724.318244742,0.0,0.0,10121.32047857,72470.2312972407,82591.5517758107,22669.7801373577,38859.6860211879,37226.6994826465,0.0,6321.318948526,98756.1656411921,105077.484589718,373712
3317,2022/04/03 00:00:00+00,2022,4,3,port1160,Santos,Brazil,BRA,6,1,0,0,3,7,10,38548.0676279656,0.0,0.0,0.0,18908.9621698335,38548.0676279656,57457.029797799,105333.429974229,41941.9425872973,0.0,0.0,213.4015986861,147275.372561526,147488.774160212,373711
3316,2022/04/02 00:00:00+00,2022,4,2,port1160,Santos,Brazil,BRA,3,2,1,1,2,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37503.1209177543,53496.0333382804,16137.9238672068,6892.18567405596,15115.8591977577,114029.263797297,129145.122995055,373710
3315,2022/04/01 00:00:00+00,2022,4,1,port1160,Santos,Brazil,BRA,4,1,1,0,2,6,8,63027.5755948238,22730.966838162,0.0,0.0,13176.4703453857,85758.5424329857,98935.0127783714,5245.03793905026,0.0,2671.78086905161,0.0,0.0,7916.81880810187,7916.81880810187,373709
3314,2022/03/31 00:00:00+00,2022,3,31,port1160,Santos,Brazil,BRA,5,3,0,0,2,8,10,62216.9638042542,4955.72689833968,0.0,0.0,12990.0837429021,67172.6907025939,80162.774445496,26610.6968409209,83900.5058714796,0.0,0.0,13574.7226978213,110511.202712401,124085.925410222,373708
3313,2022/03/30 00:00:00+00,2022,3,30,port1160,Santos,Brazil,BRA,6,6,2,1,2,15,17,6436.05285632477,8193.5344150636,0.0,0.0,0.0,14629.5872713884,14629.5872713884,55933.9147701515,179536.521907914,2847.13914758251,4976.455167738,18093.9757160008,243294.030993386,261388.006709387,373707
3312,2022/03/29 00:00:00+00,2022,3,29,port1160,Santos,Brazil,BRA,6,2,1,0,1,9,10,0.0,11475.1005161787,0.0,0.0,0.0,11475.1005161787,11475.1005161787,119980.88988485,40531.9235196936,13329.8016185992,0.0,9481.81112643512,173842.615023142,183324.426149578,373706
3311,2022/03/28 00:00:00+00,2022,3,28,port1160,Santos,Brazil,BRA,5,4,0,0,4,9,13,50996.3186517657,8105.65482063025,0.0,0.0,0.0,59101.9734723959,59101.9734723959,28229.7064523543,94437.1020491953,0.0,0.0,9834.70318078167,122666.80850155,132501.511682331,373705
3310,2022/03/27 00:00:00+00,2022,3,27,port1160,Santos,Brazil,BRA,6,9,0,0,1,15,16,47975.2394038535,22730.966838162,0.0,0.0,0.0,70706.2062420154,70706.2062420154,59035.3884899818,173741.371581655,0.0,0.0,9580.91909922377,232776.760071637,242357.67917086,373704
3309,2022/03/26 00:00:00+00,2022,3,26,port1160,Santos,Brazil,BRA,4,6,1,0,2,11,13,36477.3167575201,16245.0791792966,2871.17320804314,0.0,4772.08692296315,55593.5691448598,60365.656067823,26733.6730251275,133698.094586715,0.0,0.0,7350.22547633256,160431.767611842,167781.993088175,373703
3308,2022/03/25 00:00:00+00,2022,3,25,port1160,Santos,Brazil,BRA,5,7,2,1,4,15,19,1452.02868829469,9142.93377553874,0.0,0.0,15532.1613040219,10594.9624638334,26127.1237678554,56428.8037426135,205626.167319948,16467.3064601788,7151.14048663432,38864.3009704948,285673.418009375,324537.718979869,373702
3307,2022/03/24 00:00:00+00,2022,3,24,port1160,Santos,Brazil,BRA,6,4,1,0,2,11,13,38136.7259959392,0.0,0.0,0.0,6919.77417474455,38136.7259959392,45056.5001706838,25685.5292633052,139111.415169413,6864.4956723893,0.0,0.0,171661.440105107,171661.440105107,373701
3306,2022/03/23 00:00:00+00,2022,3,23,port1160,Santos,Brazil,BRA,5,4,0,1,2,10,12,967.832202007135,0.0,0.0,573.524612231129,10190.3362115601,1541.35681423826,11731.6930257983,53183.2769963763,121190.385350072,0.0,0.0,0.0,174373.662346449,174373.662346449,373700
3305,2022/03/22 00:00:00+00,2022,3,22,port1160,Santos,Brazil,BRA,5,7,1,1,4,14,18,36441.0509387967,45460.6090590858,0.0,0.0,8563.15295384153,81901.6599978825,90464.812951724,1900.62512717229,105848.035095381,18065.68057118,2868.57302866919,11723.1256779729,128682.913822403,140406.039500376,373699
3304,2022/03/21 00:00:00+00,2022,3,21,port1160,Santos,Brazil,BRA,4,2,1,1,4,8,12,61422.819279865,13374.4919356344,0.0,0.0,11560.6398010287,74797.3112154994,86357.9510165281,13936.7785823454,39952.4098808386,1130.17126289413,3293.67717916658,35774.567417754,58313.0369052447,94087.6043229987,373698
3303,2022/03/20 00:00:00+00,2022,3,20,port1160,Santos,Brazil,BRA,5,2,0,0,5,7,12,16669.9629246358,12754.9066251404,0.0,0.0,9067.05130183193,29424.8695497762,38491.9208516081,103075.438364687,30672.1462447863,0.0,0.0,36649.5634915287,133747.584609473,170397.148101002,373697
3302,2022/03/19 00:00:00+00,2022,3,19,port1160,Santos,Brazil,BRA,6,8,2,0,3,16,19,17023.9659208706,16314.6760002514,0.0,0.0,12563.6700503023,33338.641921122,45902.3119714243,6269.94734023136,226518.611908199,28565.9800825211,0.0,11900.0970342895,261354.539330951,273254.636365241,373696
3295,2022/03/18 00:00:00+00,2022,3,18,port1160,Santos,Brazil,BRA,5,1,1,0,0,7,7,20559.5773417793,22213.2160885385,0.0,0.0,0.0,42772.7934303178,42772.7934303178,59100.0324242,0.0,21827.2082202832,0.0,0.0,80927.2406444831,80927.2406444831,373689
3283,2022/03/17 00:00:00+00,2022,3,17,port1160,Santos,Brazil,BRA,5,7,1,0,4,13,17,69879.3817849517,13446.342700288,0.0,0.0,4285.28834894274,83325.7244852398,87611.0128341825,0.0,164268.939650717,27996.2165340214,0.0,35162.5690350934,192265.156184738,227427.725219831,373677
3229,2022/03/16 00:00:00+00,2022,3,16,port1160,Santos,Brazil,BRA,6,5,1,1,2,13,15,16451.4169880468,0.0,0.0,0.0,0.0,16451.4169880468,16451.4169880468,21163.1026547639,162869.509004474,5483.84313240314,8601.14235387384,13433.8277156876,198117.597145515,211551.424861202,373623
3221,2022/03/15 00:00:00+00,2022,3,15,port1160,Santos,Brazil,BRA,6,2,2,0,4,10,14,3179.85184602937,4613.76029068467,0.0,0.0,17493.6753535779,7793.61213671403,25287.287490292,85110.2246306753,39947.6794537948,13129.3827019919,0.0,8185.8717582313,138187.286786462,146373.158544693,373615
3214,2022/03/14 00:00:00+00,2022,3,14,port1160,Santos,Brazil,BRA,7,4,1,0,3,12,15,47595.4214702382,0.0,0.0,0.0,19276.0499105053,47595.4214702382,66871.4713807435,46624.6604083833,126655.509889225,9370.27696113464,0.0,9437.38421441443,182650.447258743,192087.831473157,373608
3212,2022/03/13 00:00:00+00,2022,3,13,port1160,Santos,Brazil,BRA,3,4,0,2,2,9,11,35100.4678116299,15439.3896152148,0.0,550.092728188691,0.0,51089.9501550335,51089.9501550335,26296.5206672527,92002.0069878605,0.0,3853.0866831181,10812.4757711821,122151.614338231,132964.090109413,373606
3208,2022/03/12 00:00:00+00,2022,3,12,port1160,Santos,Brazil,BRA,5,5,0,0,3,10,13,0.0,27140.5538854968,0.0,0.0,21021.9518903398,27140.5538854968,48162.5057758366,66998.1317969895,108710.408546119,0.0,0.0,4785.61919960085,175708.540343108,180494.159542709,373602
3606,2022/03/11 00:00:00+00,2022,3,11,port1160,Santos,Brazil,BRA,6,3,1,1,2,11,13,27629.6014382075,33806.4967372748,0.0,0.0,0.0,61436.0981754823,61436.0981754823,50318.8630390846,44651.0266523698,10459.362976333,2483.39152983124,25165.5894012331,107912.644197619,133078.233598852,374000
3605,2022/03/10 00:00:00+00,2022,3,10,port1160,Santos,Brazil,BRA,6,6,1,0,2,13,15,1284.72074299953,0.0,0.0,0.0,7358.11540284352,1284.72074299953,8642.83614584305,94355.2304058207,170941.037675753,2605.80780986412,0.0,18604.3942309353,267902.075891438,286506.470122373,373999
3604,2022/03/09 00:00:00+00,2022,3,9,port1160,Santos,Brazil,BRA,4,7,2,0,2,13,15,5027.72111692734,9965.77633791437,0.0,0.0,0.0,14993.4974548417,14993.4974548417,31075.773604994,145960.209461102,29962.4689257255,0.0,0.0,206998.451991821,206998.451991821,373998
3603,2022/03/08 00:00:00+00,2022,3,8,port1160,Santos,Brazil,BRA,5,9,1,0,3,15,18,33203.9734198422,28095.374968507,479.234620134714,0.0,534.057085876295,61778.5830084839,62312.6400943602,50559.7706073679,149896.515033825,0.0,0.0,7732.10908671193,200456.285641193,208188.394727905,373997
3602,2022/03/07 00:00:00+00,2022,3,7,port1160,Santos,Brazil,BRA,8,5,2,0,2,15,17,20890.2905687706,0.0,0.0,0.0,5580.28921605845,20890.2905687706,26470.5797848291,72451.3372735133,142468.454657114,25095.7452342429,0.0,3766.56444460161,240015.53716487,243782.101609472,373996
3600,2022/03/06 00:00:00+00,2022,3,6,port1160,Santos,Brazil,BRA,5,8,0,1,2,14,16,83598.3345802821,13221.3659319972,0.0,0.0,0.0,96819.7005122794,96819.7005122794,26017.8330690181,212679.513218898,0.0,4967.8071624853,34771.3634822367,243665.153450402,278436.516932639,373994
3597,2022/03/05 00:00:00+00,2022,3,5,port1160,Santos,Brazil,BRA,4,7,1,0,2,12,14,64080.454078669,14938.2265500269,0.0,0.0,2686.66238130533,79018.6806286959,81705.3430100013,0.0,174942.488334383,19234.6822655785,0.0,19286.8846022565,194177.170599961,213464.055202218,373991
3595,2022/03/04 00:00:00+00,2022,3,4,port1160,Santos,Brazil,BRA,2,6,1,0,2,9,11,0.0,14175.7596738597,0.0,0.0,9529.44698916241,14175.7596738597,23705.2066630221,57205.1743906726,126221.153724558,1614.87555391885,0.0,398.430894739256,185041.203669149,185439.634563889,373989
3593,2022/03/03 00:00:00+00,2022,3,3,port1160,Santos,Brazil,BRA,5,2,3,0,1,10,11,79442.9217865005,20734.5628281668,1383.99032703966,0.0,0.0,101561.474941707,101561.474941707,62264.0045019555,2769.3090341815,19533.1830680953,0.0,4147.59533401404,84566.4966042323,88714.0919382463,373987
3591,2022/03/02 00:00:00+00,2022,3,2,port1160,Santos,Brazil,BRA,5,6,0,0,3,11,14,14993.6357902987,14643.9135729381,0.0,0.0,18368.6019411279,29637.5493632368,48006.1513043646,51104.7067316822,144931.737031419,0.0,0.0,8994.69219021146,196036.443763101,205031.135953313,373985
3589,2022/03/01 00:00:00+00,2022,3,1,port1160,Santos,Brazil,BRA,9,8,1,0,1,18,19,2745.28468991871,10877.106877495,16293.0809878922,0.0,0.0,29915.4725553058,29915.4725553058,76388.9065398662,226434.716249058,0.0,0.0,0.0,302823.622788924,302823.622788924,373983
3587,2022/02/28 00:00:00+00,2022,2,28,port1160,Santos,Brazil,BRA,3,4,2,1,5,10,15,32237.9765778026,40294.8444913147,9837.45236846979,0.0,19181.389833471,82370.273437587,101551.663271058,75905.8686127386,46354.9185620895,10451.5646099441,6637.47737283777,20581.1535432811,139349.82915761,159930.982700891,373981
3585,2022/02/27 00:00:00+00,2022,2,27,port1160,Santos,Brazil,BRA,5,6,1,0,3,12,15,8587.17697907581,684.018113257996,0.0,0.0,12445.8437651664,9271.19509233381,21717.0388575003,50324.2646012208,147561.748171732,31603.5960456382,0.0,11803.1877230271,229489.608818591,241292.796541618,373979
3583,2022/02/26 00:00:00+00,2022,2,26,port1160,Santos,Brazil,BRA,4,5,2,1,4,12,16,64653.87388917,0.0,343.413141703579,0.0,16539.7105343809,64997.2870308736,81536.9975652545,815.056187493046,171325.986288441,937.093952715253,4967.64672209619,4323.77390451548,178045.783150745,182369.557055261,373977
3581,2022/02/25 00:00:00+00,2022,2,25,port1160,Santos,Brazil,BRA,6,7,0,0,0,13,13,16946.3629720934,31281.6282632769,0.0,0.0,0.0,48227.9912353703,48227.9912353703,75707.5634120283,151502.995861618,0.0,0.0,0.0,227210.559273646,227210.559273646,373975
3579,2022/02/24 00:00:00+00,2022,2,24,port1160,Santos,Brazil,BRA,3,3,0,0,3,6,9,10475.3411346998,1352.92088533819,0.0,0.0,13544.6649617634,11828.262020038,25372.9269818014,0.0,39259.3287557021,0.0,0.0,13021.6131073395,39259.3287557021,52280.9418630416,373973
3577,2022/02/23 00:00:00+00,2022,2,23,port1160,Santos,Brazil,BRA,6,7,1,1,4,15,19,39837.9765747999,7752.03348929622,0.0,0.0,14834.5416494814,47590.0100640961,62424.5517135774,70536.8114402894,203300.481877654,4013.28973528229,2670.40581497461,3587.64998198269,280520.988868201,284108.638850183,373971
3575,2022/02/22 00:00:00+00,2022,2,22,port1160,Santos,Brazil,BRA,5,5,3,1,3,14,17,26564.4351358413,255.385141925494,0.0,2759.95288680331,14435.3606746577,29579.7731645701,44015.1338392277,55889.2596824257,151457.610597202,64753.493648498,0.0,16589.138038953,272100.363928126,288689.501967079,373969
3573,2022/02/21 00:00:00+00,2022,2,21,port1160,Santos,Brazil,BRA,8,4,0,1,2,13,15,34256.5708383428,6763.43362476682,0.0,0.0,4155.47463303222,41020.0044631096,45175.4790961419,72614.3751862682,89451.0106292501,0.0,6291.2396721731,0.0,168356.625487691,168356.625487691,373967
3571,2022/02/20 00:00:00+00,2022,2,20,port1160,Santos,Brazil,BRA,3,2,1,0,4,6,10,58702.4883926969,0.0,0.0,0.0,15703.9229718129,58702.4883926969,74406.4113645098,0.0,59530.2886829323,251.338120743534,0.0,12379.9513290367,59781.6268036758,72161.5781327125,373965
3569,2022/02/19 00:00:00+00,2022,2,19,port1160,Santos,Brazil,BRA,7,7,0,1,3,15,18,19568.6740708763,48744.3774230643,0.0,0.0,9924.46977405077,68313.0514939406,78237.5212679914,27857.7070253533,69587.5804376985,0.0,3965.68985089882,15676.7568234035,101410.977313951,117087.734137354,373963
3531,2022/02/18 00:00:00+00,2022,2,18,port1160,Santos,Brazil,BRA,11,4,0,1,1,16,17,37602.5745936582,0.0,0.0,0.0,0.0,37602.5745936582,37602.5745936582,59689.2983261747,173389.056513767,0.0,4015.76502204806,6680.65473194804,237094.11986199,243774.774593938,373925
3502,2022/02/17 00:00:00+00,2022,2,17,port1160,Santos,Brazil,BRA,2,8,5,0,1,15,16,43624.1783637642,8539.38411956805,8620.73744275509,0.0,0.0,60784.2999260873,60784.2999260873,0.0,231499.753977219,33971.4958793297,0.0,287.417097232687,265471.249856549,265758.666953782,373896
3497,2022/02/16 00:00:00+00,2022,2,16,port1160,Santos,Brazil,BRA,6,4,0,0,1,10,11,30637.3969173063,33098.1269731052,0.0,0.0,2736.957209606,63735.5238904115,66472.4811000175,49023.6426980734,59963.5401528847,0.0,0.0,0.0,108987.182850958,108987.182850958,373891
3492,2022/02/15 00:00:00+00,2022,2,15,port1160,Santos,Brazil,BRA,6,5,1,1,3,13,16,42162.3232594298,11106.6080442693,0.0,0.0,14993.1017835045,53268.9313036991,68262.0330872036,60710.7080373691,123164.372671843,12925.8443594497,3312.05845699774,0.0,200112.98352566,200112.98352566,373886
3487,2022/02/14 00:00:00+00,2022,2,14,port1160,Santos,Brazil,BRA,3,4,1,0,2,8,10,36399.2755775731,36120.0749551317,0.0,0.0,0.0,72519.3505327048,72519.3505327048,31297.4064347876,73916.4349965113,360.997771683429,0.0,15764.7831745648,105574.839202982,121339.622377547,373881
3482,2022/02/13 00:00:00+00,2022,2,13,port1160,Santos,Brazil,BRA,6,8,3,1,2,18,20,31096.2570493412,9874.94906412286,2909.13372346292,0.0,21545.7643372631,43880.339836927,65426.10417419,113619.761305002,203224.180324828,17475.7977037166,549.23923059494,0.0,334868.978564141,334868.978564141,373876
3477,2022/02/12 00:00:00+00,2022,2,12,port1160,Santos,Brazil,BRA,6,4,1,1,3,12,15,8375.858710264,14411.1608189653,0.0,0.0,6841.9110418731,22787.0195292293,29628.9305711024,29753.9506599259,116469.995757732,1480.31583627183,2197.62097578401,42251.792137476,149901.883229714,192153.67536719,373871
3473,2022/02/11 00:00:00+00,2022,2,11,port1160,Santos,Brazil,BRA,5,4,1,1,3,11,14,36188.3050654714,17739.6065155095,0.0,0.0,0.0,53927.9115809809,53927.9115809809,13902.0025094219,64637.7308724324,19186.0859684937,1647.32808310731,902.052845286053,99373.1474334554,100275.200278741,373867
3469,2022/02/10 00:00:00+00,2022,2,10,port1160,Santos,Brazil,BRA,9,7,0,0,2,16,18,137391.705177976,14707.1367175501,0.0,0.0,0.0,152098.841895527,152098.841895527,28636.2061893822,155586.907818912,0.0,0.0,11435.1039561688,184223.114008294,195658.217964463,373863
3464,2022/02/09 00:00:00+00,2022,2,9,port1160,Santos,Brazil,BRA,5,5,1,0,1,11,12,35551.2858359649,27248.5610162017,0.0,0.0,5784.84434215728,62799.8468521666,68584.6911943239,80335.806872788,92716.7404982265,4500.97171630895,0.0,0.0,177553.519087323,177553.519087323,373858
3459,2022/02/08 00:00:00+00,2022,2,8,port1160,Santos,Brazil,BRA,2,2,2,0,1,6,7,28778.4957146295,0.0,0.0,0.0,6141.58519809686,28778.4957146295,34920.0809127264,10519.8340392133,81167.5532739229,19115.701819548,0.0,0.0,110803.089132684,110803.089132684,373853
3454,2022/02/07 00:00:00+00,2022,2,7,port1160,Santos,Brazil,BRA,8,3,1,0,3,12,15,43735.8812169934,485.509548430193,0.0,0.0,3742.26749218605,44221.3907654236,47963.6582576096,56343.6049816338,20053.7282175061,20123.1697244714,0.0,1357.11937216866,96520.5029236113,97877.62229578,373848
3449,2022/02/06 00:00:00+00,2022,2,6,port1160,Santos,Brazil,BRA,5,2,2,0,1,9,10,9878.19471834994,5001.57215160163,2165.28183320881,0.0,0.0,17045.0487031604,17045.0487031604,81242.9181498073,27531.5783646754,14879.5588829188,0.0,5715.94220482315,123654.055397401,129369.997602225,373843
3444,2022/02/05 00:00:00+00,2022,2,5,port1160,Santos,Brazil,BRA,5,6,1,1,1,13,14,15603.7812172083,27412.2996802117,0.0,0.0,16679.5692934058,43016.08089742,59695.6501908259,48895.0301285413,136907.564654706,26122.858823897,3295.8830955715,0.0,215221.336702716,215221.336702716,373838
